 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.006155695	0.0039583505	0.00015418227	0.21531916	0.7531794	0.0049382597	0.016294945
a33	0.0069953236	0.03357406	0.06514532	0.3214354	0.21930465	0.29132107	0.062224194
a31	0.007714625	0.015578948	0.05846729	0.30961484	0.34137854	0.09357073	0.17367503
a41	0.0027499974	0.0056942157	0.04354916	0.40866354	0.3474947	0.16712944	0.024718981
a18	0.009794517	0.04313658	0.4362095	0.2902259	0.07237375	0.08509774	0.06316206
a11	0.005975072	0.043774236	0.45027173	0.28602266	0.091894634	0.055719055	0.06634266
a17	0.004150275	0.058304112	0.42369497	0.2232094	0.09496346	0.12157972	0.074097976
a11	0.0130204735	0.08659889	0.2518529	0.18694891	0.18705663	0.23997803	0.034544166
a31	0.021802343	0.059066746	0.09224816	0.0907733	0.27292922	0.37918785	0.08399242
a21	0.007925939	0.03790139	0.08168833	0.058449768	0.28341022	0.49879318	0.031831123
a31	0.029873725	0.05605203	0.0719732	0.070398524	0.23195729	0.3795031	0.16024211
a15	0.02572433	0.053779207	0.068782814	0.06642366	0.22867751	0.51214516	0.044467326
a31	0.04953461	0.07294481	0.07960227	0.06671143	0.18569148	0.34028396	0.20523149
a11	0.038159776	0.06730082	0.06801937	0.07760799	0.23458102	0.4666046	0.04772643
a31	0.086200185	0.10943276	0.096419275	0.052089356	0.19971776	0.26793686	0.18820383
a11	0.039877255	0.065425985	0.05810357	0.06950811	0.2210236	0.4516163	0.094445154
a46	0.1164657	0.14105581	0.10120453	0.047822505	0.23587015	0.2274632	0.13011807
a31	0.17138349	0.13666828	0.07884493	0.088439845	0.18609534	0.2105208	0.1280473
</S>	0.037509136	0.054371517	0.04349128	0.031553283	0.26173976	0.43975186	0.13158315
