 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	4.5355023e-06	2.010105e-05	0.000105758496	7.59841e-05	0.00090469315	0.003376746	0.0027770898	0.002480173	0.0021642605	0.0035876024	0.0053097736	0.0018972743	0.07576207	0.003483789	0.0022153985	0.027675414	0.0003924847	0.00026004767	0.0010601697	0.0034081864	0.33314434	0.10289688	0.42613629	0.00065542414	1.0982224e-05	0.00019459221
a31	0.00014651728	0.0009068418	0.0018069769	0.017690256	0.1410835	0.023645148	0.025264595	0.040274262	0.027996099	0.035968892	0.2284867	0.022787424	0.07143356	0.015261739	0.014854358	0.08471498	0.053632047	0.06722618	0.033303816	0.04534276	0.008950889	0.01797326	0.01106705	0.006612295	0.0026793808	0.00089053327
a1	1.5944386e-05	0.0006786712	0.0026809222	0.0036119504	0.013583888	0.089741684	0.015380059	0.012570521	0.012066882	0.032286987	0.045859136	0.01861163	0.090310395	0.28796625	0.13573432	0.030379249	0.0883347	0.013466678	0.006821389	0.028648911	0.054829594	0.005660185	0.006545636	0.0020912848	0.001270532	0.00085269794
a35	0.00026149678	0.001951029	0.0032336845	0.0038157385	0.0136684645	0.00875421	0.008301601	0.010629277	0.010318266	0.013017216	0.07672724	0.016919639	0.009393813	0.06879792	0.105944894	0.062223133	0.436003	0.04097258	0.03853109	0.02084353	0.03170403	0.0042846627	0.00856095	0.0024874373	0.0013471147	0.0013079965
a31	0.00010344007	0.00019480621	0.00018536969	0.00023349584	0.001554038	0.0003340058	0.0051358067	0.0054179165	0.0024047752	0.0012688951	0.0113216145	0.010156899	0.00063146953	0.24170831	0.35135368	0.0073645865	0.27469447	0.033523314	0.014523634	0.013507596	0.0052294205	0.0036519496	0.005448773	0.005647551	0.0030285025	0.0013756438
a7	0.00012310916	0.0033276887	0.0046702605	0.008969786	0.017541049	0.009196336	0.026615253	0.024700211	0.027141435	0.040581904	0.020323614	0.014655675	0.009980339	0.30250016	0.20289153	0.0072722165	0.15373033	0.02870148	0.013875927	0.023059867	0.023697034	0.013072524	0.020106405	0.0010318102	0.002044916	0.00018919533
a31	8.252843e-05	0.00016135401	0.00012794547	0.00019404385	0.00320823	0.00028197723	0.00799171	0.0093169175	0.0037668885	0.0017678892	0.01907013	0.024003623	0.0008925822	0.23040523	0.21595085	0.011713212	0.29858425	0.069218606	0.032451577	0.033861127	0.01150861	0.010874561	0.009395294	0.0028879864	0.0016789631	0.0006038902
a24	0.00014478175	0.0023240647	0.0028920558	0.005416403	0.015864752	0.0044667665	0.034683112	0.037782684	0.03629411	0.025456827	0.028750377	0.013658297	0.0065504676	0.26871377	0.17888302	0.009739748	0.17586079	0.037798256	0.018208832	0.018224275	0.023424793	0.014626018	0.034328476	0.0019579716	0.003632581	0.00031679176
a46	4.2867185e-05	0.00015847622	0.00015316816	0.00026542507	0.0027231572	0.00037791848	0.004756423	0.008645827	0.0042259865	0.0018512231	0.019492928	0.033896267	0.0011211127	0.13931638	0.12518695	0.011822427	0.30316412	0.1079533	0.046515673	0.09672351	0.011860393	0.03988217	0.019366372	0.010015914	0.0052085523	0.005273428
a24	0.00015738969	0.00018904728	0.00015074607	0.0003130184	0.00426942	0.00028672375	0.006991963	0.010069788	0.004661019	0.0018434011	0.017577825	0.025521738	0.0024860902	0.1880557	0.16591649	0.010138165	0.20660143	0.09779546	0.032747317	0.0871621	0.0104231015	0.03868555	0.028642148	0.028721748	0.016231302	0.014361442
a46	0.0006328015	0.00042511718	0.00021625693	0.0010587773	0.008185651	0.00088050467	0.015665237	0.025354495	0.0143871335	0.007421614	0.06050166	0.04867717	0.0058343094	0.05094692	0.04278345	0.048964906	0.13297659	0.14262986	0.08572098	0.14660524	0.010558566	0.06995982	0.02097464	0.033822875	0.01754363	0.007271851
a31	0.00048424565	0.0002456836	0.00013298634	0.00056122773	0.006208212	0.00039091182	0.01866905	0.024264932	0.012037699	0.005578694	0.046887193	0.037505925	0.0038759257	0.12193666	0.10096109	0.034056257	0.16602135	0.13359033	0.06308711	0.11078492	0.008804349	0.042928312	0.020570807	0.022527035	0.012089495	0.005799596
a8	0.0009065871	0.0023999806	0.0014578069	0.0055660745	0.015864182	0.003963176	0.1209991	0.085336395	0.0503273	0.02937044	0.05808502	0.0262204	0.0036945124	0.14816386	0.071447976	0.05192278	0.115187384	0.08943194	0.06063387	0.013296649	0.01543695	0.0123540955	0.017295688	0.00025658158	0.00031478165	6.647998e-05
a31	0.00014920604	0.0003032688	0.0002821449	0.0003678884	0.0020582313	0.00042555304	0.002969254	0.0055346624	0.0037754527	0.00193471	0.013177513	0.019898418	0.0013729384	0.194393	0.1802786	0.007893793	0.35541183	0.072190456	0.025986161	0.04555575	0.011385669	0.0187951	0.026076972	0.0038912701	0.0029471084	0.002945032
a7	0.0020852557	0.0047492688	0.0026756988	0.008911472	0.018048115	0.008811145	0.10164072	0.1030505	0.06092186	0.032199904	0.05483765	0.046159264	0.0042567463	0.08704229	0.046290632	0.050347105	0.07863241	0.10598436	0.07883048	0.025796086	0.016804831	0.037797745	0.022610955	0.0006441796	0.000619713	0.00025164752
a13	0.0017751016	0.0024223782	0.0011776357	0.004359528	0.014940736	0.004450857	0.033342328	0.05105681	0.032741677	0.018336663	0.06256053	0.06382083	0.006313745	0.055252977	0.038642608	0.05713796	0.09262509	0.14022285	0.10156725	0.0837681	0.016586978	0.07628919	0.027616045	0.005542828	0.0030873439	0.004361907
a31	0.001475391	0.0009781283	0.00046488238	0.0019595511	0.00938172	0.0018654709	0.023268215	0.033355493	0.018203754	0.009678568	0.06304878	0.050244924	0.005726121	0.05962352	0.049195338	0.054594677	0.119439214	0.14025493	0.08771022	0.12761007	0.010260579	0.06551774	0.01940546	0.026679074	0.015364018	0.00469416
a38	0.0027822102	0.005231496	0.0034951256	0.011006762	0.014993727	0.009950516	0.09453941	0.08903136	0.056615748	0.029382788	0.06835405	0.040018138	0.0052010813	0.08061006	0.04962511	0.06203772	0.10340631	0.10750053	0.07934216	0.025937244	0.014003066	0.02728542	0.018781755	0.0002903346	0.00044135549	0.00013656775
