 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0014180606	0.0014549628	0.0011149418	0.002404983	0.32342282	0.048969027	0.0029537254	0.0091416985	0.008235225	0.14984092	0.4510436
a23	0.0226589	0.048033986	0.049997482	0.11238475	0.17016345	0.1538067	0.16739786	0.1677085	0.06722381	0.037298333	0.0033262193
a31	0.00889717	0.026015207	0.04819667	0.66501474	0.11957549	0.027413044	0.017616289	0.011038426	0.040005207	0.011552626	0.024674974
a37	0.0020374719	0.006132744	0.02413331	0.3629842	0.38479835	0.14498821	0.04871707	0.018382974	0.0051054563	0.00050918973	0.0022110653
a39	0.007731257	0.022249134	0.10083976	0.7033981	0.06887634	0.031415563	0.02633077	0.010195503	0.02238981	0.0021350868	0.004438612
a17	0.0020230769	0.013932856	0.14218414	0.744804	0.027963266	0.014332847	0.014923189	0.0063213883	0.0156313	0.0040289094	0.013854945
a11	0.0020866343	0.017167207	0.17600892	0.6420872	0.0571195	0.031094806	0.02574828	0.008982573	0.03255555	0.0038723308	0.0032769435
a31	0.006415972	0.050021306	0.190695	0.29320502	0.13670532	0.10246649	0.09163024	0.026751198	0.08323351	0.015651945	0.0032239112
a20	0.014565792	0.08604877	0.27476215	0.31413677	0.14367177	0.09906685	0.052400783	0.009872519	0.0047029154	0.00049642543	0.00027527846
a31	0.011242099	0.06993202	0.2081125	0.25457025	0.12268209	0.09960029	0.11780142	0.035784744	0.06463153	0.013879705	0.0017633631
a24	0.024406342	0.09604109	0.2110267	0.2240296	0.18532543	0.14709324	0.086249776	0.01679956	0.0078029083	0.0008646654	0.00036073258
a31	0.027004164	0.060380902	0.10060763	0.09830218	0.09821597	0.10980381	0.20899555	0.1299424	0.113922745	0.046832964	0.0059917266
a8	0.03082205	0.06834246	0.10888522	0.1074862	0.24004892	0.22467263	0.15704674	0.04040177	0.018570205	0.0030973228	0.00062639255
a31	0.010614284	0.064757615	0.26068416	0.38087362	0.09795608	0.057911884	0.07490968	0.018472824	0.02387961	0.005476938	0.00446325
a24	0.03850018	0.039470885	0.039228614	0.028322324	0.14765158	0.18893717	0.24406023	0.15989445	0.059554547	0.046488024	0.007891963
a6	0.096107215	0.1091893	0.09891978	0.054009963	0.059352174	0.06660708	0.14842367	0.17651957	0.049528114	0.07923316	0.062109973
a31	0.042319894	0.06490601	0.08543247	0.08138444	0.063404396	0.07212724	0.17049584	0.16046171	0.15366217	0.088502705	0.017303143
a20	0.040518835	0.044521272	0.047333747	0.035993002	0.1540741	0.20311226	0.2437189	0.13205403	0.054151364	0.035247386	0.009275221
a31	0.08825727	0.09579432	0.09375801	0.073406175	0.055945545	0.059751924	0.14499882	0.15363699	0.09947325	0.103355154	0.03162253
a23	0.043894723	0.04736926	0.04824599	0.033526853	0.13008243	0.16959444	0.2380592	0.15916888	0.058390457	0.053954985	0.017712725
a28	0.13543932	0.13361526	0.11328106	0.079214565	0.04466332	0.043612387	0.103155576	0.11859147	0.06979136	0.09566771	0.06296796
a31	0.087522805	0.07169009	0.054639004	0.04241563	0.036375698	0.048421327	0.121005245	0.1628496	0.16711484	0.1477334	0.060232356
a0	0.078981094	0.07569203	0.064703315	0.039767858	0.09381832	0.12356459	0.20560475	0.15902396	0.054426346	0.067373134	0.037044607
a28	0.091108635	0.08832169	0.072650194	0.05279817	0.03363579	0.039683856	0.10887359	0.14653757	0.150569	0.14856894	0.0672525
a35	0.07423299	0.06871062	0.059369564	0.051132634	0.034221288	0.04113382	0.110116154	0.14120841	0.19954792	0.15933853	0.060988124
a8	0.067158364	0.060975317	0.052870285	0.04749279	0.038406074	0.049134765	0.120795056	0.14533888	0.20509167	0.1535799	0.059156936
a20	0.06773956	0.07331577	0.06771062	0.062297337	0.04474699	0.051069543	0.12045977	0.15341997	0.19644208	0.122828595	0.039969735
a31	0.086168274	0.058261797	0.039023314	0.030245949	0.051195383	0.07444794	0.13455528	0.15483733	0.16753662	0.13847955	0.06524862
a37	0.07050619	0.045694288	0.033923253	0.02878771	0.101772435	0.112222895	0.14420813	0.1427822	0.11564354	0.12646906	0.07799026
a31	0.0772523	0.049369756	0.033044416	0.026157143	0.049034353	0.07749906	0.1317881	0.1555357	0.15688838	0.1437521	0.09967869
a37	0.06445601	0.042730995	0.031689454	0.02452707	0.10440037	0.12154738	0.15502235	0.15189092	0.08910304	0.122596756	0.092035696
a19	0.091149114	0.055616405	0.033628985	0.02410687	0.04734286	0.074065834	0.12501548	0.14910488	0.15168884	0.13978523	0.10849546
a35	0.09086214	0.056876455	0.03508638	0.025497295	0.039903104	0.063319944	0.12097743	0.15104696	0.15755366	0.14814636	0.110730276
a20	0.07963935	0.05162274	0.03395895	0.026567228	0.04242922	0.063030675	0.11880586	0.14342262	0.16730203	0.15654284	0.11667852
a31	0.092571564	0.057857145	0.034307938	0.024232477	0.04578195	0.06848699	0.12053474	0.14509761	0.1602342	0.1435881	0.107307285
a39	0.11062327	0.0641927	0.03527776	0.022545451	0.06764122	0.080633715	0.119912654	0.1384291	0.13637397	0.12616694	0.09820326
a31	0.111875035	0.07002351	0.03815304	0.022990925	0.039484162	0.060475815	0.113830976	0.14287764	0.1587359	0.13714801	0.10440498
a28	0.113187864	0.07754822	0.04329285	0.021472596	0.051640324	0.070581265	0.12474174	0.15388075	0.13087343	0.12380924	0.088971734
a20	0.12264553	0.083712146	0.045528006	0.023108365	0.032188457	0.048946075	0.10578655	0.13989444	0.17098169	0.13523933	0.091969445
a8	0.12158348	0.08677138	0.04812635	0.023429647	0.026623152	0.045194227	0.10912692	0.15300417	0.16897523	0.13359344	0.08357194
a13	0.11841332	0.10801745	0.07657393	0.03670695	0.022360582	0.033391856	0.089861356	0.21029766	0.13224836	0.13185947	0.04026913
a44	0.095420524	0.08234837	0.057134036	0.027353982	0.018649668	0.034829546	0.11148111	0.17513971	0.19393891	0.14518318	0.058520958
</S>	0.11212902	0.10788917	0.0839111	0.042931803	0.024247702	0.035555143	0.08795703	0.21191753	0.12795085	0.13239624	0.033114374
