 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.0068589956	0.004707677	0.007560058	0.15818582	0.12019004	0.01022822	0.009029369	0.68323994
a31	0.0017656534	0.03989047	0.088594444	0.094549105	0.42124638	0.22883338	0.10825892	0.016861558
a8	0.000117890326	0.07017283	0.33181888	0.37473816	0.1837956	0.03645852	0.0009808312	0.0019172708
a31	0.0010432767	0.016007226	0.20898585	0.43350348	0.30530173	0.030532252	0.0017635348	0.0028627457
a23	0.000939062	0.03359963	0.18761754	0.6508599	0.105927825	0.019995902	0.00074901833	0.00031106448
a31	0.005401047	0.03974039	0.2821572	0.19436726	0.40573177	0.050199397	0.007307393	0.015095608
a10	0.013882009	0.07377276	0.1611425	0.4959375	0.23814957	0.015296723	0.001220894	0.00059799774
a31	0.017624453	0.09674905	0.19894792	0.16634645	0.35338745	0.1173805	0.027062498	0.022501703
a24	0.05699899	0.0978476	0.15150005	0.34382135	0.30425984	0.039377734	0.0042645	0.0019298459
a31	0.034505215	0.12985747	0.104420654	0.055914737	0.26453152	0.1738255	0.121703476	0.11524148
a18	0.15530731	0.10252253	0.142795	0.18596007	0.30350795	0.08746349	0.015499474	0.006944206
a31	0.054332383	0.13678738	0.09792512	0.0378416	0.22280334	0.21181925	0.14232676	0.09616415
a8	0.1941895	0.12026608	0.15251851	0.08009859	0.2731104	0.11456886	0.044535007	0.02071311
a31	0.018008916	0.06503152	0.12447703	0.055764314	0.25577688	0.2927556	0.11534574	0.072839975
a29	0.09041984	0.13183539	0.042824525	0.025233313	0.15068312	0.15905598	0.26258984	0.137358
a31	0.0980224	0.13959135	0.032258883	0.009388516	0.0711884	0.12218226	0.2263964	0.30097178
a21	0.10284601	0.1206978	0.051084835	0.022310546	0.15154034	0.14348426	0.26351058	0.14452553
a31	0.11043681	0.13434693	0.030913677	0.006856494	0.054665707	0.102388	0.20827357	0.35211876
a38	0.081248574	0.13514061	0.028751811	0.016880667	0.097578295	0.15782128	0.29492098	0.18765779
a10	0.09282611	0.16334303	0.03168289	0.0065344935	0.039658982	0.099675864	0.24743573	0.31884292
a39	0.11558962	0.17247589	0.032177333	0.020924577	0.09293805	0.20787467	0.21059519	0.14742462
a8	0.12258683	0.13419971	0.037822887	0.028635617	0.108741686	0.22096819	0.21465227	0.13239284
a31	0.09616011	0.17173909	0.055539522	0.043883283	0.09855132	0.22921167	0.23556836	0.06934666
a20	0.101341695	0.1659089	0.025654392	0.020918226	0.101696424	0.16072346	0.20760478	0.2161521
a31	0.1545346	0.14282413	0.03236035	0.02968901	0.1139458	0.20051008	0.18943295	0.13670313
a20	0.07013063	0.13559972	0.020177523	0.025532529	0.07822355	0.18466428	0.275851	0.20982075
a3	0.17391035	0.16983572	0.03261819	0.02518525	0.09114958	0.19764934	0.18794511	0.12170646
a41	0.17563508	0.1624709	0.035589177	0.029499905	0.08482344	0.19449264	0.19894774	0.11854113
a37	0.16859865	0.16168083	0.03477591	0.027836733	0.087186836	0.19908297	0.1983753	0.122462824
a31	0.1418049	0.1505391	0.032196164	0.028279796	0.111152686	0.20830043	0.19091803	0.13680883
a8	0.13821816	0.14915814	0.027699893	0.04083041	0.14097625	0.1970578	0.16971543	0.13634391
a31	0.19278814	0.21047968	0.048767447	0.030426174	0.060053557	0.18356754	0.21078621	0.06313132
a23	0.13737719	0.15232946	0.033307545	0.03286185	0.1247398	0.23231457	0.18886068	0.09820883
a31	0.18080263	0.17565386	0.04404697	0.027230136	0.07222403	0.21556357	0.20905176	0.07542713
a8	0.13546634	0.15125106	0.036347225	0.030106772	0.11375621	0.24030799	0.200442	0.09232241
a31	0.17637451	0.17623596	0.04679373	0.027644157	0.071212694	0.21412098	0.21478894	0.072829045
a24	0.13104588	0.14047672	0.041262716	0.028705867	0.10772758	0.25657538	0.21457106	0.07963479
a31	0.16292615	0.15918113	0.047176965	0.027623992	0.07736649	0.23407015	0.22149822	0.07015685
a24	0.06502061	0.1360751	0.03143976	0.025779787	0.06793326	0.28425798	0.29545808	0.09403542
a46	0.12058264	0.15998694	0.03919908	0.020840604	0.075692214	0.26611763	0.23511063	0.08247022
a24	0.17757475	0.1694207	0.029402407	0.019612769	0.10492599	0.21837777	0.16890639	0.111779235
a18	0.17268756	0.16635701	0.025364466	0.017340437	0.103527926	0.20531067	0.16269253	0.14671941
a21	0.14317222	0.18921493	0.023387296	0.012840553	0.11147244	0.22934562	0.15030816	0.14025876
a28	0.15227225	0.18112879	0.03329599	0.018464549	0.09377286	0.23407862	0.18330932	0.103677586
a20	0.14031969	0.17821597	0.030585904	0.017011998	0.10701176	0.24123247	0.1747203	0.110901915
a31	0.14126638	0.1621494	0.036117814	0.020687852	0.105299115	0.250305	0.19162838	0.09254602
a46	0.13184117	0.14048347	0.033803664	0.03246393	0.14393127	0.24948008	0.17986487	0.08813157
</S>	0.16467415	0.1654278	0.043410588	0.022262601	0.077140756	0.24020989	0.21278495	0.07408924
