 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.0065249205	0.045091346	0.007675744	0.8281937	0.087432034	0.0032151274	0.001235534	0.004550231	0.01608131
a1	0.03163156	0.21494737	0.41943854	0.117231436	0.09815251	0.028759612	0.062634796	0.023074312	0.0041298415
a20	0.008194386	0.02330055	0.69305044	0.054579016	0.055574924	0.025727855	0.036653433	0.04575359	0.057165734
a31	0.0015564419	0.01729252	0.77923656	0.025576953	0.028583862	0.08045225	0.041341685	0.020668821	0.005290971
a13	0.0005434704	0.0781409	0.74556774	0.042865768	0.017895715	0.09741788	0.013132463	0.004114515	0.00032153144
a17	0.0013425982	0.0673799	0.5011743	0.004515679	0.07338375	0.07078317	0.19757836	0.06952752	0.014314768
a29	0.002079958	0.058242563	0.60833395	0.006288434	0.034635372	0.07896348	0.09440458	0.084104456	0.032947246
a18	0.0076626623	0.032838877	0.31639883	0.05512058	0.2171417	0.07306233	0.19420141	0.0991409	0.00443272
a31	0.011555672	0.029630883	0.15632176	0.100327395	0.26931426	0.09524224	0.2611862	0.06823346	0.008188104
a13	0.043141894	0.09109253	0.36152387	0.19870836	0.08396287	0.056263555	0.051692225	0.10882798	0.0047867596
a18	0.024988962	0.0375332	0.09064642	0.090010166	0.2426981	0.13360743	0.2503191	0.1020048	0.02819188
a31	0.024773814	0.03837819	0.08285966	0.10059234	0.22896008	0.1624707	0.24882221	0.08582123	0.027321817
a3	0.07561576	0.107830994	0.19918187	0.116649605	0.13959692	0.031311136	0.08336635	0.23011471	0.01633253
a31	0.051619846	0.039340626	0.07509397	0.06337166	0.18559366	0.12183468	0.20081167	0.17816532	0.08416865
a46	0.112577274	0.1043836	0.14595728	0.034905426	0.12227818	0.014426115	0.06586481	0.34595117	0.053656187
a31	0.11631759	0.034474693	0.07835438	0.0288259	0.12086999	0.042084232	0.10936451	0.22772186	0.24198689
a20	0.14941657	0.061822124	0.099219956	0.010368351	0.07681439	0.0044751777	0.038223233	0.26907322	0.290587
a17	0.1888314	0.037984956	0.09344124	0.00910763	0.08192232	0.012017142	0.049377196	0.2123437	0.31497437
a20	0.16398777	0.059389714	0.10131514	0.035042774	0.11487256	0.08677355	0.108305186	0.14165159	0.18866165
a31	0.09973949	0.04178654	0.0627532	0.050474513	0.127652	0.14256372	0.14353396	0.15863113	0.1728654
a8	0.11857692	0.01928779	0.050273787	0.040449478	0.14798993	0.02606111	0.12569258	0.22534844	0.24631998
a31	0.13026552	0.05806399	0.10046671	0.058750898	0.12004835	0.13525102	0.12868209	0.120677605	0.14779386
a1	0.18406036	0.02792695	0.08684766	0.029410787	0.14980309	0.027978774	0.11437946	0.16645382	0.21313903
a46	0.16130298	0.04885604	0.09124742	0.040288497	0.1296922	0.11085652	0.12450295	0.12985036	0.1634031
a31	0.16512755	0.04844016	0.09434273	0.06900313	0.11566192	0.17419168	0.119722806	0.089017294	0.12449275
a17	0.13771485	0.02587437	0.067423	0.052968983	0.18619601	0.061588716	0.16346215	0.15147941	0.15329248
a23	0.12405275	0.03616495	0.06897099	0.070662096	0.13037467	0.2001689	0.14460367	0.10390054	0.12110143
a8	0.14328942	0.046941653	0.08243641	0.07343508	0.10852712	0.18175149	0.12326102	0.10115184	0.13920599
a31	0.15174429	0.05725172	0.10402382	0.08180387	0.11310216	0.16897008	0.117452964	0.08867676	0.1169743
a8	0.10410228	0.025149781	0.053285062	0.09604099	0.1991388	0.121811934	0.16885483	0.1192112	0.1124052
a23	0.13839073	0.046373833	0.085365824	0.07660993	0.11380824	0.18406075	0.12916324	0.09768385	0.12854365
a8	0.14537674	0.04593122	0.08308191	0.07059925	0.11094392	0.18250613	0.12366283	0.100424476	0.13747358
a23	0.15154299	0.055402603	0.09970158	0.07706443	0.11185914	0.16670874	0.11755831	0.093355276	0.12680694
a8	0.13657273	0.046889156	0.08393677	0.064108096	0.11545325	0.172681	0.12780826	0.111096606	0.14145413
a31	0.11309202	0.052811205	0.08484332	0.070347115	0.11442599	0.16991636	0.13589874	0.120559536	0.1381057
a28	0.09062606	0.024836676	0.046547994	0.08144441	0.18976744	0.058759857	0.16454169	0.17754588	0.16592997
a24	0.07713949	0.033503696	0.047576226	0.07218167	0.12824431	0.1846077	0.15492661	0.14442511	0.15739517
a8	0.09458955	0.04250226	0.06083664	0.068861775	0.10953405	0.18280631	0.14253028	0.13622193	0.1621172
a31	0.03696429	0.044749748	0.07760889	0.08263693	0.14839126	0.22173032	0.20718057	0.1150245	0.06571347
a20	0.077667855	0.024838679	0.0439359	0.08659652	0.18487757	0.05216184	0.166468	0.19566631	0.16778737
a31	0.0629156	0.02951237	0.040501527	0.086155176	0.1449677	0.17844635	0.16250917	0.14740348	0.1475886
a17	0.07272438	0.014847513	0.03319381	0.09989014	0.16506207	0.044124544	0.15366004	0.20168358	0.21481393
</S>	0.094305836	0.03072977	0.051874023	0.07845281	0.14409328	0.18471795	0.15775764	0.124625765	0.13344306
