 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.0001926481	0.0016096836	0.0017748331	0.0016778479	0.018796017	0.08391077	0.028594324	0.05707415	0.1932271	0.49138182	0.008313593	0.11344728
a11	0.22399466	0.04974923	0.46959645	0.15930323	0.0066325534	0.0035692013	0.004364444	0.009541881	0.03602762	0.0019535222	0.016251065	0.01901619
a15	0.019761091	0.21086076	0.18942219	0.087340906	0.13164347	0.16962522	0.037522465	0.04635191	0.07533889	0.025909703	0.005954028	0.00026929728
a11	0.03319917	0.10405631	0.20664841	0.15343761	0.15075931	0.123041235	0.049588904	0.056845713	0.049375795	0.05528271	0.016983049	0.0007818176
a13	0.073789045	0.16185968	0.2780441	0.12267431	0.08612871	0.08115494	0.04116303	0.03600075	0.04402352	0.036209863	0.036284667	0.0026673682
a7	0.20141302	0.10508972	0.48375073	0.07149287	0.020192295	0.019775718	0.013231575	0.014971549	0.022872644	0.007422821	0.032902952	0.0068840524
a18	0.23188668	0.083061256	0.55477643	0.064424545	0.0074191773	0.007246352	0.0055137645	0.008473064	0.015987124	0.0018133372	0.016425963	0.0029723288
a31	0.31432557	0.07445864	0.45032963	0.054500617	0.0068261726	0.007686145	0.008790629	0.013658304	0.023473913	0.0021713038	0.038401857	0.005377192
a11	0.23155068	0.13646998	0.477874	0.10549425	0.0030551865	0.0033261515	0.006296475	0.013480669	0.017807588	0.00016665511	0.0038274894	0.0006509143
a39	0.38882336	0.090134464	0.39155987	0.08251743	0.004016904	0.003921989	0.0052488125	0.0064929803	0.0108811855	0.0005351118	0.013380897	0.0024870336
a31	0.37582055	0.11991093	0.32918745	0.10615924	0.0034447392	0.0049089915	0.010578414	0.010988727	0.017767943	0.00042119276	0.018019406	0.002792427
a11	0.18942764	0.274529	0.272496	0.16012281	0.00890975	0.017198725	0.023785338	0.016876755	0.030424288	0.00036342087	0.0055436976	0.00032254835
a18	0.33687034	0.19408257	0.26635325	0.1462915	0.0053815553	0.0067015244	0.011078235	0.008778754	0.012968319	0.0004542357	0.009288231	0.0017515396
a15	0.36193454	0.16441084	0.2316319	0.14103796	0.0060182647	0.011068797	0.02265165	0.01554951	0.023432419	0.0005270635	0.018635618	0.0031015137
a31	0.33163822	0.20872204	0.20387845	0.14498955	0.009762245	0.018871063	0.028304517	0.0145035945	0.0209612	0.00082172605	0.014965529	0.0025818332
a11	0.14430878	0.26341164	0.1935161	0.16875298	0.034620367	0.060166832	0.04686253	0.023561534	0.051331267	0.0016604799	0.011393809	0.00041361363
a35	0.3069528	0.25778696	0.16523495	0.152248	0.019326463	0.029308628	0.026680721	0.011991036	0.01571431	0.0015928041	0.010495558	0.0026677449
a8	0.3404972	0.16461223	0.21155907	0.15156028	0.007380195	0.014994397	0.030513281	0.020255212	0.031969473	0.00063254964	0.022762645	0.0032635366
a31	0.34895694	0.095051154	0.36980358	0.05694746	0.0119280275	0.010681636	0.011699416	0.01588849	0.022543883	0.003523881	0.03954564	0.013429882
a17	0.11282651	0.18804212	0.108274095	0.15317926	0.103315674	0.12850438	0.05990914	0.033843275	0.06814722	0.018786922	0.021979434	0.0031920455
a31	0.26706338	0.18503386	0.09821602	0.11018172	0.058588322	0.093449034	0.06299988	0.031256285	0.03543355	0.013413936	0.026008876	0.018355215
