 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.00038822953	0.00041025315	0.00053765054	0.0022071057	0.09151048	0.4881595	0.38995332	0.02604569	0.00078781036
a24	0.00024252651	0.0055815955	0.011459748	0.9076402	0.06272388	0.00017584059	0.0051532285	0.0061472426	0.00087579864
a31	0.00017872115	0.0006256617	0.0031381692	0.59260166	0.36490855	0.016321486	0.012000613	0.0058637834	0.004361294
a20	0.00026836392	0.005682627	0.03840858	0.8326349	0.07972728	0.035998996	0.0055444944	0.0011699719	0.0005648124
a0	0.00019041229	0.0041307933	0.026993014	0.812811	0.10413033	0.016690942	0.01846418	0.010226376	0.0063629043
a31	0.00044525368	0.008739425	0.020406209	0.7136939	0.07293652	0.002316888	0.011072276	0.1156953	0.054694176
a20	0.0012474188	0.011254986	0.030716576	0.83956426	0.09548162	0.002378579	0.004769835	0.011286027	0.0033006363
a11	0.0010447066	0.01159254	0.035688266	0.60729015	0.10168542	0.0011499512	0.016466958	0.17832159	0.046760462
a20	0.014582922	0.09380529	0.19208646	0.26504013	0.13223368	0.0006480671	0.044712216	0.16694969	0.089941576
a39	0.032217976	0.11308263	0.13914523	0.2275969	0.11662599	0.00080565334	0.03766189	0.22929184	0.10357193
a10	0.026802912	0.05817794	0.06642267	0.11677793	0.11354052	0.007945656	0.06294965	0.3745228	0.17286004
a31	0.027364908	0.048349056	0.054167796	0.08850872	0.11733868	0.024258442	0.08156605	0.3743903	0.18405612
a20	0.040877372	0.07426981	0.10146988	0.08052937	0.092176236	0.03321197	0.080025	0.28939292	0.20804748
a31	0.20854141	0.13950905	0.13084084	0.05961868	0.056488376	0.045557514	0.06338186	0.11711419	0.17894809
a11	0.042622298	0.11848982	0.28669795	0.058195584	0.051283617	0.12968415	0.12828456	0.05667286	0.12806918
a20	0.22445405	0.20800538	0.19501017	0.05135842	0.04413562	0.0702277	0.07440407	0.056745242	0.07565942
a39	0.25120717	0.15842953	0.14299682	0.049301736	0.04578777	0.063589305	0.06508375	0.07967873	0.14392525
a20	0.25509775	0.13863869	0.12401115	0.045404047	0.04381757	0.063220054	0.061077897	0.09499618	0.17373672
a31	0.23229712	0.13041629	0.11694008	0.043680817	0.043501727	0.06319596	0.0610325	0.11639045	0.19254509
a46	0.2049621	0.15584132	0.14369568	0.039684337	0.037688576	0.075177036	0.06745269	0.10917352	0.16632469
a31	0.26620463	0.17141335	0.1550408	0.04217001	0.037801675	0.077841744	0.0666648	0.06417098	0.11869199
</S>	0.14797324	0.15731613	0.15370004	0.047178503	0.040179107	0.100917645	0.08837942	0.104932345	0.15942362
