 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.03608298	0.029820526	0.87268287	0.023784477	0.014931545	0.022030931	0.00026495798	0.00016787618	0.00023389062
a8	0.051863045	0.024483256	0.014909843	0.11714623	0.33390352	0.31664795	0.12843561	0.00804869	0.0045618135
a31	0.00461214	0.017174086	0.4499825	0.061867017	0.020202158	0.11941944	0.098650835	0.019337611	0.20875421
a10	0.011953608	0.02470855	0.056470934	0.017900607	0.027013699	0.13648142	0.35919952	0.31138942	0.054882206
a39	0.010874098	0.008616891	0.038142983	0.03965573	0.084420376	0.2260353	0.3965008	0.10144532	0.09430841
a31	0.0010862742	0.0008963049	0.0027723936	0.009388604	0.019679014	0.087668926	0.58451164	0.22217828	0.071818545
a20	0.004056553	0.0053243567	0.0069188992	0.01332309	0.03808942	0.46798074	0.34770808	0.11155159	0.0050472384
a31	0.0014433466	0.0007714789	0.0012126272	0.036390584	0.07754156	0.07622125	0.5280923	0.22832851	0.04999837
a8	0.003278419	0.0026614522	0.009723942	0.06250168	0.1028817	0.23614672	0.46148938	0.08646875	0.034847856
a31	0.0016702156	0.00086850853	0.0011811398	0.033667434	0.06808822	0.05681111	0.46683285	0.27208522	0.098795295
a17	0.042593736	0.028139425	0.06585192	0.13139153	0.09468145	0.060674775	0.3319389	0.09871413	0.14601418
a37	0.023381554	0.0123423105	0.0054078377	0.06861074	0.07731053	0.05090963	0.33451685	0.23342708	0.19409339
a23	0.063300036	0.042516686	0.043654967	0.057343874	0.057590827	0.04143454	0.25157326	0.22315466	0.21943113
a31	0.06583951	0.044079717	0.045885865	0.059610173	0.057790488	0.033775568	0.2474546	0.22009069	0.22547334
a42	0.10505561	0.062123954	0.08877823	0.061585028	0.057587795	0.035708345	0.24421363	0.19731732	0.14763002
a31	0.17279008	0.08639055	0.13381784	0.057868484	0.047737062	0.037867714	0.14697322	0.12147102	0.19508407
a20	0.10659803	0.1119119	0.2743577	0.063756965	0.031701233	0.011210796	0.1471217	0.07499135	0.17835031
a31	0.26312333	0.1390774	0.21827051	0.073675185	0.050165888	0.03925942	0.06275529	0.03197746	0.12169549
a17	0.13712755	0.16325724	0.42464116	0.08509411	0.032880995	0.013077186	0.03636472	0.008938864	0.09861811
a31	0.26215023	0.12923604	0.1968015	0.0778237	0.058575124	0.051974528	0.0549084	0.025275296	0.14325522
a20	0.1719644	0.17820795	0.335362	0.090559095	0.041478455	0.015300309	0.047521375	0.013927423	0.10567901
a31	0.28215224	0.15520972	0.23498476	0.076548405	0.048577104	0.038771395	0.04510928	0.018191934	0.10045511
a46	0.1701122	0.20105186	0.32301208	0.113924004	0.050930534	0.016567808	0.041527797	0.010444224	0.07242956
a8	0.27679762	0.16850092	0.23875332	0.08432002	0.050372265	0.036032613	0.04612449	0.018740203	0.08035858
a31	0.25732777	0.15538067	0.21430448	0.08275832	0.051825788	0.0324731	0.07103459	0.04464119	0.09025408
a18	0.191391	0.15848029	0.18777403	0.10133514	0.060876135	0.03046262	0.122574136	0.047912363	0.099194296
a31	0.23069961	0.15015374	0.20432422	0.07884029	0.047702268	0.030733995	0.09480705	0.054599304	0.10813952
a20	0.18466738	0.1580487	0.186507	0.10384559	0.0628123	0.03010544	0.12379267	0.052178215	0.09804262
a31	0.223553	0.16502294	0.2057735	0.09518733	0.055724166	0.032038663	0.089884475	0.04209917	0.09071671
</S>	0.18368061	0.17687047	0.20001799	0.13133071	0.08493965	0.040036112	0.08018138	0.025245404	0.07769772
