 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.00042043693	0.00039006703	0.00015537902	0.00017421301	0.00023694527	5.099166e-05	6.474586e-05	0.0011799253	0.00538473	0.13349374	0.8584488
a37	0.023542728	0.032549314	0.02868949	0.008270275	0.002889423	0.008657566	0.0075204107	0.02107205	0.6348973	0.2250828	0.006828657
a31	0.0067139487	0.0017201457	0.00035527573	0.0002431966	0.0010506229	0.003773689	0.026768856	0.72639835	0.1941226	0.036479946	0.0023734625
a20	0.0011162134	0.0008949972	0.0006748356	0.00037190915	0.0005175155	0.0014265862	0.007751134	0.72890455	0.2355947	0.02105373	0.0016938262
a31	0.0037846707	0.0014327433	0.0009770386	0.0021227892	0.0039367033	0.005034722	0.06982408	0.6458919	0.24779798	0.018476764	0.0007206843
a20	0.002050196	0.00088143104	0.00092855474	0.002093827	0.002206506	0.0018885237	0.04148631	0.61009	0.27224454	0.065261096	0.0008690685
a31	0.024753867	0.018422531	0.013501522	0.0223986	0.035062224	0.060841423	0.28302377	0.15234622	0.35935402	0.030108463	0.00018730926
a11	0.017781362	0.01322126	0.010753852	0.010200962	0.01642794	0.043696433	0.12083441	0.13006885	0.43055204	0.20367186	0.0027910226
a31	0.05679686	0.03614393	0.026475662	0.013889868	0.034405895	0.12705821	0.13462965	0.076918736	0.352818	0.14056768	0.0002954678
a20	0.0592397	0.041380554	0.029870773	0.012432045	0.018869882	0.07954926	0.10357662	0.10501525	0.34057665	0.2040063	0.0054829246
a31	0.080885775	0.057037175	0.04141229	0.015013878	0.025677623	0.10607401	0.10839476	0.09185983	0.32735473	0.14482264	0.0014672707
a29	0.09718601	0.06686718	0.047137655	0.020359097	0.03220474	0.114467904	0.10778645	0.10607733	0.23607926	0.16295226	0.008882144
a46	0.10393008	0.070535384	0.04972259	0.020064048	0.034101076	0.12741213	0.107264556	0.089230075	0.25496003	0.13911386	0.003666137
a18	0.09771224	0.06347485	0.044127367	0.023068348	0.044448957	0.14917764	0.08459436	0.09544364	0.21595086	0.14712392	0.03487787
a31	0.20057948	0.090682335	0.037901726	0.026450032	0.06936934	0.16372819	0.0483085	0.06063336	0.121658996	0.10060006	0.08008796
a28	0.08739433	0.03835749	0.018238833	0.021330474	0.07068882	0.17288128	0.05120332	0.06929632	0.17021886	0.15600152	0.14438877
a20	0.1836114	0.09287897	0.045518834	0.0840809	0.14406876	0.15745996	0.06711548	0.029917648	0.076982334	0.069159634	0.049206052
a41	0.23072553	0.1727593	0.10999591	0.10460489	0.098689444	0.091636166	0.03983051	0.022043495	0.042434793	0.039947372	0.04733257
a28	0.23011607	0.19192074	0.14112478	0.10021056	0.08470811	0.07643025	0.03409571	0.020028355	0.035861924	0.034688365	0.05081515
a8	0.21676308	0.18950458	0.15182112	0.101852275	0.085149474	0.07563765	0.032805327	0.018240673	0.03445656	0.0343688	0.059400503
a23	0.25265253	0.17525381	0.09395361	0.09345586	0.09403411	0.088595375	0.041195333	0.025481908	0.043623954	0.041204132	0.0505494
a31	0.222434	0.17123152	0.112979785	0.10415512	0.09844615	0.08922652	0.03841554	0.020730192	0.04047117	0.039800048	0.06210994
a39	0.1948802	0.16834943	0.13763231	0.09210476	0.10227068	0.078608625	0.029639306	0.014233685	0.030532366	0.053172007	0.098576605
a20	0.23047587	0.20026764	0.16170076	0.08898916	0.07225156	0.06290257	0.029707799	0.019169532	0.030744215	0.032818623	0.07097231
a39	0.221831	0.19297582	0.15620148	0.090601	0.076649725	0.06567663	0.02973684	0.01820747	0.030792058	0.035036687	0.082291365
a8	0.2229281	0.19413303	0.15803418	0.09364126	0.07748532	0.06736267	0.030419774	0.018493686	0.03160786	0.033798896	0.0720953
a31	0.2596984	0.18604466	0.104290955	0.08957442	0.084920175	0.07881428	0.038331024	0.025337338	0.04023314	0.03885979	0.053895835
a28	0.19856024	0.16879319	0.13731298	0.089442655	0.10206025	0.07703074	0.029140368	0.014222589	0.029748168	0.055066194	0.09862271
a20	0.23534054	0.2009422	0.15956774	0.0843383	0.06911593	0.059841327	0.029367348	0.019810583	0.030231858	0.033411317	0.07803291
a8	0.23027939	0.19631466	0.15528908	0.08447721	0.07156263	0.06109704	0.02921415	0.019165175	0.030059181	0.035221186	0.087320216
a23	0.26856512	0.1954697	0.11262283	0.08436299	0.07647466	0.07071212	0.036689583	0.02599568	0.038272697	0.037373137	0.053461485
a8	0.250095	0.18653172	0.122052446	0.090289325	0.08075195	0.07238916	0.034997836	0.023480399	0.03629557	0.037140634	0.06597599
</S>	0.27529958	0.19179495	0.11018942	0.07829324	0.07181427	0.0659918	0.036711894	0.027882257	0.037916865	0.038608626	0.0654971
