 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.0062224534	0.00069743785	9.290595e-06	0.00026934463	0.05253128	0.060181364	0.853279	0.02680994
a20	0.001808999	0.003816831	0.014280442	0.16677396	0.41442218	0.3560407	0.026891833	0.015965084
a31	0.018245436	0.029343171	0.022156242	0.1902796	0.32514176	0.087802336	0.24226813	0.08476335
a29	0.0060946676	0.009112538	0.02635391	0.16619222	0.44281045	0.23415883	0.090308554	0.024968818
a31	0.001997836	0.0061281514	0.23455396	0.17377044	0.19208018	0.29916626	0.04426958	0.048033513
a20	0.005832002	0.0013612558	0.43594182	0.1777286	0.17380801	0.16121344	0.041908544	0.0022062925
a31	0.0003424399	0.0017054122	0.28709137	0.1794469	0.17181192	0.26293528	0.030693334	0.06597329
a18	0.00045303442	0.0007447964	0.28024065	0.1909148	0.19643295	0.28988883	0.03489696	0.006428055
a20	0.00013624817	0.0011042235	0.07333042	0.15533173	0.20056956	0.31187475	0.041422166	0.21623091
a31	0.0040574814	0.014785961	0.19917996	0.20524564	0.20288968	0.21169502	0.03958755	0.122558706
a28	0.0016635872	0.007534801	0.10664416	0.15455374	0.2395881	0.37796456	0.10692443	0.00512658
a31	0.0075823967	0.024812171	0.14001128	0.14713918	0.15286693	0.2013526	0.10592479	0.22031067
a11	0.018739592	0.06937563	0.06943321	0.10442223	0.19259745	0.30382183	0.21755451	0.024055554
a24	0.023991847	0.055492267	0.12199739	0.13380837	0.14196147	0.16853197	0.13174216	0.22247452
a38	0.14570995	0.17382379	0.0909948	0.092625245	0.09476483	0.10697112	0.12641235	0.16869798
a31	0.04016851	0.08150761	0.1096652	0.11354002	0.1176785	0.14756389	0.14848517	0.24139106
a46	0.090751864	0.22288674	0.04804861	0.07609666	0.096720636	0.12664026	0.16293466	0.17592053
a20	0.12840547	0.14298815	0.073750414	0.074357495	0.07691932	0.10109369	0.17116444	0.23132102
a31	0.17408378	0.1773413	0.06600308	0.065756544	0.067784764	0.09077943	0.16013508	0.19811606
a46	0.19975609	0.31927508	0.051494047	0.06648907	0.078145675	0.09812325	0.10540108	0.0813157
a31	0.28163746	0.26053965	0.06429771	0.06196816	0.06364323	0.07317876	0.08910488	0.10563016
a8	0.21565439	0.3047218	0.05370151	0.06465333	0.07730039	0.10018823	0.10427906	0.07950129
a31	0.2617759	0.25617564	0.07188458	0.070529036	0.07363083	0.08483849	0.08675767	0.09440781
</S>	0.18300204	0.24433884	0.06147949	0.071719736	0.08669683	0.1145558	0.13023776	0.10796945
