 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.0032148268	0.0020615684	0.001370719	0.0007045932	0.67771155	0.07069429	0.010640273	0.0026013067	0.0020555435	0.21983364	0.009111616
a31	0.00013434047	5.2659685e-05	0.0009529305	0.04244057	0.31794542	0.34767678	0.16214952	0.0105255265	0.05720766	0.05823937	0.0026751582
a46	4.002607e-06	1.17728005e-05	1.3702439e-05	0.005196653	0.07089972	0.73437077	0.15755193	0.0059432318	0.022780953	0.002932323	0.00029505917
a20	2.404125e-05	4.133974e-05	0.00022525371	0.016886484	0.4818912	0.28113616	0.14946671	0.0016211572	0.015620275	0.052317552	0.00076975336
a31	2.5435256e-05	0.0002003483	0.0038608036	0.019415367	0.070477895	0.50765574	0.30390966	0.030573804	0.037224486	0.02636572	0.00029071825
a29	0.00029214073	7.972041e-05	0.011085145	0.07581183	0.05421485	0.25915864	0.30584323	0.24696119	0.041370027	0.0051157535	6.7499815e-05
a31	0.00019064867	0.00048227285	0.018796308	0.027802251	0.05868306	0.28398782	0.32524484	0.010566159	0.18487267	0.08791661	0.0014573883
a37	0.00061787834	0.00015571111	0.029316925	0.05891683	0.10747305	0.284673	0.21767144	0.21729478	0.06251218	0.021225234	0.00014294326
a31	0.0002444355	0.0005361433	0.016943991	0.020540746	0.046279486	0.19423464	0.2755733	0.012266983	0.3372758	0.09298458	0.0031198892
a41	0.0010222879	0.00045662545	0.082010075	0.037978563	0.08009763	0.36739263	0.21316898	0.108692124	0.07053635	0.038377717	0.0002670215
a8	0.00076294044	0.0008926086	0.017756646	0.025004085	0.044085298	0.13052143	0.21022816	0.014239211	0.44208848	0.10462577	0.009795271
a31	1.3913274e-05	0.00012372428	0.005618269	0.07182125	0.04412323	0.3427799	0.2324449	0.029988874	0.1977198	0.07293544	0.0024307405
a20	0.0065383473	0.0060351435	0.072535664	0.018022405	0.059251815	0.228141	0.3068199	0.011578742	0.2424198	0.04819188	0.00046526754
a0	0.0043984717	0.0072058565	0.026170176	0.03770461	0.064512275	0.0961584	0.12986009	0.013223526	0.42337263	0.17875579	0.018638205
a29	0.012361493	0.025789475	0.036381822	0.059165597	0.063820794	0.096801564	0.10709133	0.01642819	0.3419062	0.19881153	0.041441943
a31	0.013847103	0.030170526	0.046638206	0.07794684	0.054283183	0.10268143	0.10979506	0.027175406	0.33482105	0.16704555	0.035595573
a24	0.017107878	0.022122862	0.03212221	0.051957626	0.041624133	0.10081983	0.20214152	0.030742917	0.4197527	0.078023076	0.0035852124
a17	0.053693637	0.094680265	0.036257967	0.04572836	0.062341567	0.04904084	0.054649983	0.005701674	0.1966682	0.27518827	0.12604927
a8	0.077481784	0.09912831	0.05419313	0.06604137	0.049314618	0.058683764	0.062052198	0.020600569	0.20196348	0.2134641	0.09707666
a31	0.02633113	0.041636977	0.041760493	0.07638503	0.051509228	0.07297489	0.076126285	0.07425057	0.23140512	0.21987993	0.08774039
a18	0.08392232	0.22895317	0.032688532	0.028335415	0.029647833	0.036753405	0.046955008	0.019545443	0.17218001	0.1769888	0.1440301
a38	0.18066268	0.1936055	0.04320425	0.036338214	0.028291756	0.030499622	0.033746034	0.024461647	0.11747651	0.16488789	0.1468259
a31	0.17258607	0.18979616	0.04645756	0.04034709	0.029232979	0.03453045	0.037462007	0.043926943	0.10982883	0.16044718	0.13538481
a8	0.15807725	0.20061432	0.04476985	0.035555564	0.021605765	0.030519148	0.04128398	0.059863333	0.14666566	0.13607009	0.12497501
</S>	0.18617307	0.2033673	0.06231106	0.04827265	0.029152906	0.03655115	0.040217772	0.03176055	0.08319856	0.1454815	0.13351354
