 	avete	cucinato	le	verdure	</S>
a31	0.020192372	0.0008885126	0.0022990296	0.009609069	0.96701103
a46	0.9446942	0.03535991	0.0028731506	0.0039905002	0.01308215
a20	0.12569007	0.06060512	0.0014462381	0.00020444886	0.81205416
a31	0.013092678	0.046480432	0.014249078	0.016177632	0.91000015
a17	0.01347985	0.047040574	0.048853245	0.6665368	0.22408952
a31	0.20388213	0.2512612	0.32991555	0.20226136	0.012679791
a35	0.14755867	0.102277406	0.34398776	0.22648536	0.17969082
a31	0.3051915	0.1407089	0.31144777	0.109911166	0.13274062
a46	0.21653304	0.112408526	0.3315435	0.10784212	0.23167284
a38	0.24160525	0.1255051	0.35763854	0.078369096	0.19688204
a17	0.394784	0.22020742	0.26344472	0.06283948	0.0587243
</S>	0.4204736	0.23783214	0.2358841	0.05577033	0.05003971
