 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.032992214	0.09398267	0.27531415	0.33648914	0.082122594	0.0019036129	0.0006707766	0.0016904621	0.0012579917	0.17108767	0.002488734
a23	0.004837103	0.0019101661	0.0017506335	0.00083291	0.0028014528	0.0056567807	0.20850661	0.21559052	0.37519237	0.14000033	0.04292117
a31	0.012057191	0.036048613	0.053653862	0.09421056	0.04452964	0.008050824	0.046964496	0.086034074	0.10005591	0.20951359	0.30888125
a23	0.020227008	0.019335069	0.009805869	0.0068201832	0.016085943	0.0056124576	0.1944886	0.54185086	0.09562247	0.06854328	0.021608237
a10	0.0031852014	0.002386978	0.0030787883	0.004322378	0.0035462363	0.07291433	0.033948407	0.43818334	0.36839032	0.036113117	0.033930957
a31	0.0011633754	0.0010640636	0.0011966635	0.0013289751	0.001158978	0.043103475	0.021576261	0.5585875	0.31803328	0.04183122	0.010956227
a37	0.0053168596	0.007807091	0.004690569	0.0014117112	0.0009189694	0.1968862	0.06578053	0.28926462	0.15579051	0.27125815	0.0008748102
a27	0.00036090816	0.00019533439	0.0002973059	0.0003966622	0.0011691942	0.058871854	0.08075026	0.41833538	0.35465556	0.06432105	0.020646501
a31	0.00023282906	0.00016446407	0.00027554162	0.00030295734	0.0011760305	0.032427408	0.087931395	0.44188905	0.30659652	0.069063574	0.059940215
a44	0.001224828	0.0015165105	0.0018893918	0.0013772635	0.0016503567	0.052929178	0.21819705	0.13523197	0.16800353	0.41704702	0.0009328705
a23	0.0002810766	0.00015085159	0.00027163257	0.0003298064	0.0014275444	0.046895336	0.11712877	0.40740597	0.3120998	0.0681951	0.045814075
a37	0.00044982482	0.00023006267	0.00064338144	0.00058213656	0.0044139144	0.03476219	0.17135207	0.358587	0.27189475	0.07148524	0.085599385
a38	0.0021247987	0.0009011596	0.0027258093	0.0023595449	0.018498965	0.035193026	0.22575891	0.36445633	0.24070857	0.07055908	0.036713738
a46	0.0006133392	0.00030965297	0.0009322803	0.0007954628	0.006893187	0.028578823	0.1851033	0.36730966	0.2606683	0.070668	0.07812796
a31	0.003592972	0.0016695969	0.004702585	0.004384077	0.024394887	0.032150928	0.21218562	0.31870943	0.24430567	0.07682655	0.07707768
a28	0.022025432	0.008874163	0.015773024	0.01815606	0.0620122	0.03908294	0.2685802	0.24441962	0.20742318	0.10195458	0.011698668
a31	0.020951306	0.01005015	0.016199829	0.015282908	0.034989197	0.051646806	0.18263505	0.19868873	0.20753765	0.13238324	0.12963517
a14	0.04694049	0.029211298	0.031259328	0.034776453	0.058313295	0.023235057	0.22989526	0.13400774	0.18816511	0.20092212	0.023273777
a31	0.039781988	0.023037007	0.025586363	0.024293995	0.033321045	0.042410754	0.14544016	0.14772768	0.19233838	0.15674564	0.169317
a20	0.074426174	0.06543216	0.044549424	0.04985589	0.0529712	0.0139938155	0.13243148	0.040017564	0.15960033	0.3076271	0.059094884
a31	0.1127281	0.064474046	0.052706566	0.046881676	0.041116714	0.02835145	0.046362802	0.026539048	0.1825449	0.17004414	0.22825056
a20	0.14743619	0.16877706	0.06803295	0.07697874	0.04143119	0.013451405	0.020851037	0.0032476555	0.060008537	0.30201378	0.09777145
a31	0.1427666	0.07842835	0.06836442	0.056726705	0.040524825	0.03304645	0.01846578	0.008539885	0.14380072	0.17575537	0.23358086
a20	0.1778911	0.19036505	0.078807674	0.08295331	0.045641974	0.00981224	0.021929394	0.004181181	0.06453526	0.16779706	0.15608577
a10	0.17370157	0.09501972	0.07156122	0.060736224	0.042394087	0.032495685	0.020903341	0.009507877	0.13190219	0.13342342	0.22835472
a31	0.11275265	0.06500777	0.050545126	0.047555715	0.044148594	0.04073129	0.06366948	0.071329825	0.16509661	0.10214779	0.23701514
a37	0.11813838	0.08705264	0.051258154	0.052512854	0.045509323	0.010545627	0.08042566	0.047210958	0.14785491	0.164249	0.19524257
a38	0.11630175	0.06530287	0.048775624	0.04518129	0.041710295	0.038237866	0.068158045	0.08265281	0.16511504	0.10278973	0.22577465
</S>	0.09321672	0.04870696	0.045891166	0.041886684	0.04970771	0.046275802	0.07543465	0.101422094	0.16115285	0.08041287	0.25589252
