 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.00091030385	0.017917855	0.0035432195	0.0030814689	0.013886309	0.034068003	0.00622291	0.02121557	0.40738478	0.00054552197	0.45333123	0.03789283
a10	0.0015723157	0.00055911276	0.002588469	0.0101953475	0.06018667	0.26649117	0.30828846	0.14291996	0.13562474	0.011148798	0.057984933	0.0024400742
a20	0.021320924	0.3171065	0.02704814	0.08659711	0.22723629	0.06665452	0.037489288	0.063149735	0.07580693	0.007386184	0.055014607	0.015189759
a31	0.008216394	0.06401809	0.030000698	0.09387029	0.27292433	0.10845842	0.06251097	0.2018557	0.10370832	0.03376241	0.01316886	0.0075055123
a20	0.011326665	0.014762299	0.005839922	0.023628734	0.18794157	0.19859351	0.18575694	0.26068354	0.06604565	0.038888007	0.0013260138	0.005207129
a31	0.004162678	0.020002225	0.024369221	0.086257756	0.24529232	0.1500728	0.096459754	0.22950487	0.11340542	0.014776593	0.009328951	0.0063673817
a17	0.012290722	0.0058254506	0.0097045675	0.015414019	0.033110727	0.05535788	0.25023994	0.4197646	0.09606634	0.09548597	0.0021410882	0.0045986767
a31	0.002632546	0.011488163	0.015653608	0.05664263	0.18330033	0.1314821	0.15182182	0.2297247	0.16923772	0.02287849	0.014112285	0.011025544
a26	0.008228806	0.0040430026	0.015597849	0.027382597	0.044436593	0.04911857	0.3359457	0.31389108	0.09560601	0.09689456	0.0034458442	0.0054094647
a23	0.0013921127	0.0078077456	0.009043515	0.03624903	0.18692291	0.15069148	0.20553873	0.08813561	0.23273094	0.029452695	0.03463194	0.01740326
a31	0.0007397368	0.0026022845	0.0052787433	0.03362281	0.12593418	0.10851506	0.29745254	0.16198514	0.19664274	0.030191422	0.030120501	0.0069149225
a20	0.006676318	0.035354488	0.061299264	0.13521723	0.2763682	0.32967854	0.06430605	0.020903217	0.04224169	0.008284813	0.016986871	0.0026833082
a31	0.0032640263	0.008853686	0.040632527	0.13198026	0.19645955	0.30741337	0.11553095	0.029957633	0.09925691	0.01187333	0.04788732	0.006890433
a41	0.0068165706	0.03383778	0.057985343	0.12381124	0.23697817	0.35990205	0.069350146	0.01989729	0.055116814	0.0100516565	0.02320831	0.003044657
a35	0.008480671	0.015156599	0.061905507	0.14477356	0.17338002	0.2525712	0.09115424	0.027601862	0.11504879	0.015563272	0.072892725	0.02147156
a24	0.0010717832	0.002324075	0.010709215	0.044111542	0.117892005	0.21048215	0.24476832	0.13079657	0.14743207	0.026406707	0.049872268	0.014133306
a31	0.007250136	0.010842967	0.02376258	0.041488666	0.070654064	0.18384667	0.21805282	0.14012139	0.14432879	0.05695076	0.07126609	0.031435065
a3	0.023843503	0.07339387	0.10528738	0.15557292	0.24302289	0.26108828	0.052362066	0.015087295	0.03824685	0.009921798	0.01863647	0.0035367478
a31	0.004517261	0.006884875	0.023535864	0.05244117	0.10674293	0.23852585	0.17447928	0.074492425	0.1715794	0.037875555	0.08547933	0.023446074
a35	0.026559921	0.08826154	0.08079368	0.11072399	0.20233501	0.3059229	0.05124082	0.014280149	0.06153251	0.013485353	0.038877707	0.005986441
a24	0.013445973	0.015276062	0.047542088	0.08056159	0.14088714	0.24803361	0.07561785	0.031152407	0.1585282	0.021733208	0.11430647	0.052915372
a31	0.017362578	0.019257298	0.023627006	0.032844417	0.058673587	0.15733764	0.15314132	0.09090698	0.14911124	0.09293133	0.13185702	0.072949596
a7	0.04276905	0.10033818	0.08587095	0.10032919	0.15887204	0.27090588	0.047202434	0.012722016	0.074312985	0.019579865	0.072343424	0.01475397
a31	0.016745912	0.018865177	0.030661354	0.044201475	0.08090249	0.19631624	0.113600485	0.0464234	0.16721536	0.057386838	0.15407069	0.07361059
a28	0.03980454	0.08253161	0.06063624	0.07116392	0.117088936	0.27212936	0.055608884	0.012961249	0.10594702	0.028468354	0.12804927	0.025610587
a38	0.020982664	0.021402674	0.03407317	0.04783753	0.08035135	0.18945351	0.07709001	0.02501992	0.15895873	0.044481937	0.18936789	0.11098061
a31	0.002704999	0.0030849194	0.010215358	0.026031502	0.060610313	0.13390525	0.15529223	0.09341213	0.19625162	0.08067803	0.14344417	0.0943695
