 	voglio	che	Maria	venga	domani	</S>
a20	0.43898878	0.0073325974	0.0024535982	0.033757236	0.07806854	0.43939924
a21	0.0064540575	0.083783425	0.44302708	0.3699329	0.03625579	0.06054674
a31	0.021067055	0.022779256	0.06976983	0.17801642	0.044014737	0.6643527
a37	0.00024759414	0.0013882715	0.037825644	0.75909436	0.06702636	0.13441776
a31	0.0008521563	0.03187621	0.1862783	0.5829689	0.052130487	0.14589395
a35	0.0028925638	0.07477995	0.36791876	0.481392	0.056167692	0.016848972
a31	0.0022613725	0.08062196	0.20123559	0.60206556	0.08080839	0.033007134
a20	0.005474992	0.14546366	0.4198014	0.28605425	0.11801878	0.025186908
a31	0.005988306	0.040249944	0.16920474	0.33743253	0.30578423	0.14134027
a18	0.020659944	0.06156296	0.20243359	0.23124993	0.25345814	0.23063543
a31	0.027264517	0.028918054	0.1617007	0.17645358	0.2356014	0.37006176
a3	0.07071978	0.08996642	0.20449789	0.14061624	0.21898825	0.2752114
a13	0.046692606	0.046985008	0.2502606	0.19769396	0.22991763	0.22845018
a37	0.24265549	0.20470037	0.22515838	0.13227847	0.107298024	0.08790931
a46	0.3642455	0.17868732	0.14292164	0.1057892	0.09414292	0.1142134
a31	0.4084144	0.169848	0.12157094	0.086105645	0.081977084	0.13208388
a18	0.40084136	0.16681467	0.13051395	0.0789728	0.07673237	0.14612493
a46	0.45573923	0.18389417	0.11883137	0.07373118	0.06889957	0.098904386
</S>	0.45214534	0.2020465	0.12627141	0.07032636	0.06389672	0.08531364
