 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.0047980645	0.11301031	0.07961375	0.28892174	0.07234695	0.015992176	0.02873512	0.3965819
a21	0.11831698	0.048538487	0.22256315	0.061483335	0.28777623	0.1703394	0.054459326	0.036523018
a37	0.14432614	0.35144627	0.15639867	0.25532636	0.049408704	0.0051496294	0.029535236	0.008408968
a31	0.16915375	0.15020274	0.20627761	0.25617173	0.14153409	0.00817652	0.06532575	0.0031578504
a17	0.05220091	0.04375006	0.13010544	0.07909565	0.6836367	0.002375968	0.005859962	0.0029753197
a20	0.5281995	0.04778003	0.120857246	0.043824434	0.17942211	0.03223012	0.033936862	0.013749667
a41	0.4455156	0.02528096	0.19061908	0.028364548	0.19924386	0.0390445	0.04366884	0.02826259
a31	0.32676378	0.023486124	0.24387923	0.030489977	0.24194305	0.067466386	0.04635141	0.019620154
a46	0.67586833	0.040057603	0.124269664	0.061202765	0.040517963	0.015432701	0.037723985	0.004926932
a31	0.45729917	0.037826184	0.1535856	0.0765303	0.060960367	0.118611604	0.072500706	0.022686133
a13	0.45369598	0.0826527	0.15817395	0.13055134	0.043581173	0.053862188	0.071821146	0.0056614834
a41	0.37108493	0.0835586	0.12692823	0.11229014	0.047254432	0.14518236	0.09352069	0.020180607
a31	0.3196464	0.071690865	0.15196769	0.0897173	0.09834854	0.19521749	0.060715027	0.012696691
a33	0.3020044	0.13753176	0.16086116	0.16543172	0.04785764	0.102831416	0.07762612	0.005855792
a31	0.6834878	0.03443385	0.0866668	0.033910315	0.04031449	0.056229863	0.042871684	0.022085253
a28	0.14163545	0.15869379	0.1417768	0.16587028	0.08434081	0.20961249	0.08679231	0.01127808
a20	0.26867813	0.22415055	0.080648735	0.12918024	0.030375602	0.16538326	0.07790709	0.02367636
a8	0.277627	0.15231228	0.090085715	0.10823964	0.074357904	0.21817893	0.063404255	0.01579431
a31	0.56444675	0.0670752	0.120515764	0.047453888	0.060923394	0.10089193	0.025789753	0.012903333
a39	0.14599495	0.17468876	0.121191844	0.16590637	0.06760051	0.22429112	0.08775027	0.012576139
a41	0.30123746	0.16938809	0.08904495	0.11125429	0.06093117	0.18002367	0.06479684	0.023323502
a13	0.31095448	0.15432169	0.0996868	0.0970451	0.089568555	0.18226595	0.049627848	0.016529566
a31	0.29010922	0.14881822	0.10890639	0.09558378	0.10685925	0.18392166	0.048564482	0.017237049
a35	0.17092413	0.13787131	0.14141597	0.16387057	0.08065311	0.19532363	0.096053086	0.013888208
a31	0.2404459	0.12345241	0.10444847	0.10999894	0.10939886	0.20518468	0.0734776	0.033593178
a21	0.13249405	0.1499314	0.12294619	0.14926058	0.099350125	0.23176341	0.091556005	0.02269834
a31	0.22565205	0.14127195	0.098470144	0.11679799	0.09723703	0.20932591	0.07394102	0.037303906
a10	0.10921458	0.1596372	0.1094519	0.14084171	0.109940864	0.26267865	0.08247331	0.025761753
</S>	0.20361996	0.14257269	0.0818328	0.121451676	0.08624525	0.2333032	0.08472065	0.046253745
