 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.023655431	0.53974515	0.22437656	0.16068873	0.040388223	0.0056166914	0.0051909555	6.8812637e-06	0.0003314518
a31	0.58211434	0.028571928	0.06035643	0.10128623	0.052878994	0.17357713	0.00067586714	0.0001894859	0.00034961314
a20	0.0040293247	0.114399344	0.06909573	0.09709687	0.1294555	0.58316046	0.0027555244	3.7216148e-06	3.5715955e-06
a29	0.034650914	0.0056796065	0.0024465101	0.006756874	0.02716896	0.90184367	0.007049857	0.014355851	4.7651843e-05
a37	0.0047792573	0.0025409497	0.0024128892	0.0062240483	0.06966168	0.38411093	0.038109902	0.48880565	0.0033547415
a8	0.0034172637	0.00231985	0.012637109	0.026167372	0.14031018	0.29759863	0.082709074	0.41934928	0.01549118
a20	0.0024464238	0.002428988	0.011973698	0.024055101	0.14606787	0.32746324	0.111972764	0.36206317	0.011528838
a31	0.051949393	0.016104687	0.124306515	0.18120678	0.1315222	0.15218505	0.14478178	0.19337027	0.004573319
a29	0.071565606	0.026780548	0.051334158	0.09222813	0.148354	0.33693144	0.05916611	0.20832947	0.0053106076
a37	0.09140032	0.035988662	0.11004226	0.14388973	0.10906144	0.11227859	0.13546431	0.20390677	0.057967853
a29	0.0918418	0.053671077	0.107350804	0.13574918	0.09718169	0.09934369	0.1767335	0.18531404	0.052814297
a31	0.092904635	0.056909006	0.111931294	0.14384027	0.10078242	0.10280978	0.16443187	0.18460794	0.04178277
a20	0.065175824	0.0451248	0.056931786	0.15046808	0.12640727	0.27488765	0.13702469	0.10389691	0.040082958
a31	0.14643593	0.11581782	0.098116495	0.10717733	0.09039293	0.091882996	0.046996962	0.12536778	0.17781179
a37	0.1725884	0.10177172	0.037300166	0.071548834	0.079578914	0.20916644	0.032981005	0.10394599	0.1911185
a46	0.16056606	0.18761586	0.0777619	0.07671008	0.06561061	0.066813484	0.011953116	0.051177867	0.30179095
a31	0.25820008	0.18317232	0.07924772	0.07217803	0.061593767	0.05978031	0.014809483	0.06697542	0.20404282
a0	0.1552441	0.11262077	0.035800893	0.06886918	0.070358485	0.15274924	0.012283506	0.055613577	0.33646023
a31	0.22548015	0.25188842	0.083185904	0.07350518	0.048638847	0.045821395	0.011935636	0.03824113	0.22130336
a1	0.13687138	0.11316021	0.03604779	0.06349178	0.04897046	0.09794284	0.013265694	0.033741653	0.45650822
a13	0.19602878	0.24885698	0.06987329	0.061725795	0.049954478	0.04911326	0.0043719057	0.032857817	0.2872177
a39	0.29315114	0.2413434	0.07157895	0.060889788	0.04041909	0.03671604	0.018072845	0.040678333	0.19715051
a18	0.2728485	0.20191588	0.06743176	0.060626373	0.047749113	0.045195967	0.02870081	0.05212363	0.22340801
a8	0.23794629	0.16881996	0.07263612	0.06812596	0.05830713	0.056316942	0.03600361	0.06793404	0.23390992
a28	0.16369914	0.023472747	0.13703637	0.14175981	0.10810817	0.11203734	0.07580406	0.11774671	0.12033569
a31	0.23678246	0.1702675	0.069307014	0.069094375	0.05555099	0.053422865	0.08344044	0.078272685	0.18386166
a8	0.16327882	0.11314179	0.08475028	0.10678247	0.10045722	0.098638855	0.06056159	0.1465527	0.12583634
a37	0.26988086	0.10916242	0.090662956	0.08688607	0.066073984	0.06509825	0.079793826	0.069560386	0.16288126
a31	0.24666706	0.17700432	0.06440822	0.0633937	0.04860341	0.046018537	0.08627177	0.069544196	0.19808878
a21	0.18354997	0.12880528	0.07598403	0.095135875	0.08474723	0.08298959	0.07144564	0.12047009	0.15687229
a31	0.25572723	0.18695565	0.06379666	0.059775244	0.044534273	0.041985326	0.07928788	0.055611867	0.21232583
a20	0.1854848	0.1675233	0.07271632	0.08718721	0.06749821	0.06571828	0.07502114	0.08922143	0.18962936
</S>	0.27834335	0.21974967	0.070891395	0.064107984	0.03920547	0.03511019	0.06131536	0.049102224	0.18217437
