 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.0037838765	0.0038572669	0.0005022308	0.17865998	0.0130459545	0.508301	0.17371596	0.06246175	0.014298719	0.03862341	0.0027498743
a28	0.009899167	0.01041667	0.06270283	0.22010478	0.009448113	0.18808113	0.10794247	0.1683596	0.18916185	0.032495875	0.0013874489
a37	0.0026538135	0.03155376	0.03392444	0.741389	0.05692637	0.011756903	0.03870917	0.006710902	0.030336823	0.04027793	0.005760913
a31	0.0021754552	0.016309692	0.23465483	0.14083795	0.33628976	0.014948783	0.15311861	0.033541966	0.050934527	0.014885194	0.002303276
a17	0.0021503933	0.00399811	0.09098998	0.011272098	0.46374208	0.063205145	0.2866382	0.06968963	0.0074447766	0.0006823418	0.00018725269
a31	0.0019871567	0.006875179	0.26957014	0.075484484	0.050348	0.01069524	0.10995357	0.10659546	0.3333436	0.02795247	0.0071947095
a28	0.0023287344	0.007646352	0.31127337	0.02331302	0.241643	0.07941669	0.22556041	0.08482516	0.02160142	0.002162039	0.00022980712
a17	0.0014214356	0.0051858122	0.30030444	0.09509254	0.01859404	0.0108237555	0.06741823	0.12114988	0.31545073	0.043446947	0.021112125
a20	0.0007676904	0.0031286138	0.22579587	0.11568677	0.037406217	0.026366143	0.06834436	0.1169942	0.33049193	0.044745818	0.030272378
a31	0.001160664	0.005600411	0.17523097	0.12724651	0.053168725	0.06444039	0.10348147	0.13625467	0.2661384	0.06466892	0.0026088355
a37	0.008602445	0.07786703	0.35367316	0.23376366	0.025449	0.10552483	0.050616495	0.057044413	0.02936759	0.057460688	0.00063070975
a31	0.004435377	0.015984934	0.09730965	0.089745075	0.020307772	0.07515435	0.09298076	0.18447363	0.28033316	0.11602096	0.023254303
a18	0.028773922	0.2099172	0.23265873	0.18871489	0.011317182	0.07532031	0.03212548	0.054973032	0.043067753	0.120348185	0.0027833097
a8	0.025656588	0.057295024	0.09745691	0.10146293	0.0075909034	0.047489095	0.04531502	0.15928298	0.18746084	0.20230493	0.06868469
a31	0.0007691867	0.0033498826	0.13577956	0.08962182	0.028494459	0.04684869	0.0998845	0.17221959	0.34735742	0.048813425	0.026861405
a24	0.10046834	0.22954045	0.08422992	0.08563913	0.0019831734	0.025693819	0.010069139	0.061535597	0.06481961	0.2500064	0.08601449
a37	0.09627046	0.08781941	0.03877027	0.047318216	0.011169564	0.06381343	0.074128024	0.116700746	0.16543992	0.14522064	0.15334934
a31	0.0463966	0.048722085	0.039281536	0.042757552	0.014234349	0.08083866	0.096157715	0.14351718	0.18375498	0.1741995	0.13013984
a30	0.07961717	0.16372381	0.045753364	0.047926255	0.0062300125	0.069965966	0.025118064	0.11746251	0.09300312	0.16482201	0.1863778
a24	0.095064074	0.081817284	0.036131285	0.044158585	0.011759995	0.06838998	0.08764247	0.11385256	0.16974565	0.13882221	0.15261593
a46	0.14285119	0.12152122	0.039474294	0.053855337	0.012318812	0.061764408	0.08771061	0.088213935	0.1626326	0.100022994	0.12963456
a31	0.08529918	0.07335738	0.03133346	0.03904588	0.01168109	0.077839	0.10498424	0.116609946	0.1825986	0.14089312	0.13635814
a8	0.10153907	0.11445931	0.025264274	0.033925287	0.012938504	0.14559232	0.106614165	0.12311515	0.103343256	0.09835273	0.13485599
a31	0.124080084	0.11190349	0.038965568	0.052649267	0.017759107	0.07305347	0.100409165	0.09585626	0.17302784	0.09674728	0.11554843
a3	0.15059088	0.18726616	0.036294896	0.06427166	0.002027537	0.066566825	0.057334304	0.084649146	0.1154856	0.100044966	0.13546802
a39	0.14787918	0.1231321	0.03232115	0.04945629	0.009422152	0.06586539	0.09826088	0.08410296	0.18224074	0.09208494	0.11523413
a31	0.11666945	0.09430877	0.027698	0.038921893	0.014462305	0.08358212	0.11583508	0.10037241	0.18698141	0.10275129	0.11841725
a28	0.10720249	0.096247025	0.022652805	0.035088964	0.0133612435	0.12561864	0.14491498	0.106315896	0.1592597	0.0936888	0.095649496
a31	0.11975918	0.09933992	0.025772993	0.03969962	0.013939014	0.09083868	0.12890479	0.09494352	0.20010188	0.08896216	0.09773825
a17	0.112609304	0.11527119	0.028645145	0.048880067	0.007649316	0.116497904	0.12312825	0.10723206	0.16835608	0.08482996	0.0869008
</S>	0.12616947	0.108998515	0.027653394	0.046464846	0.010251808	0.085776456	0.12519167	0.08884923	0.21284653	0.08167132	0.0861268
