 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.042706046	0.030801991	0.21911179	0.6927987	0.007413792	0.00046211138	0.006705677
a0	0.025416918	0.056432936	0.395863	0.47010788	0.04173575	0.005962612	0.0044809645
a31	0.118506245	0.114368215	0.25601426	0.27986526	0.038893756	0.02107504	0.17127721
a13	0.23868558	0.12954088	0.2865746	0.13703893	0.07802117	0.11469195	0.0154468585
a31	0.04901628	0.079304166	0.31574348	0.34691665	0.12560247	0.038123854	0.045293063
a8	0.17841607	0.08573667	0.16131267	0.16785032	0.17304623	0.21979316	0.013844945
a31	0.018862626	0.053755734	0.3230972	0.3901491	0.12713702	0.04279675	0.04420161
a13	0.06653575	0.16729812	0.23139867	0.30270585	0.12708849	0.09709816	0.007874937
a31	0.0049031246	0.03740569	0.26801422	0.47924185	0.12660746	0.045914836	0.037912797
a17	0.039051104	0.3000425	0.22934455	0.2799273	0.08049492	0.060586467	0.010553138
a31	0.0038259074	0.040915012	0.20402876	0.36361307	0.22811729	0.1043503	0.05514966
a13	0.04411756	0.34557322	0.22987583	0.29859617	0.0380566	0.024417458	0.019363198
a31	0.004578371	0.062679045	0.17292875	0.29300988	0.2475626	0.14642414	0.07281722
a28	0.09631813	0.33660227	0.20743714	0.28238717	0.027650503	0.014997205	0.03460756
a10	0.006268741	0.08133212	0.1433327	0.20959862	0.2774216	0.20277327	0.07927292
a31	0.0765651	0.11142834	0.08786976	0.1350888	0.2573151	0.2422472	0.089485675
a30	0.1472312	0.17941351	0.1351951	0.23028891	0.14566225	0.069038	0.093171045
a31	0.09952297	0.10740739	0.08318152	0.1460438	0.21118097	0.19974086	0.15292245
a20	0.26161736	0.20595734	0.12801312	0.14235532	0.1040136	0.055445142	0.10259808
a28	0.18658681	0.18411568	0.09964895	0.116122074	0.14795296	0.14151819	0.12405535
a31	0.19450174	0.14795557	0.07907205	0.098437354	0.16421732	0.16786201	0.14795388
a35	0.24092886	0.19387187	0.101409055	0.11241565	0.13504681	0.11062426	0.10570347
a31	0.18562797	0.14052106	0.078964815	0.10678704	0.1594315	0.15808915	0.17057848
a46	0.25328702	0.21536037	0.12595616	0.117897294	0.103466526	0.08085601	0.10317664
a31	0.26356483	0.2084178	0.09869871	0.095800124	0.10070164	0.097344026	0.13547294
a10	0.24651383	0.21991861	0.15087436	0.13563272	0.08676686	0.06366151	0.09663218
a8	0.2769819	0.22259177	0.10526812	0.09519492	0.08961346	0.08619884	0.124150954
a31	0.25670913	0.2348262	0.111931436	0.09551022	0.10037182	0.100829266	0.09982198
</S>	0.19772635	0.17808114	0.11713044	0.12560752	0.14314052	0.12474181	0.11357221
