 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.051173404	0.032736614	0.0131763145	0.6961677	0.0041083414	0.017144606	0.007336221	0.17815681
a31	0.099463895	0.042006478	0.035228103	0.11352483	0.09831654	0.30505022	0.23534448	0.07106547
a8	0.0011425966	0.0049189287	0.006921556	0.71060115	0.24624297	0.015382269	0.010146283	0.004644217
a31	0.024682134	0.0047812234	0.015553902	0.3431787	0.586114	0.0035063978	0.014193437	0.0079901535
a20	0.0408166	0.015172463	0.06374688	0.2998359	0.54575825	0.008082609	0.024047531	0.0025397353
a31	0.005923021	0.0063461834	0.04809345	0.08284292	0.8037245	0.004680623	0.039153654	0.009235484
a24	0.012544055	0.0060109366	0.07119084	0.30080995	0.57837987	0.008052117	0.022200532	0.0008116691
a31	0.014396834	0.014015211	0.07147318	0.03768341	0.42887917	0.041823182	0.30584854	0.085880436
a28	0.07516475	0.07187191	0.101796195	0.14376897	0.4010104	0.08491855	0.1138147	0.007654581
a17	0.02277123	0.035974123	0.08103972	0.031173179	0.18024464	0.10761113	0.42772615	0.11345987
a31	0.03051392	0.035796735	0.10145102	0.02854253	0.16874103	0.20950231	0.34663588	0.07881657
a28	0.139432	0.20598932	0.05944249	0.04190774	0.14515899	0.11742672	0.24462956	0.046013217
a13	0.06993695	0.07835391	0.06287681	0.013618646	0.08539747	0.18769938	0.347078	0.15503885
a31	0.069841936	0.06549702	0.062351003	0.022230493	0.08610045	0.28419966	0.28343907	0.12634034
a23	0.0993147	0.15911908	0.038491763	0.023476332	0.07014676	0.15990494	0.30066705	0.1488793
a31	0.09561309	0.085847884	0.057049207	0.013722764	0.07302831	0.22965237	0.27560332	0.16948302
a18	0.09138086	0.15839721	0.028128648	0.01113267	0.026188096	0.25216582	0.2202095	0.21239717
a31	0.15841477	0.138801	0.051545817	0.008593002	0.043080546	0.2320895	0.19950055	0.16797484
a18	0.09212974	0.17744961	0.03156497	0.0074521997	0.01508395	0.33762255	0.16066255	0.17803441
a31	0.1859054	0.17307413	0.06431314	0.0076015764	0.033168525	0.2519703	0.15887354	0.1250934
a24	0.081526205	0.16956651	0.041491732	0.0066192243	0.013856618	0.41634926	0.14024377	0.13034661
a17	0.14672333	0.17918722	0.088004075	0.0060799643	0.031124176	0.319331	0.1446289	0.08492132
a20	0.19140448	0.17696281	0.08113422	0.018914089	0.03335297	0.26588988	0.13698381	0.09535781
</S>	0.18235907	0.16744107	0.08039137	0.02493888	0.034722418	0.2839124	0.13602819	0.090206645
