 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.0051100496	0.0026132355	0.003289073	0.043100692	0.29626724	0.3556326	0.1213043	0.061637465	0.08849104	0.021083146	0.00075110537	0.00021139802	0.00012432545	0.00038431585
a20	0.19138147	0.15127122	0.0259887	0.020925328	0.011356286	0.013100033	0.04980443	0.05837757	0.07807171	0.11182725	0.19046816	0.094616726	0.002483024	0.00032807552
a13	0.01227521	0.0088798655	0.041150715	0.3111811	0.0840534	0.036663365	0.04152026	0.009037182	0.12398817	0.17021911	0.14338917	0.015800705	0.00057593983	0.0012658014
a31	0.00027325828	0.00097215304	0.0041052466	0.007553463	0.006674559	0.0048743067	0.006421769	0.0036277736	0.07954432	0.27652076	0.40712997	0.15342647	0.04053755	0.008338411
a28	0.0028512662	0.006300055	0.038217798	0.024399446	0.0050095287	0.0038762172	0.0050149304	0.0040756087	0.13183337	0.28316474	0.38561192	0.083710365	0.02494005	0.0009946921
a31	0.00047199338	0.00054154213	0.0003044554	0.000361677	0.000640906	0.0013608721	0.011809044	0.020000389	0.058461156	0.22247718	0.30638877	0.26955193	0.09974097	0.007889133
a21	0.008152521	0.014147725	0.017776474	0.015949735	0.0068111736	0.011704205	0.05299792	0.024770122	0.28100863	0.15744811	0.22818339	0.118357405	0.06089369	0.0017988153
a31	0.0013034523	0.001277755	0.00030537386	0.0003634513	0.0011231619	0.00531896	0.041253816	0.053718876	0.058974005	0.18620434	0.25960767	0.24750401	0.12951319	0.013531965
a20	0.022195347	0.030688992	0.0104746455	0.0123901	0.020465905	0.06245121	0.1660999	0.049979698	0.24662274	0.106138304	0.14495908	0.08132475	0.044017382	0.0021919627
a28	0.0079224985	0.007943849	0.0009475774	0.0011996231	0.0057502124	0.025310902	0.0716366	0.060456414	0.04534683	0.14903092	0.2504912	0.22155368	0.13914706	0.013262565
a27	0.008343784	0.0069791954	0.0005962154	0.00076730346	0.0040790783	0.014409645	0.045321666	0.05140439	0.036988206	0.119503744	0.2345896	0.2984955	0.15992619	0.018595468
a17	0.00996598	0.008135563	0.0006797034	0.0008390359	0.0046271295	0.014655119	0.041852914	0.049622852	0.039657377	0.11305698	0.22569011	0.3118533	0.159613	0.019750884
a4	0.008374025	0.0074363723	0.00058732677	0.00078036817	0.0050182063	0.016700273	0.042502724	0.05728286	0.036728222	0.13091487	0.23701279	0.2929482	0.14614333	0.017570438
a13	0.022545706	0.0217757	0.0025313825	0.003512761	0.017976547	0.037445407	0.058191046	0.063414216	0.029376667	0.14630902	0.24968833	0.22490399	0.118824355	0.0035048872
a31	0.027515074	0.021476185	0.0028020258	0.0036778932	0.013979645	0.02186587	0.04306461	0.053024657	0.036035676	0.1064886	0.20776173	0.27743325	0.1538287	0.031046152
a18	0.05321592	0.052594237	0.041917864	0.05008116	0.06257728	0.07087797	0.049651448	0.051924612	0.033045795	0.102937005	0.17160757	0.15275383	0.100526385	0.0062888945
a36	0.12817793	0.06808063	0.023530144	0.019618366	0.027847499	0.027434282	0.042522017	0.043905713	0.05050626	0.063866965	0.1145863	0.192237	0.13272104	0.06496584
a46	0.11800845	0.06643491	0.02569902	0.023918098	0.030407479	0.028124789	0.044585794	0.04712244	0.0449534	0.066879004	0.11755264	0.18964826	0.12999885	0.06666683
a31	0.12868057	0.07064737	0.027031627	0.024393573	0.030462872	0.028949857	0.04278585	0.048101295	0.046499353	0.061582368	0.10604921	0.1729784	0.124571934	0.08726581
a20	0.15759353	0.11158846	0.12943575	0.08208251	0.04890296	0.047051318	0.02462642	0.023998344	0.017092062	0.031773	0.06797511	0.087055154	0.08751499	0.08331043
a8	0.30004033	0.15084442	0.11554972	0.048795052	0.026143627	0.022049012	0.023479423	0.03172261	0.037212696	0.026126828	0.038437843	0.06614814	0.05252708	0.06092318
a31	0.2953831	0.15129167	0.05195833	0.02918659	0.029367574	0.027715707	0.035506174	0.045176804	0.053957466	0.041354846	0.052834265	0.07752363	0.054389372	0.05435453
a24	0.2639261	0.14966834	0.1978737	0.062038843	0.025364332	0.02018402	0.014136966	0.01700774	0.0172596	0.013904473	0.02833403	0.053498477	0.04754107	0.08926235
a46	0.25518966	0.17139815	0.12558545	0.071418725	0.037128866	0.027425507	0.031360604	0.04761389	0.03315576	0.032489426	0.03902503	0.052635055	0.04080119	0.03477266
</S>	0.2399963	0.15673944	0.12173259	0.0627543	0.03247563	0.02530382	0.027090758	0.041955628	0.032925572	0.029614666	0.043606486	0.07385821	0.056440458	0.055506214
