 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.0010735269	0.00037928106	0.03415371	0.06656635	0.030117325	0.39030084	0.042324733	0.013139078	0.035704415	0.009680004	0.011841902	0.0034630648	0.3612558
a39	0.0040592947	0.014860154	0.6322291	0.05409813	0.077348754	0.020007703	0.12793949	0.032762393	0.011279831	0.0019682273	0.018662715	0.004334523	0.00044963736
a31	0.0016693225	0.0061746943	0.079222865	0.72574747	0.033235267	0.0763174	0.007249761	0.0026966627	0.019245906	0.042735733	0.0022352622	0.001788387	0.001681282
a18	0.0003112122	0.0044082403	0.5073281	0.05960284	0.009959665	0.02606618	0.049119316	0.0551079	0.21975678	0.06509318	0.0013586724	0.0015545534	0.00033330693
a37	0.006303651	0.033144854	0.1429914	0.0507013	0.036106233	0.039839994	0.016200429	0.04250481	0.11451831	0.42763993	0.05165433	0.031352203	0.0070425463
a11	0.015983054	0.04550136	0.4633757	0.05685788	0.019938312	0.006342147	0.01576219	0.03248646	0.10218415	0.10986255	0.056228433	0.065015465	0.0104622785
a18	0.010867524	0.033385128	0.39274487	0.037078932	0.020724848	0.00986106	0.074970685	0.07449261	0.04185373	0.15508515	0.073771775	0.07227181	0.0028918867
a31	0.024745801	0.08273583	0.34229332	0.091692425	0.072406396	0.025996817	0.119290344	0.060367793	0.029529303	0.0784848	0.038042784	0.033417586	0.0009967964
a18	0.05097396	0.3080227	0.27992025	0.13318427	0.13737057	0.014657124	0.04152366	0.01640448	0.011044706	0.00417542	0.0011392972	0.0015185581	6.495269e-05
a46	0.062454253	0.09897623	0.22045958	0.06894265	0.0739452	0.031903133	0.15361643	0.089795806	0.026839012	0.076746084	0.053925566	0.039175715	0.0032202927
a31	0.04810547	0.087217644	0.18486245	0.07492705	0.06961267	0.036510535	0.19816247	0.10779826	0.035743766	0.06683663	0.051378626	0.035211097	0.0036333578
a46	0.06677234	0.31603664	0.17866649	0.1446008	0.1587251	0.058178477	0.040907912	0.017140087	0.010563427	0.005211214	0.0013827095	0.0017084689	0.00010639151
a31	0.079821385	0.11502702	0.17154314	0.07984575	0.08576661	0.04643542	0.1364753	0.09500202	0.017735878	0.07114956	0.060685545	0.036868982	0.003643463
a15	0.08983558	0.32543194	0.17745477	0.13057569	0.14229494	0.05532773	0.03872944	0.01890044	0.01193872	0.0062025688	0.0014966606	0.0016850902	0.0001264107
a46	0.07803468	0.16323368	0.15523311	0.099305615	0.1072223	0.06565641	0.0905244	0.06987302	0.009178572	0.057559356	0.062074564	0.038931012	0.0031732458
a31	0.06609656	0.09247337	0.1267851	0.06823021	0.0688584	0.040835787	0.18845506	0.1438462	0.03459236	0.0630337	0.06702024	0.034576662	0.005196374
a13	0.08714855	0.3381221	0.14373602	0.13176306	0.13242239	0.085174575	0.036923688	0.020925827	0.009198661	0.008502683	0.002875281	0.0029900444	0.00021714845
a39	0.07436922	0.123975016	0.122829705	0.07950185	0.08296313	0.054963864	0.14025907	0.12153446	0.013963733	0.06477648	0.077044226	0.039974518	0.0038447352
a20	0.056204736	0.07957995	0.09259368	0.06305759	0.062109347	0.05395834	0.20101447	0.16295671	0.054185443	0.06415967	0.07073088	0.033211272	0.006237893
a46	0.044543523	0.091455445	0.13604099	0.08848371	0.0814659	0.06891539	0.19104154	0.11901608	0.033649772	0.06351448	0.050736	0.029176494	0.0019606887
a31	0.038426764	0.06601213	0.11286869	0.059956115	0.061677415	0.042898662	0.22050743	0.16356899	0.052339856	0.07265921	0.06826104	0.03389036	0.006933332
a24	0.042663928	0.21377909	0.10945019	0.13727134	0.13425012	0.17527962	0.0654198	0.04159795	0.009375883	0.028674528	0.023385484	0.018230673	0.00062133867
a31	0.0647997	0.07291132	0.055739827	0.050561834	0.04706162	0.0645323	0.14699472	0.15651508	0.0664676	0.081087366	0.11393263	0.055373717	0.024022287
a24	0.070852265	0.32128698	0.08673056	0.12243877	0.09762359	0.14227712	0.051580783	0.033543073	0.007967862	0.019791452	0.024932515	0.01985058	0.001124495
a31	0.098508574	0.12114289	0.05346204	0.06128775	0.044853274	0.06527607	0.110167086	0.12531708	0.043079227	0.06430464	0.1181438	0.064845964	0.029611617
a46	0.10558526	0.38915193	0.061802566	0.10631986	0.064257145	0.1287467	0.03558261	0.026163563	0.0059292587	0.017408257	0.0340067	0.023179809	0.0018664039
a39	0.12040788	0.14890155	0.06351333	0.071741566	0.05020697	0.058630873	0.09433544	0.11130939	0.034807745	0.053105853	0.11150659	0.05701786	0.024514984
a31	0.11032244	0.115849145	0.051537536	0.060541473	0.04185826	0.055160243	0.10387106	0.11661087	0.08554588	0.053068947	0.11293866	0.05783038	0.03486506
a37	0.07207015	0.30347762	0.039172728	0.09138942	0.046715625	0.1183976	0.082676925	0.07052645	0.007520439	0.025428265	0.08553239	0.051753294	0.0053390996
a18	0.12133752	0.12703045	0.049489744	0.0610914	0.038792007	0.054109737	0.09140746	0.10597022	0.059873004	0.055529058	0.11899291	0.070432015	0.045944504
a31	0.089886606	0.095264055	0.037878897	0.048472803	0.03167056	0.05447262	0.1033145	0.11405398	0.104203284	0.061309498	0.12144851	0.07973589	0.058288865
a20	0.08027433	0.19723439	0.037139628	0.081130154	0.03308551	0.075920634	0.1033286	0.0954462	0.03789758	0.033269722	0.11266083	0.07871087	0.03390152
a18	0.16574046	0.1712242	0.051083185	0.08002769	0.032280378	0.04833093	0.06560988	0.06947386	0.05225321	0.03682691	0.10094245	0.07173445	0.054472443
a31	0.14444257	0.14640804	0.043033008	0.068482	0.02801942	0.046802677	0.07344664	0.076331496	0.077807166	0.040313046	0.10535725	0.082501285	0.06705542
a1	0.10123698	0.17572974	0.055779483	0.1052951	0.033428762	0.070055425	0.088175915	0.06825062	0.04725031	0.024408538	0.0998501	0.08090721	0.04963184
a39	0.15124378	0.1551639	0.04668178	0.07601056	0.028467234	0.046801604	0.068447515	0.06914916	0.06962533	0.03648133	0.10207524	0.08215206	0.06770042
a31	0.13851035	0.14058052	0.043879326	0.07313224	0.025552342	0.05062081	0.07872342	0.07277866	0.07899943	0.038587116	0.09960612	0.08739322	0.07163653
a46	0.12201333	0.13299581	0.049748022	0.08197277	0.026763948	0.06643475	0.09566694	0.073301576	0.06931323	0.037557006	0.09510821	0.08636806	0.06275631
a31	0.1579323	0.15796122	0.057677716	0.09364375	0.02993582	0.05189611	0.06612492	0.056559324	0.06152949	0.028236583	0.093085825	0.081041284	0.06437569
a46	0.10121287	0.1175941	0.0675433	0.09364875	0.037948817	0.07844071	0.10255331	0.06512683	0.052522667	0.024617443	0.10407416	0.09714517	0.05757187
a28	0.15214989	0.15379636	0.07574697	0.110692345	0.037727177	0.06323418	0.06732271	0.048053384	0.047397804	0.022652492	0.08902324	0.077619314	0.0545842
</S>	0.12815642	0.13169247	0.066102274	0.09651326	0.03348821	0.06575572	0.08518792	0.059767544	0.060165808	0.026327042	0.096623026	0.08914005	0.0610803
