 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.04106056	0.0730634	0.029009422	0.050783597	0.44737005	0.010329975	0.021032188	0.0954307	0.23192015
a31	0.004540391	0.0016967561	0.040720865	0.16095464	0.11393666	0.04860523	0.45745054	0.026665693	0.14542927
a37	0.05595127	0.61987984	0.06648533	0.14771551	0.06277008	0.008149021	0.0067365947	0.029952442	0.002359878
a20	0.003945893	0.004185726	0.1464426	0.75318927	0.017903868	0.023899397	0.03700291	0.011419475	0.0020107632
a28	0.00848188	0.005195506	0.27402034	0.6270474	0.027010659	0.0310913	0.017627504	0.006224324	0.0033010382
a37	0.04146933	0.019725667	0.33444414	0.4728912	0.06778193	0.036221106	0.014459751	0.005035005	0.007971798
a18	0.13231212	0.04258262	0.24539521	0.27435666	0.1713468	0.08847726	0.02824841	0.0040013064	0.013279546
a31	0.18231656	0.067566775	0.13323537	0.16837485	0.23301125	0.14337866	0.046643157	0.0035862804	0.021887032
a0	0.057820067	0.039781734	0.23307355	0.19465001	0.069489375	0.15683375	0.19932605	0.04075299	0.008272408
a13	0.15265165	0.028478738	0.089630656	0.118209384	0.22098579	0.22634543	0.10968338	0.008558308	0.045456666
a31	0.17475006	0.058944322	0.08360502	0.10806548	0.23253025	0.20935638	0.09124984	0.006956193	0.0345425
a41	0.063018255	0.025762795	0.14829311	0.17091529	0.10747672	0.21171789	0.20115212	0.06251795	0.00914592
a24	0.115279146	0.023909332	0.11267509	0.08943612	0.17526948	0.24246845	0.16450794	0.022179807	0.054274626
a37	0.12166751	0.07058828	0.08597703	0.07895612	0.20194365	0.2314823	0.13613385	0.023907358	0.04934393
a31	0.14950241	0.08164524	0.07867323	0.08820988	0.22427224	0.22021525	0.111174956	0.012237033	0.03406981
a28	0.08702513	0.023252502	0.08312284	0.105618834	0.18631075	0.2549983	0.17470524	0.07540022	0.009566226
a11	0.11187281	0.06910607	0.08357849	0.0504156	0.15049079	0.22280158	0.17609799	0.06440927	0.071227424
a39	0.13375376	0.075129725	0.075888865	0.056694455	0.16727656	0.23882692	0.15487854	0.04455111	0.053000085
a46	0.15531932	0.05985912	0.061587628	0.061178673	0.19249265	0.23206958	0.14211802	0.039191708	0.056183342
a49	0.18311468	0.07328028	0.061516866	0.063072585	0.19159713	0.22200914	0.12066376	0.032205965	0.052539635
a31	0.14729959	0.06007152	0.037847057	0.040585067	0.1975942	0.22420527	0.13344644	0.09027699	0.06867387
a33	0.065609805	0.09784768	0.029388672	0.01602232	0.106191985	0.17005688	0.16156189	0.257307	0.09601372
</S>	0.11121712	0.0926675	0.06579237	0.055652462	0.18457627	0.2185477	0.1521646	0.08051752	0.038864426
