 	voglio	che	Maria	che	venga	domani	</S>
a8	0.38097322	0.09160192	0.0068880147	0.036773603	0.22435786	0.09437377	0.16503166
a31	0.0031034073	0.034735788	0.2556694	0.5328049	0.077549525	0.06075125	0.035385773
a8	0.0003052173	0.00035008762	0.0022949402	0.55694526	0.37157848	0.043807678	0.024718326
a31	0.0011266088	0.0055674813	0.036625445	0.8704792	0.06865556	0.006241762	0.01130401
a24	0.0021354954	0.011501378	0.11488153	0.766198	0.09253334	0.0071445294	0.005605811
a31	0.0015220698	0.0220426	0.05830927	0.41133294	0.3731681	0.09876115	0.034863774
a46	0.0041369926	0.055307813	0.19529065	0.5106312	0.15700291	0.07089828	0.006732128
a31	0.0026264528	0.022914458	0.08944676	0.13461168	0.35751727	0.24631937	0.14656396
a29	0.01387822	0.059638698	0.17708439	0.23690906	0.1142741	0.29853097	0.09968457
a20	0.008253864	0.014328963	0.088267446	0.05371458	0.1777615	0.29979992	0.35787374
a0	0.102079675	0.09400649	0.115397304	0.107379265	0.14581744	0.17277913	0.26254073
a31	0.13897023	0.09419136	0.08841728	0.081269294	0.12125337	0.1793243	0.29657415
a23	0.077591605	0.040639415	0.061347473	0.022694953	0.068415344	0.29308248	0.43622875
a31	0.24058536	0.13659568	0.098811954	0.07355669	0.09232431	0.13010058	0.22802551
a18	0.15223071	0.10005704	0.136279	0.023258002	0.05459497	0.21947075	0.31410944
a37	0.3769476	0.17403297	0.092304535	0.05493892	0.061665073	0.08791195	0.15219897
a31	0.34338856	0.15053844	0.081796244	0.054048236	0.07035478	0.10645759	0.19341616
a20	0.27882436	0.12409554	0.09838265	0.03163792	0.081237756	0.16572848	0.22009334
a31	0.3700419	0.22860192	0.115948625	0.04816598	0.052820332	0.07816112	0.10626009
</S>	0.16604255	0.112964764	0.21850081	0.031813256	0.06816907	0.2039073	0.19860224
