 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	7.960264e-06	5.4510315e-06	3.8413506e-05	0.00018333156	0.009435743	0.23130053	0.4854988	0.04840478	0.11538691	0.09077836	0.014397932	0.0005656302	0.003996202
a31	0.0033647597	0.015852802	0.06361175	0.19570829	0.062265247	0.10167281	0.22706021	0.0126349535	0.102763236	0.12306658	0.008728238	0.06051715	0.02275396
a21	0.00071597827	0.0007057148	0.007757846	0.04929807	0.33317494	0.46182266	0.035367675	0.048508	0.043696206	0.008961917	0.0029304898	0.006035861	0.0010247366
a24	0.00237882	0.0073313355	0.013951227	0.27434942	0.025408054	0.0448296	0.013389742	0.2854187	0.11340834	0.04153128	0.10802496	0.06158623	0.008392346
a31	0.025693802	0.016510095	0.01546307	0.19965188	0.059766553	0.124169	0.05062482	0.18456048	0.08071899	0.07688624	0.048519757	0.092277035	0.02515828
a17	0.005513598	0.00848336	0.019682217	0.22277588	0.22968695	0.17938295	0.09326132	0.04244735	0.08308228	0.04767848	0.040247027	0.026988203	0.0007703937
a31	0.021461291	0.027354522	0.030055217	0.3133666	0.08160604	0.124443375	0.069312595	0.060384873	0.07437688	0.070767745	0.02081074	0.07142775	0.034632426
a20	0.013198001	0.033285562	0.07774381	0.26408517	0.26043063	0.14636306	0.06858133	0.03732306	0.03753276	0.023498517	0.017213816	0.019804215	0.00094006787
a13	0.019006494	0.051438857	0.0848229	0.2550113	0.119888306	0.13110118	0.12277538	0.025813727	0.05902963	0.054194782	0.0073779193	0.0401964	0.029343098
a17	0.04447746	0.049320593	0.05646271	0.10072057	0.13137166	0.07739147	0.110951655	0.01623817	0.13483584	0.08684577	0.021502519	0.12473393	0.045147642
a8	0.072017096	0.041305088	0.043979526	0.07706628	0.1304076	0.062533505	0.082752	0.029360449	0.13943115	0.07904689	0.044168416	0.15852958	0.039402395
a31	0.01840009	0.0069373	0.008929827	0.08054738	0.08475673	0.05553936	0.07491534	0.06526037	0.17109871	0.10326719	0.078635596	0.19644009	0.055271994
a39	0.05083951	0.10640724	0.13354988	0.07094296	0.14894645	0.19454905	0.13324787	0.02359873	0.034639657	0.043680023	0.008249907	0.022121692	0.029227044
a31	0.08940997	0.05444017	0.04116883	0.037472136	0.07161665	0.0675265	0.12191118	0.02443862	0.11821785	0.107644536	0.052075144	0.12322125	0.09085713
a37	0.061653767	0.06301264	0.08410836	0.03257395	0.17411128	0.22593041	0.17526278	0.020040495	0.0351436	0.04660479	0.011707346	0.031724293	0.03812634
a8	0.08266256	0.07667745	0.05494647	0.03618437	0.05882227	0.06802996	0.16452178	0.008352166	0.09986101	0.11258511	0.018184755	0.08314531	0.13602678
a31	0.09032582	0.060949057	0.053379465	0.063724265	0.06928877	0.059918012	0.12061827	0.037356816	0.106990755	0.092550404	0.04163029	0.12515646	0.07811161
a8	0.08031279	0.090262614	0.07933533	0.02685855	0.0966959	0.12596595	0.19194512	0.007906097	0.058461618	0.0701514	0.009508585	0.036567397	0.12602867
a23	0.11859889	0.10721754	0.0778393	0.06664492	0.039052818	0.06101828	0.15093473	0.026348561	0.049547084	0.088501595	0.015936496	0.064996876	0.13336289
a8	0.17243536	0.09037289	0.056782078	0.03499884	0.041691095	0.042781893	0.13145241	0.027705485	0.08298415	0.08983772	0.03677037	0.09199043	0.100197315
a20	0.12154831	0.06595145	0.05351649	0.051874906	0.063357055	0.049712356	0.11242539	0.04129388	0.1129662	0.08313891	0.052619804	0.121533476	0.07006182
a31	0.12378325	0.05752856	0.03785552	0.029786108	0.06234407	0.058794487	0.116166785	0.028298985	0.11427006	0.10366137	0.06340985	0.115343474	0.08875748
a28	0.10179443	0.08592559	0.055653345	0.045748554	0.09875291	0.10337064	0.113027014	0.022145227	0.08847343	0.094767086	0.03498583	0.073483855	0.081872165
a31	0.13595793	0.06056836	0.03856353	0.027279895	0.047575302	0.04672618	0.12615131	0.030122574	0.10738532	0.10370156	0.060630545	0.11012917	0.10520832
a46	0.1038844	0.09208248	0.05573156	0.03320921	0.09274824	0.0991773	0.13499913	0.012615883	0.09032418	0.09455174	0.024202347	0.057741463	0.10873212
a38	0.19690044	0.09447189	0.051803656	0.02387512	0.03941849	0.03842605	0.12050525	0.02374315	0.08857293	0.09117353	0.046802312	0.08904926	0.095257886
a13	0.20052299	0.10007498	0.058962364	0.029781442	0.04017802	0.037490055	0.120856985	0.028473698	0.084578976	0.08193721	0.044122547	0.08557744	0.08744325
a31	0.18744577	0.087001786	0.05023296	0.026434885	0.040568467	0.038816877	0.12192491	0.0268352	0.09268555	0.09089181	0.048491534	0.09431048	0.094359785
a17	0.20448245	0.098065354	0.046177417	0.027242573	0.07052814	0.06984647	0.09287759	0.021597229	0.083758086	0.083989404	0.047519002	0.07436353	0.0795528
a31	0.20687191	0.100723095	0.054745905	0.023011142	0.03849021	0.03673854	0.117499895	0.02412992	0.08638784	0.088137746	0.04688287	0.08616306	0.09021788
a35	0.19968717	0.12818135	0.059522495	0.022016918	0.06473564	0.06258306	0.10525665	0.010955543	0.083021276	0.08445664	0.0321803	0.062304243	0.08509875
a8	0.21897914	0.11694691	0.063234255	0.020663824	0.038514424	0.035904113	0.11304678	0.021091005	0.080932625	0.0853649	0.043977804	0.07933532	0.08200886
a31	0.23461215	0.15932406	0.09650213	0.030237263	0.039121494	0.034258932	0.10286009	0.025692545	0.06071379	0.061751228	0.0338496	0.05943453	0.061642148
</S>	0.24218877	0.13704209	0.06774326	0.018297859	0.051998943	0.047174126	0.09573395	0.015164712	0.07283541	0.07895058	0.040332314	0.06592166	0.066616334
