 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.0007244615	1.7762983e-05	8.702782e-05	8.024217e-05	7.581109e-05	0.012186666	0.9852014	0.0014753863	8.185838e-05	6.925156e-05
a28	0.003760389	0.039705295	0.03744859	0.36803594	0.20482644	0.055603813	0.032525536	0.19381964	0.060252294	0.0040221
a24	0.008691778	0.006266265	0.043291114	0.012827926	0.006565975	0.8919189	0.020895937	0.0032659012	0.00066451845	0.0056117163
a28	0.0011070303	0.04870151	0.03584537	0.3057889	0.20574775	0.36350125	0.0017995286	0.019999491	0.012247394	0.0052616997
a31	0.0004977098	0.0576774	0.012352533	0.21924391	0.33022764	0.31621626	0.005473495	0.04374069	0.012964223	0.0016061703
a20	0.0044135097	0.33969796	0.09564658	0.31906193	0.119856305	0.1027656	0.0028983892	0.012261316	0.003233137	0.00016533551
a31	0.0018328218	0.16378982	0.06686104	0.25238582	0.22248302	0.16131109	0.0054126387	0.07382882	0.047452834	0.0046421248
a13	0.017747391	0.31400603	0.16254355	0.25096273	0.08253551	0.14296153	0.0063360645	0.018334815	0.0043225395	0.00024981116
a31	0.006494538	0.20788676	0.074099705	0.19470982	0.12268138	0.07436901	0.019582408	0.16606073	0.11875909	0.015356547
a41	0.021890141	0.30359396	0.13475293	0.24350764	0.08134748	0.16358685	0.012967761	0.029975023	0.007681092	0.00069711567
a33	0.009998459	0.22550245	0.07130291	0.1686759	0.08600182	0.04960666	0.0306425	0.19583623	0.14091222	0.021520784
a8	0.0032919124	0.14863488	0.14799331	0.3136522	0.18221274	0.13437164	0.0011011035	0.022257555	0.03484702	0.011637655
a24	0.002329457	0.05873221	0.036487143	0.2095793	0.20146896	0.4159802	0.0012716294	0.028101338	0.034754504	0.011295215
a37	0.0053819497	0.06812411	0.032383416	0.052910592	0.052362636	0.163526	0.1430675	0.19335112	0.20115998	0.08773274
a5	0.0012726425	0.045415953	0.015069288	0.07021467	0.12002998	0.2779153	0.10604536	0.1905766	0.14551774	0.02794252
a31	0.0024258695	0.05497316	0.025941197	0.058984455	0.087051585	0.19230312	0.13903536	0.20288414	0.18157025	0.05483085
a20	0.0016807695	0.08832462	0.014012992	0.08487941	0.131755	0.0673848	0.18227068	0.2533577	0.15291166	0.02342236
a31	0.003892238	0.09535639	0.034723446	0.057381667	0.049741596	0.11890835	0.14654991	0.20151632	0.2081123	0.08381772
a8	0.0031034243	0.16994712	0.013717811	0.053925984	0.034021854	0.021067109	0.23589465	0.2541107	0.16878547	0.045425914
a31	0.0017796111	0.14646697	0.024062516	0.10473973	0.07034912	0.14965405	0.037984535	0.18328585	0.22050588	0.061171684
a20	0.010916654	0.25984803	0.018678626	0.052845124	0.011182891	0.0037269641	0.17362185	0.16378222	0.12209301	0.18330464
a24	0.012587358	0.23261568	0.045750085	0.041510783	0.012427833	0.023113044	0.14362067	0.12888348	0.15255222	0.20693883
a31	0.043424506	0.29514897	0.05412014	0.06547601	0.03283285	0.048247587	0.07672022	0.08824062	0.14656597	0.14922315
a37	0.0036039765	0.1924621	0.011126615	0.04747263	0.021855356	0.010856623	0.19435269	0.20602693	0.16004558	0.1521975
</S>	0.038662124	0.26589924	0.04809799	0.061014388	0.03128304	0.055479787	0.08651803	0.10113439	0.15631709	0.15559395
