 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.83546937	0.09466201	0.021839224	0.010284772	0.030889662	0.0027649428	0.0040898724
a31	0.32077804	0.1557805	0.13902538	0.056366444	0.30993596	0.010257145	0.007856646
a4	0.12409909	0.48669377	0.22308809	0.12149476	0.025554024	0.018849527	0.00022083487
a46	0.5290227	0.26937994	0.123625696	0.033042956	0.029624673	0.015083546	0.00022043295
a31	0.28247407	0.30946538	0.26570928	0.06293806	0.054858364	0.021391325	0.0031634565
a28	0.13620268	0.28191882	0.41220632	0.08619993	0.061824284	0.01981928	0.001828713
a27	0.12909168	0.5240973	0.2572184	0.047114022	0.030636737	0.010464378	0.0013774526
a31	0.22519104	0.5081238	0.18124503	0.038269512	0.032586545	0.011836397	0.0027476181
a49	0.14841461	0.33022	0.3307085	0.10426898	0.05199127	0.025052218	0.009344409
a23	0.1889839	0.52513605	0.20521718	0.044085953	0.021673322	0.0051039183	0.009799672
a31	0.32700506	0.45659027	0.12965292	0.032466765	0.025828775	0.009600439	0.018855818
a29	0.28436628	0.24053615	0.20377219	0.08948255	0.044207606	0.021192318	0.116442874
a17	0.2409599	0.32990766	0.18331315	0.16168089	0.06321716	0.013230455	0.007690865
a20	0.42968288	0.26423115	0.14372657	0.12121762	0.021444125	0.015446021	0.004251587
a17	0.5357055	0.14951357	0.13357751	0.11629347	0.033507593	0.026577033	0.004825266
a31	0.50729746	0.09522623	0.14224762	0.12492376	0.0690504	0.05115052	0.010104007
a20	0.2965596	0.038353425	0.12676217	0.11330813	0.156663	0.07154669	0.196807
a31	0.29938844	0.04544883	0.11056296	0.112586744	0.1391343	0.07198367	0.220895
a3	0.23876862	0.04913117	0.118780985	0.13734885	0.15684414	0.054652464	0.24447374
a31	0.20186114	0.0820802	0.13035248	0.18570977	0.19750988	0.05874909	0.1437374
a8	0.20229732	0.0804611	0.123207726	0.16935715	0.16249932	0.043643266	0.21853414
</S>	0.17640209	0.07905488	0.16167016	0.18281722	0.21960673	0.07817351	0.10227535
