 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.0005886013	0.0020987275	0.0045484253	0.028579341	0.53460014	0.001504305	0.2573311	0.04660329	0.05120147	0.008733106	0.0029398815	0.061271604
a24	0.0006510871	0.010899534	0.041181162	0.06373842	0.12633732	0.026242701	0.22455062	0.26839128	0.1838099	0.044835147	0.0071186596	0.0022441915
a31	0.0002242294	0.00056509837	0.1239153	0.017624188	0.5544576	0.106013626	0.1550085	0.014573377	0.0060927086	0.0032918986	0.007223474	0.011010092
a8	5.9660633e-05	0.007669232	0.004985213	0.8923963	0.007021021	0.031843394	0.013971178	0.029887808	0.0041322443	0.0015750873	0.0059081237	0.0005508345
a20	0.00038729227	0.021556884	0.06746907	0.019479701	0.032829314	0.6001994	0.07882609	0.077662796	0.03220579	0.024693884	0.032280575	0.012409219
a31	0.0003446383	0.03772952	0.15841061	0.14589962	0.019215921	0.4064887	0.054398734	0.07574603	0.03708246	0.02058016	0.034460515	0.009643041
a8	0.00033059248	0.21291746	0.08867057	0.5057216	0.011409553	0.0984488	0.028545938	0.041696817	0.009863087	0.000457137	0.0018181201	0.00012030932
a31	0.00090627884	0.064815484	0.13678035	0.09605307	0.031155152	0.4712125	0.054891746	0.07390945	0.020462506	0.022304071	0.022966389	0.0045429477
a20	0.0047981017	0.1713319	0.18303981	0.15195735	0.12919004	0.151453	0.12974243	0.050498515	0.023127822	0.0013879128	0.0032687527	0.00020432919
a31	0.0022732194	0.057051938	0.1584309	0.019172326	0.08692316	0.2853707	0.2715014	0.06309126	0.04162608	0.0055886884	0.005985264	0.0029850514
a20	0.008145234	0.13656794	0.18778434	0.050673228	0.19420364	0.14950925	0.20228602	0.040727258	0.024949979	0.0012235264	0.0035130507	0.00041656548
a41	0.004007639	0.078710645	0.1369439	0.00845315	0.118012734	0.1721814	0.33991054	0.060259603	0.070138216	0.0032532227	0.0043504126	0.0037784858
a11	0.005179926	0.01644702	0.08806566	0.005386024	0.059433047	0.12549621	0.19650792	0.2418126	0.15846574	0.050670825	0.04137715	0.011157855
a6	0.013340057	0.015354136	0.076813154	0.010755203	0.072854765	0.09286277	0.16616899	0.26382488	0.14164743	0.073883735	0.057749175	0.014745664
a31	0.0030030804	0.017170481	0.10144599	0.019738842	0.05305319	0.14820024	0.15395874	0.2615946	0.09936285	0.07115488	0.059012193	0.012304916
a24	0.010209208	0.03034229	0.08508116	0.015348918	0.27682528	0.17862277	0.3198698	0.03139174	0.04586905	0.0018213935	0.0036800494	0.000938388
a31	0.023786914	0.012408535	0.05204893	0.01651129	0.06875585	0.07479209	0.16909495	0.23463435	0.1666856	0.07969036	0.0735221	0.028069029
a8	0.018022608	0.05637281	0.09855972	0.009261606	0.20820805	0.14608864	0.3304287	0.041064654	0.08066657	0.0023995268	0.007443549	0.0014835934
a31	0.00031717747	0.01766647	0.10490527	0.008149575	0.014696697	0.20585106	0.10162978	0.31549698	0.14152753	0.04081789	0.039270505	0.009671126
a20	0.046018943	0.038393542	0.07287427	0.0020700044	0.17004056	0.08654875	0.34200805	0.041591782	0.17910945	0.0031389	0.0076181963	0.010587537
a13	0.03797779	0.012574824	0.05917212	0.0017528107	0.07923301	0.06615534	0.19094765	0.20648058	0.23611382	0.033819273	0.031486314	0.044286523
a28	0.039450593	0.019941898	0.0523866	0.013266063	0.057389546	0.058139954	0.13793477	0.22367086	0.17804387	0.090855636	0.08240044	0.046519727
a29	0.03379138	0.01984637	0.045328654	0.019679496	0.05757269	0.061021738	0.14027525	0.20374574	0.1582735	0.114060156	0.10193755	0.04446752
a31	0.023331719	0.01220637	0.03967731	0.029738424	0.072361924	0.07944614	0.1515852	0.1832978	0.13932677	0.12249781	0.11009993	0.03643065
a37	0.022258839	0.0056664976	0.03891904	0.009753664	0.11709203	0.10936516	0.2173547	0.1479482	0.17839867	0.075395525	0.05349914	0.024348455
a31	0.047092587	0.021676343	0.03940328	0.027737953	0.049874112	0.051369224	0.122454934	0.17513412	0.15409173	0.1258579	0.11391109	0.07139668
a28	0.034536026	0.009537661	0.040176354	0.010859307	0.08318806	0.05455013	0.17787129	0.15402816	0.25277328	0.071431376	0.041701566	0.069346786
a31	0.11363055	0.03288459	0.061758533	0.021935293	0.043935	0.03483708	0.0835013	0.15990402	0.15514727	0.10689986	0.08871035	0.09685618
a24	0.048594978	0.017780378	0.07076652	0.011357823	0.08849486	0.031463306	0.12120432	0.14553481	0.2719109	0.05261239	0.026614495	0.11366519
a31	0.14168385	0.06351195	0.15217572	0.030461105	0.07825257	0.02907323	0.052740496	0.13326757	0.14218739	0.072845146	0.041694913	0.06210605
a20	0.02890572	0.031106628	0.06994001	0.014703431	0.09441879	0.02357264	0.10475095	0.1245064	0.32601908	0.0393931	0.023463234	0.11922001
a31	0.12965412	0.053947255	0.15771286	0.024128454	0.08939264	0.029778415	0.05818766	0.14300853	0.15665872	0.058363613	0.034606084	0.06456161
a17	0.03447524	0.039127607	0.06922619	0.010938183	0.121082805	0.023817345	0.086685784	0.1336359	0.34664893	0.024537794	0.010543634	0.09928059
</S>	0.13541993	0.090107836	0.17210943	0.016349997	0.10109381	0.03090423	0.058803402	0.13072608	0.14536034	0.03721368	0.023932142	0.05797915
