 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.0009610468	0.000452533	0.00053068175	0.0058892197	0.0056828633	0.017082237	0.03308369	0.013046009	0.007922597	0.004599631	0.91074955
a20	0.08152061	0.28447083	0.40738618	0.083287165	0.07017309	0.043942023	0.008209674	0.005338505	0.0038355412	0.008003581	0.0038327368
a31	0.00020488119	0.0021375434	0.010576395	0.15440789	0.28453907	0.50392944	0.025476975	0.016126323	0.0006936695	0.00058644585	0.0013214084
a39	0.0011860539	0.01612811	0.032825246	0.16651304	0.30584168	0.42082283	0.040063255	0.01299544	0.0018505338	0.0013307252	0.00044316702
a31	0.0010163144	0.013976078	0.04385122	0.103715934	0.30576745	0.45441365	0.033667494	0.023123005	0.0061122556	0.0036378093	0.010718692
a46	0.0021934817	0.020355158	0.1702856	0.19864424	0.26240274	0.28126937	0.04295618	0.01709903	0.0036581028	0.00062842143	0.00050774723
a37	0.0062806364	0.031115092	0.12679003	0.091913216	0.2924045	0.36699182	0.035540752	0.016604783	0.009082866	0.0095571745	0.013719126
a31	0.004676076	0.022991005	0.19966981	0.1652674	0.33420098	0.20041038	0.03704632	0.010003647	0.0043506958	0.011521036	0.009862672
a13	0.0026164893	0.032637056	0.29933158	0.15524778	0.18977924	0.26670673	0.032256454	0.019535908	0.0014205555	0.00023637842	0.00023185022
a11	0.003976413	0.020927696	0.146324	0.108532794	0.30784008	0.3412624	0.040207755	0.012994091	0.00530649	0.008609899	0.0040183817
a31	0.018670766	0.056486048	0.18445936	0.16753207	0.23199444	0.196186	0.07426395	0.016319478	0.013450537	0.03357672	0.007060705
a20	0.007110848	0.07287816	0.1758493	0.21749434	0.16424568	0.2593002	0.06728555	0.03042418	0.004211166	0.00090800883	0.0002925418
a31	0.004787028	0.032966856	0.19103761	0.16474344	0.30263472	0.23988006	0.030762443	0.015196713	0.0072560017	0.009017056	0.0017180163
a41	0.008337009	0.07381678	0.1287094	0.20570059	0.18012363	0.27016357	0.09744186	0.02701459	0.006100196	0.0020948139	0.000497504
a31	0.017214118	0.074711844	0.1929557	0.16470696	0.2254629	0.212575	0.050039236	0.020184543	0.015036114	0.024587309	0.0025262954
a24	0.009911896	0.08227213	0.13490742	0.20464754	0.18790226	0.24418376	0.10106817	0.024163177	0.006797945	0.0034139145	0.00073185575
a31	0.032313317	0.11506761	0.14512461	0.14811853	0.16031355	0.17192113	0.08320734	0.031115444	0.034941092	0.07024584	0.007631541
a10	0.009225896	0.0824096	0.15905786	0.22107945	0.20286153	0.22194473	0.075442635	0.018246988	0.004985653	0.0037188919	0.0010268086
a31	0.008591418	0.04916706	0.15837634	0.16898994	0.25483233	0.2536491	0.056346767	0.015528573	0.010129856	0.02123727	0.0031513085
a46	0.010081799	0.08523234	0.14168921	0.22496888	0.19561186	0.22999308	0.0844609	0.016992193	0.005455736	0.0044031604	0.0011107438
a20	0.025530428	0.08958917	0.18119028	0.16364339	0.21155228	0.19606742	0.05330872	0.016228406	0.0139566865	0.04199048	0.0069427723
a46	0.037217684	0.09141978	0.19967686	0.17970413	0.22712137	0.16660826	0.046966866	0.008140302	0.0068782	0.02709057	0.009175968
a31	0.063556224	0.1261671	0.15341002	0.13668534	0.15458286	0.14552689	0.08259907	0.02256966	0.029757027	0.06575795	0.019387878
a7	0.03789594	0.1670275	0.11543118	0.15445633	0.13797028	0.17166652	0.15097854	0.0286208	0.020777702	0.013630925	0.001544301
a31	0.091355026	0.1325069	0.12664871	0.10576226	0.11629922	0.12810837	0.11203816	0.03604521	0.050480485	0.0862326	0.014523054
a39	0.046224426	0.1938874	0.08991682	0.16050577	0.11750404	0.15202671	0.16279814	0.026329845	0.028764313	0.02030488	0.0017376621
a31	0.15187529	0.18500671	0.11300608	0.082391456	0.081088565	0.082455434	0.06768836	0.038901083	0.066794574	0.11276557	0.018026892
a15	0.07396355	0.26499444	0.0717291	0.137806	0.08218843	0.10604757	0.14585117	0.026943343	0.044190682	0.042578086	0.0037075533
a20	0.19813943	0.22956185	0.095506884	0.07030199	0.05906002	0.05673629	0.054410923	0.03519606	0.0662207	0.115662135	0.019203663
a35	0.22199531	0.22093211	0.08537095	0.074355	0.061667513	0.059054818	0.079801865	0.028312987	0.051814876	0.09848953	0.018205011
a28	0.118014604	0.12507719	0.05888349	0.05652281	0.053759024	0.067927316	0.14592467	0.06882707	0.11208788	0.15034734	0.042628564
a31	0.12158887	0.11739681	0.046901815	0.044040184	0.040818784	0.055737454	0.13996342	0.083769724	0.12669845	0.15959647	0.06348806
a0	0.1404877	0.1373721	0.05051344	0.04682908	0.042175945	0.059421826	0.14922783	0.075563274	0.113093	0.1409206	0.044395186
a31	0.18612798	0.17128673	0.05667171	0.04543029	0.033063	0.034290228	0.078012906	0.057757504	0.1051919	0.1591187	0.0730491
a20	0.1447372	0.2005338	0.088833876	0.07948542	0.04280529	0.03502627	0.07762015	0.038590457	0.0889882	0.16624297	0.037136294
a41	0.21310608	0.20799881	0.08650297	0.064974844	0.03773244	0.030453501	0.05181007	0.036394928	0.076062314	0.14947799	0.045486066
a39	0.19435981	0.18790989	0.07423405	0.057914965	0.034444492	0.029751685	0.065269984	0.043297693	0.08961546	0.16081522	0.062386747
a31	0.17315635	0.16724315	0.065057725	0.051836498	0.031517938	0.02989174	0.08178687	0.053101305	0.104563914	0.16548714	0.0763573
</S>	0.15128116	0.1492167	0.06681522	0.053855635	0.031681478	0.031404246	0.09684838	0.05905055	0.11467844	0.17118321	0.073984936
