 	non	mi	aspetti	che	non	vengo	</S>
a31	0.533316	0.032334838	0.004244082	0.019556506	0.09126929	0.10492916	0.21435004
a37	0.002912705	0.05628048	0.068197586	0.23833984	0.49965346	0.035456643	0.09915926
a31	0.000117636024	0.00044094495	0.03303381	0.8179007	0.1226634	0.024296574	0.0015468694
a24	5.9937225e-05	0.00052179134	0.07171588	0.73392665	0.10234532	0.090496175	0.00093426235
a46	6.0060273e-05	0.0028000951	0.6085344	0.37301558	0.006757809	0.008209267	0.0006227755
a31	0.00057912903	0.020132143	0.25604695	0.40774396	0.18693997	0.1215588	0.006999103
a1	0.034177035	0.041305657	0.16476867	0.25133425	0.19307218	0.09432012	0.2210221
a31	0.021667628	0.08082595	0.08404329	0.08646899	0.15185131	0.1448398	0.43030304
a20	0.035886623	0.06203527	0.07364608	0.060435705	0.06235949	0.029013356	0.6766235
a41	0.12978926	0.2942354	0.14863902	0.10308992	0.09166996	0.021837365	0.21073909
a31	0.30721927	0.28350127	0.114775375	0.07929192	0.065776706	0.020036057	0.12939934
</S>	0.10227103	0.28550747	0.13129105	0.07903993	0.09107909	0.011891914	0.2989195
