 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	1.0198945e-05	2.356991e-05	4.3381307e-05	0.0003507687	0.0028543293	0.0042235698	0.0028791479	0.0053194338	0.013230421	0.0027274357	0.0038701957	0.0032530818	0.0057841553	0.00012751059	0.9500795	0.0052233767
a11	0.026493173	0.04742326	0.013025574	0.017570755	0.0023613442	0.048658047	0.0037768378	0.0403279	0.053242322	0.019354261	0.036238093	0.032784004	0.04159344	0.011937286	0.59037244	0.01484121
a38	6.899414e-05	0.00010550583	0.00286305	0.0034294107	0.0074835536	0.013895819	0.009425229	0.012804981	0.004346006	0.0007975258	0.013684977	0.16736935	0.6493694	0.08294072	0.022039691	0.009375779
a37	0.0005415815	0.0008496797	0.0017239185	0.0012734856	0.0013163874	0.0038271176	0.005395526	0.0071456074	0.004414961	0.0012399075	0.022997223	0.27222186	0.33505964	0.324296	0.009477918	0.008219196
a11	0.012083603	0.014002475	0.0026751347	0.0022065202	0.0014602996	0.016853957	0.006923278	0.035038702	0.03284542	0.020259514	0.08897447	0.22529043	0.15315227	0.24376993	0.14215259	0.0023114893
a13	0.02293707	0.021271342	0.002888556	0.0022170215	0.00042339275	0.025651384	0.00435469	0.056749772	0.08135994	0.07473687	0.14067633	0.15779965	0.119727954	0.19915164	0.07018081	0.019873602
a37	0.038949262	0.03253768	0.0084805	0.0065833647	0.00066528004	0.060070556	0.011203488	0.09228126	0.10689388	0.06418942	0.10905749	0.12609215	0.08693114	0.17371452	0.069375396	0.0129746515
a31	0.047158584	0.038258575	0.0136881415	0.010481819	0.0009845231	0.08146082	0.017330615	0.106128074	0.11443313	0.059677973	0.101285115	0.11502352	0.06646027	0.14693898	0.073855124	0.0068347664
a24	0.08087091	0.06834373	0.06616273	0.046444334	0.0044004684	0.2941296	0.06630169	0.084273085	0.028209055	0.008936688	0.011880664	0.023202632	0.084934525	0.07225934	0.05748734	0.002163184
a31	0.04787696	0.038999863	0.019294184	0.014553657	0.0010842019	0.059639324	0.033896018	0.117571995	0.13208969	0.108463116	0.12878273	0.08385217	0.028990088	0.04442394	0.04002949	0.10045251
a39	0.073010065	0.06428287	0.1276551	0.07001169	0.009462979	0.2158825	0.07932441	0.11578699	0.026444182	0.0077978913	0.010879914	0.019850688	0.09467254	0.048310578	0.035444215	0.0011834732
a31	0.09611759	0.0846998	0.021431195	0.01742128	0.0010819258	0.061863188	0.026809772	0.13531195	0.1491111	0.06434115	0.097872674	0.057495344	0.032290008	0.016012603	0.052648712	0.085491695
a13	0.076971315	0.064821415	0.1318076	0.08481747	0.009851613	0.22701189	0.094520435	0.110251054	0.025690168	0.0076260045	0.010188308	0.016492574	0.081394106	0.021652529	0.035800856	0.0011026734
a41	0.113077246	0.09964083	0.037402175	0.031886995	0.0019626087	0.09531072	0.04979351	0.13680626	0.111387655	0.030643674	0.044542592	0.038828515	0.037726957	0.013446189	0.056288965	0.10125513
a33	0.08073395	0.070240594	0.015262328	0.012142964	0.0007541424	0.041932818	0.018410092	0.12913458	0.16091363	0.08792049	0.12421381	0.070025496	0.027685571	0.018138193	0.044436436	0.09805489
a31	0.0054519777	0.006960197	0.0043090004	0.00308119	0.0022737284	0.0044940077	0.008638552	0.016473064	0.015415106	0.0064133056	0.08977402	0.34339184	0.26812333	0.1578823	0.029548986	0.037769374
a37	0.057838444	0.048800256	0.10468795	0.09954455	0.020751089	0.25081643	0.14003453	0.08485039	0.029014735	0.0069768173	0.0089097265	0.013734978	0.06251394	0.0067240545	0.06326676	0.0015353595
a31	0.07281999	0.056002077	0.033296656	0.029593201	0.003327226	0.06009819	0.076825276	0.15905957	0.14048661	0.03655611	0.053800203	0.05341901	0.019767351	0.013105656	0.05092632	0.14091654
a11	0.048482705	0.0382208	0.11189707	0.09777948	0.03554283	0.21665828	0.18176828	0.08355853	0.03132674	0.0066499426	0.0087376	0.016600575	0.055964738	0.0091044195	0.053208545	0.0044994904
a0	0.09877541	0.06345279	0.060668804	0.04782055	0.010236005	0.066921145	0.13505067	0.12482214	0.09113252	0.02099519	0.024833826	0.02302864	0.013185499	0.0069953036	0.045695223	0.16638628
a31	0.068875425	0.046038978	0.03565748	0.027769543	0.0044953427	0.043850586	0.07660313	0.12643845	0.14108646	0.09215126	0.08983666	0.04914612	0.013799883	0.011105535	0.03464655	0.13849859
a28	0.04410167	0.031156965	0.12282036	0.09142131	0.06160537	0.1627956	0.19740358	0.08765546	0.03926421	0.0070325052	0.009954586	0.022054905	0.052889004	0.012407079	0.045598738	0.011838647
a31	0.11683758	0.06886328	0.066120535	0.051737107	0.016775224	0.049659614	0.110994525	0.11314161	0.10694618	0.028175585	0.031678118	0.020818215	0.011471479	0.002970665	0.049005855	0.15480442
a41	0.063971795	0.036218423	0.09638904	0.07265343	0.062041685	0.11603432	0.2010346	0.075232126	0.059849203	0.018490482	0.022940915	0.023055533	0.028447043	0.0042360243	0.054931194	0.06447414
a31	0.187243	0.08834482	0.1076311	0.06609797	0.030137895	0.055939447	0.12028527	0.085127294	0.05016082	0.008993923	0.008754249	0.009114375	0.009419961	0.0026485974	0.047212236	0.12288905
a20	0.08543624	0.042137396	0.08184182	0.055014055	0.052800447	0.08079027	0.17066118	0.076442994	0.06963945	0.036349587	0.036858402	0.021211587	0.01785861	0.0028959294	0.054933943	0.11512809
a24	0.20715849	0.09378399	0.122694045	0.0699271	0.04954178	0.046381477	0.105594315	0.07202033	0.0441235	0.0077260304	0.0073102284	0.0066588065	0.008300371	0.0012877897	0.047531765	0.10996
a46	0.16131702	0.07151453	0.0922946	0.036996596	0.032265436	0.028930437	0.1032108	0.105032474	0.11279672	0.061158653	0.040983222	0.027597351	0.0083244685	0.009264731	0.028363625	0.07994931
a31	0.1208909	0.062973894	0.058425244	0.040619858	0.014234915	0.040098254	0.07133386	0.09720844	0.11716008	0.06450614	0.057819404	0.046441477	0.03543109	0.018705592	0.03838358	0.1157673
a0	0.07699885	0.040705618	0.0881393	0.06161324	0.048061106	0.11075259	0.20696478	0.079063036	0.05414406	0.015872527	0.018540591	0.020369537	0.02160239	0.005344122	0.05362136	0.09820692
a18	0.19929469	0.08082608	0.098652005	0.047020607	0.034432847	0.0387546	0.08495369	0.086008556	0.09001696	0.03577685	0.03295748	0.02907772	0.01158272	0.011569649	0.037198134	0.08187747
a17	0.08246181	0.04752131	0.039311204	0.030894587	0.0094365785	0.03199986	0.0714447	0.113121144	0.139564	0.091715634	0.07527103	0.048484012	0.033885535	0.010616613	0.038211696	0.13606031
a23	0.0853974	0.05228968	0.036598336	0.029047633	0.0045864494	0.037438806	0.058678392	0.10752972	0.13264555	0.08142929	0.07159718	0.05657692	0.046749845	0.027999861	0.03413872	0.1372962
a28	0.080653146	0.05930712	0.006097882	0.0053002466	0.0005401886	0.016805543	0.0051432927	0.06490558	0.108962305	0.08008581	0.1024233	0.08356964	0.095499426	0.04486695	0.038279876	0.20755965
a31	0.06326398	0.036498014	0.033459004	0.024589755	0.0067392443	0.03730123	0.083420426	0.12854189	0.14089373	0.086486295	0.08355483	0.06797159	0.035719447	0.026479915	0.0336607	0.11141998
a37	0.048255786	0.033012006	0.03280669	0.028667657	0.015655309	0.07554752	0.1145173	0.1379144	0.12552413	0.051450774	0.070678934	0.070840895	0.024723012	0.022158183	0.070393585	0.07785382
