 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.006155695	0.0039583505	0.00015418227	0.21531916	0.7531794	0.0049382597	0.016294945
a46	0.005677907	0.01664792	0.047132973	0.7442578	0.060634207	0.083617054	0.042032063
a35	0.011338475	0.02567214	0.07686845	0.38678932	0.30768558	0.037195586	0.15445045
a3	0.0017739653	0.014230437	0.36051828	0.2930923	0.09500217	0.05590794	0.17947496
a31	0.00479125	0.055076655	0.35510632	0.28933224	0.11048583	0.123168886	0.062038783
a18	0.0068215104	0.08126794	0.48695424	0.39448524	0.013836559	0.013979675	0.002654869
a31	0.0145228505	0.07732342	0.18187937	0.13352647	0.2156557	0.30793542	0.06915671
a46	0.011115859	0.09720093	0.32083696	0.36932194	0.051422406	0.13889492	0.011206996
a31	0.017678251	0.056537613	0.09510223	0.03727284	0.22591613	0.4057778	0.1617151
a46	0.031774033	0.10598468	0.21914949	0.27367914	0.08794067	0.26026085	0.021211172
a31	0.022700967	0.059613645	0.093426205	0.034405194	0.20140629	0.38103297	0.2074147
a17	0.05503701	0.10966188	0.13207982	0.16774148	0.15725636	0.34062192	0.037601482
a20	0.047986798	0.08263525	0.09626551	0.047867227	0.16703607	0.31912628	0.23908293
a31	0.12968788	0.10333033	0.07374088	0.06703805	0.17297183	0.2613658	0.19186522
a7	0.04011689	0.061313935	0.048090898	0.045347635	0.27742788	0.43918854	0.0885143
a39	0.17032121	0.12814802	0.0838961	0.0776842	0.16701384	0.20735988	0.1655767
a31	0.15980048	0.10546565	0.06565195	0.073477626	0.16497155	0.24448925	0.18614347
</S>	0.071664274	0.08116662	0.052567985	0.020858634	0.2611295	0.38268304	0.12992994
