 	la	casa	la	costruirono	i	muratori	</S>
a31	0.0001379723	2.9442972e-05	3.219018e-06	0.00021577753	0.01771976	0.9783366	0.003557253
a17	0.0034765373	0.010962737	0.06514782	0.05665293	0.7661439	0.06144898	0.036166977
a39	0.004571374	0.0047923033	0.0029682808	0.4707076	0.2553096	0.24969879	0.011952052
a3	0.0010687654	0.001322371	0.008334567	0.9280235	0.044971205	0.014226158	0.0020533833
a35	0.0007167796	0.0010789711	0.0506257	0.8046203	0.1280798	0.0055783927	0.0093000475
a31	0.0019620687	0.0027214454	0.1596825	0.34902087	0.47615683	0.0058242944	0.0046320064
a24	0.005087968	0.01050573	0.1612534	0.23713002	0.5617904	0.021441378	0.0027911658
a31	0.015800737	0.026875906	0.1309543	0.08694467	0.40277794	0.08553209	0.25111434
a39	0.025745412	0.05315646	0.0924287	0.13717255	0.32291505	0.2583436	0.11023828
a31	0.0421322	0.056220077	0.08445785	0.024832385	0.20783179	0.18511121	0.3994145
a24	0.10058449	0.1364037	0.096521616	0.08149388	0.18354109	0.27504528	0.12641005
a31	0.059264377	0.09027814	0.08045003	0.020945335	0.12815824	0.15498012	0.46592376
a28	0.09517995	0.13742535	0.07279183	0.04842853	0.13835822	0.25060415	0.25721195
a45	0.13565688	0.13420232	0.07590744	0.013365049	0.111756794	0.17998855	0.34912294
a31	0.20105797	0.18439	0.12199528	0.060027536	0.122468084	0.13004424	0.18001693
a20	0.18104783	0.347674	0.062220596	0.0076200217	0.059534375	0.18756786	0.15433532
a31	0.25245062	0.20652264	0.07679407	0.013674958	0.08725459	0.1508343	0.2124688
a8	0.17799594	0.37901154	0.06177972	0.009945071	0.054700613	0.15574493	0.16082218
a31	0.14767978	0.13550593	0.12623772	0.032973062	0.14679152	0.10470407	0.3061079
a20	0.18567032	0.36765915	0.08091587	0.009753984	0.06183857	0.16762976	0.12653238
a18	0.271189	0.2248506	0.08090986	0.017474538	0.081781045	0.13938993	0.18440507
a31	0.27866346	0.2265721	0.08490719	0.05419072	0.07833064	0.11917123	0.15816467
a11	0.20975229	0.24658734	0.063280925	0.009438273	0.07197471	0.16586095	0.23310556
a27	0.28857762	0.24164832	0.0837047	0.041747328	0.072871365	0.13122137	0.14022925
a31	0.28820375	0.23782308	0.08262674	0.05003351	0.07326218	0.12383153	0.14421922
a0	0.23549984	0.21791187	0.0657731	0.008825414	0.082928635	0.20223597	0.18682519
a31	0.2951057	0.26021436	0.09625683	0.041480165	0.07289097	0.14002053	0.09403152
a18	0.13512468	0.29174715	0.078264296	0.011394748	0.06885282	0.19721444	0.21740188
a31	0.27581778	0.2472787	0.10191165	0.036772583	0.078223966	0.1598218	0.100173526
a46	0.14876157	0.27421102	0.112039104	0.013314308	0.09409264	0.20284179	0.1547395
a14	0.24369192	0.2294607	0.12666175	0.041034475	0.09656561	0.18002059	0.08256497
a8	0.26335728	0.24254529	0.11630949	0.043030284	0.086050764	0.16713208	0.08157479
a31	0.25226855	0.24212307	0.13226143	0.050439373	0.0951717	0.17100824	0.056727603
</S>	0.19324751	0.17191921	0.103943646	0.029350769	0.11894898	0.25617257	0.12641734
