 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	1.1462474e-05	0.00013585393	0.0069352533	0.0053796107	0.39240506	0.026562685	0.48911756	0.0018836042	0.00012935733	0.07743955
a24	0.040223103	0.09827224	0.07914219	0.21626875	0.022350602	0.3580519	0.02932249	0.12736209	0.020268815	0.008737843
a16	0.0017841174	0.8576771	0.034102783	0.09081361	0.0032185996	0.010142208	3.3623135e-05	0.00023757521	0.001516922	0.00047346862
a28	0.006709923	0.89754117	0.01963722	0.029131545	0.0040189587	0.021954712	7.317877e-05	0.001768115	0.018414978	0.000750267
a31	0.018502098	0.67887014	0.016961664	0.0900041	0.0026678373	0.10439434	0.00023125106	0.007992929	0.07860598	0.0017696368
a37	0.084475115	0.80817896	0.0047058547	0.057411276	0.0017839755	0.035693772	9.958997e-05	0.0007880609	0.004820677	0.0020427357
a24	0.0731928	0.36075372	0.015930062	0.21948783	0.0014982093	0.22037968	0.0010420815	0.024460418	0.0761773	0.007077934
a46	0.06686908	0.15810147	0.08080271	0.30733973	0.008839957	0.25498563	0.007457498	0.053506743	0.048526842	0.013570361
a31	0.06939337	0.16307543	0.060424574	0.336168	0.0059719896	0.25934327	0.005844401	0.044078827	0.0448908	0.010809422
a10	0.116557375	0.39329752	0.16953176	0.22403178	0.014086338	0.07603377	0.00017447269	0.0009218978	0.004047436	0.0013176769
a11	0.09426248	0.12229268	0.16959304	0.28480363	0.013168973	0.2506896	0.0031888888	0.025115132	0.031705413	0.0051800823
a31	0.08800416	0.116407916	0.1526751	0.27425674	0.024744716	0.26034394	0.0066165715	0.038731895	0.030860564	0.0073584067
a0	0.11163554	0.29138833	0.23713392	0.22383831	0.026476497	0.100555435	0.00028827396	0.0016418973	0.0057446943	0.0012971171
a31	0.08408773	0.085529454	0.23715241	0.19120537	0.047452196	0.23254062	0.011024357	0.055923656	0.04304745	0.01203676
a39	0.07465493	0.14941448	0.3252414	0.20262024	0.06477985	0.14627017	0.0014087728	0.009935088	0.022104774	0.0035703203
a29	0.11556988	0.095490254	0.23754142	0.14336835	0.04310976	0.16634351	0.021652486	0.08183542	0.05564142	0.03944747
a41	0.064404	0.063076094	0.17033663	0.14946245	0.09085192	0.20828047	0.051341277	0.11238075	0.060474504	0.029391855
a35	0.11186644	0.10407646	0.14458822	0.17484434	0.05645172	0.21506712	0.035890494	0.09524561	0.039242905	0.022726655
a20	0.07583701	0.09829605	0.13323347	0.19701187	0.04743958	0.2535895	0.04295597	0.09204413	0.0377035	0.02188885
a31	0.058687985	0.07212731	0.1739911	0.16895154	0.09158339	0.20752004	0.04758857	0.10118118	0.058598723	0.019770216
a37	0.044904035	0.06583046	0.29359907	0.15644525	0.10770665	0.16888364	0.017001929	0.06103065	0.06712411	0.01747417
a2	0.06538257	0.05292288	0.12795573	0.11075125	0.0998819	0.14797841	0.10228876	0.14561392	0.09221687	0.05500768
a20	0.037616853	0.053562004	0.30207965	0.13282412	0.19128133	0.15527885	0.010907049	0.042838935	0.056952875	0.016658343
a0	0.114608236	0.047554355	0.12369034	0.08876904	0.08898925	0.10628803	0.097250424	0.14865336	0.092117354	0.092079595
a31	0.15093455	0.054859668	0.12375108	0.09502778	0.09420665	0.100133374	0.09292992	0.13859728	0.07874384	0.07081585
a16	0.055338006	0.025056995	0.24238883	0.082873255	0.21134393	0.10562194	0.046269014	0.07830196	0.06645705	0.086349115
a31	0.13947779	0.043902863	0.12912731	0.08886657	0.09842825	0.091609694	0.0982883	0.1387542	0.08314489	0.08840014
a20	0.06760966	0.02111243	0.1949716	0.064808354	0.19337611	0.08189278	0.08046507	0.1026903	0.07583442	0.11723933
</S>	0.13741301	0.044601437	0.14412384	0.09432602	0.11372379	0.09187106	0.101729624	0.123411864	0.06522416	0.083575234
