 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.00013245692	2.271821e-06	2.0788e-06	0.00043569884	0.032812208	0.0037828386	0.02307408	0.9397584
a31	0.010610008	0.00074504956	0.0003453744	0.002579164	0.54366	0.015420093	0.04771147	0.37892893
a37	0.7133619	0.04873593	0.0006439554	0.0033154686	0.0979904	0.023753945	0.08867139	0.02352704
a20	0.22191153	0.24292989	0.4262837	0.021405749	0.07311998	0.0062278653	0.0063821254	0.0017392238
a31	0.2038916	0.334793	0.35531226	0.025020124	0.05554039	0.012148335	0.011894848	0.0013994419
a7	0.5068544	0.3711407	0.08245136	0.005926847	0.01469663	0.010695851	0.0073147644	0.0009194833
a10	0.13772765	0.4714656	0.32996383	0.02435581	0.023853723	0.0080864085	0.0025545892	0.001992406
a41	0.12700446	0.43479058	0.32733756	0.044919573	0.036864936	0.019969663	0.0051582996	0.003954817
a37	0.11243848	0.38268784	0.34472746	0.060882494	0.04417311	0.0360149	0.012559224	0.0065165223
a14	0.056841284	0.26049376	0.39373428	0.122143604	0.08417663	0.047562655	0.030030994	0.0050167684
a31	0.04667973	0.21069087	0.39366516	0.15763171	0.101538904	0.04732168	0.037297975	0.0051738955
a20	0.044477586	0.13872845	0.3752791	0.17067538	0.18164316	0.041323304	0.04674646	0.0011265288
a31	0.06603821	0.19344367	0.2557312	0.19655219	0.16289155	0.061518937	0.049217824	0.014606483
a37	0.038511477	0.09090182	0.22182757	0.22141121	0.2508085	0.09206285	0.080692	0.0037845103
a7	0.04865539	0.16489884	0.18635942	0.13046363	0.16605781	0.10474233	0.13270481	0.06611777
a10	0.06872726	0.18150063	0.17214316	0.08800182	0.121561736	0.08444251	0.17445193	0.1091709
a7	0.07247444	0.15024114	0.15689407	0.06492355	0.09383577	0.06932755	0.22606064	0.1662428
a39	0.04404624	0.10621286	0.14966734	0.057622492	0.083621755	0.06711282	0.26473302	0.22698343
a10	0.018652596	0.057389203	0.13153996	0.053374704	0.078632586	0.067730986	0.28999972	0.30268025
a32	0.006897825	0.026359633	0.1386126	0.069708094	0.096847326	0.08372074	0.29976577	0.278088
a19	0.0019411198	0.005966641	0.040168174	0.021186328	0.032089185	0.031279784	0.39574343	0.47162536
a31	0.0015976662	0.004834229	0.04190803	0.016625218	0.021804806	0.017095799	0.44593874	0.45019555
</S>	0.0021957748	0.02086578	0.09038045	0.020360082	0.026774617	0.019438215	0.481726	0.3382591
