 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.0008854066	0.034890458	0.0014054619	0.018179333	0.0047981218	0.04453234	0.03643602	0.664266	0.19145606	0.0031507509
a31	0.012093403	0.00644213	0.019896254	0.008545774	0.033548765	0.035559203	0.08513256	0.51985955	0.25919843	0.019723918
a39	0.015820758	0.5877946	0.036175366	0.19790421	0.0605082	0.040183928	0.02129916	0.00838985	0.024741163	0.007182786
a31	0.07882657	0.024776954	0.14220564	0.040255453	0.18035598	0.05505774	0.08776271	0.2599339	0.05699919	0.07382592
a27	0.1871188	0.05790217	0.26359534	0.08432312	0.25163576	0.065909706	0.060130116	0.018353712	0.007322036	0.003709184
a11	0.120574035	0.020727035	0.21609542	0.03251554	0.21369356	0.022407187	0.045421593	0.104229584	0.06354399	0.16079198
a37	0.13160375	0.02273639	0.32154903	0.022042876	0.19919711	0.011579392	0.036313284	0.06286178	0.10785858	0.08425789
a31	0.12674636	0.030879421	0.3891617	0.024545373	0.18226497	0.014503401	0.050718587	0.06902129	0.086380266	0.025778588
a3	0.26499933	0.04458527	0.33446383	0.07824689	0.14783457	0.026032314	0.030888438	0.058552153	0.013629599	0.00076749193
a20	0.17089838	0.04864049	0.26846373	0.05245556	0.1750636	0.025016068	0.0647105	0.075038575	0.088982284	0.030730816
a31	0.15592039	0.06505273	0.22286649	0.053915486	0.13870122	0.0296075	0.07172403	0.08162195	0.16028056	0.020309638
a11	0.15576652	0.08206989	0.1805931	0.1771474	0.14129889	0.08438131	0.05812083	0.08481084	0.033854343	0.0019569143
a31	0.15805545	0.0935414	0.15236269	0.0965457	0.120146185	0.06952653	0.0905561	0.080292255	0.1023758	0.036597885
a29	0.09419574	0.09764253	0.11340416	0.21126036	0.11584241	0.14011212	0.08466503	0.08881268	0.04863703	0.005427982
a39	0.14243047	0.10725634	0.11702431	0.1325058	0.09658766	0.114085615	0.087821364	0.07307777	0.06583805	0.06337262
a21	0.12405739	0.091891244	0.08948105	0.087592475	0.085547574	0.091070294	0.11105638	0.102202274	0.157565	0.059536327
a31	0.15900499	0.086607456	0.11532775	0.07339618	0.09379031	0.054293677	0.07729061	0.08704533	0.21164212	0.04160158
a37	0.0768586	0.104944505	0.0767912	0.21769637	0.09084875	0.18326418	0.09999178	0.08968113	0.04685609	0.01306745
a31	0.14773674	0.09431322	0.08328813	0.09711124	0.078699656	0.10891264	0.107375555	0.098548755	0.09855402	0.085460104
a7	0.06224697	0.10629523	0.063549794	0.19426236	0.078012675	0.2111467	0.11900255	0.082887396	0.05159432	0.031002015
a31	0.14297792	0.10264682	0.07367612	0.107488446	0.0692987	0.12368187	0.1061523	0.08605844	0.07399397	0.11402542
a23	0.0673033	0.10272653	0.059848808	0.16359015	0.069732524	0.21025793	0.13073303	0.08327032	0.054117586	0.05841983
a13	0.27390113	0.060107645	0.14971119	0.07689264	0.11118145	0.045069925	0.058475304	0.0778844	0.035811637	0.110964715
