 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	7.20729e-05	0.000157692	0.0003485555	0.0033884523	0.01843086	0.031020869	0.028131487	0.035515774	0.030295914	0.015254357	0.005630516	0.0032116855	0.0040917858	0.016270204	0.033135675	0.017135272	0.09317676	0.6647321
a31	0.0043839146	0.005288071	0.028304694	0.06734058	0.05603587	0.053000692	0.023340965	0.041890312	0.05122904	0.04104178	0.0048646955	0.0009927968	0.010774319	0.030429412	0.18040845	0.050857525	0.28513867	0.06467823
a5	0.0005099305	0.0011789517	0.00086357543	0.0127800815	0.048801504	0.02656677	0.01161161	0.0065600593	0.01691509	0.013585113	0.010315246	0.0032067944	0.008711196	0.145107	0.6425163	0.021395488	0.029294744	8.05438e-05
a7	0.0014700276	0.009148773	0.0069449423	0.016538128	0.023328457	0.016777046	0.0031152521	0.00070206675	0.0025766618	0.002330892	0.0076992945	0.0031956406	0.014251156	0.07269479	0.6984629	0.098603524	0.02187668	0.00028379672
a37	0.004136779	0.0019942725	0.0010412906	0.0014700468	0.002117366	0.0053651547	0.0031207467	0.0022906591	0.010165093	0.0037263066	0.019259332	0.014115309	0.037462052	0.2682374	0.34233245	0.26509315	0.01711308	0.0009594977
a7	0.0014006598	0.0007927884	0.0005710121	0.0006829416	0.0009613557	0.00315183	0.002920916	0.004995309	0.041892834	0.0137082245	0.0125914	0.0058306586	0.051397245	0.25994754	0.30373332	0.262752	0.032002997	0.0006669539
a20	0.0032371318	0.0008085963	0.0006863403	0.0008177869	0.0012708565	0.00973967	0.00748961	0.032668564	0.10535027	0.032672677	0.011123869	0.003577343	0.03670413	0.22934724	0.24222142	0.16116723	0.12063296	0.00048430325
a31	0.006426058	0.00093792455	0.00081157056	0.00095927896	0.0013722454	0.015177028	0.0122450795	0.05699389	0.13470353	0.05699976	0.011951024	0.0033277753	0.0493819	0.19352187	0.19315457	0.13735534	0.12410039	0.00058073335
a17	0.03672106	0.0013463205	0.0034059945	0.0054054265	0.007294094	0.10452319	0.06356409	0.08577026	0.051157422	0.02532469	0.0042142854	0.0034638105	0.0077255676	0.13166404	0.16576065	0.03782952	0.26361766	0.0012118926
a29	0.052106332	0.0027091338	0.001598723	0.002056677	0.0025033038	0.02006967	0.016125187	0.06405803	0.13253084	0.10332936	0.017715745	0.004011783	0.06973089	0.12073056	0.14244379	0.13944802	0.106022336	0.0028096163
a39	0.07403171	0.0055223936	0.0032869251	0.0042700293	0.0052270265	0.0627414	0.03936747	0.08986193	0.117594585	0.0956267	0.029714085	0.008127781	0.082742386	0.10873481	0.09518905	0.102596775	0.0734406	0.0019243924
a31	0.07698823	0.0042439178	0.0025009832	0.0031661887	0.0038593025	0.04696646	0.03294459	0.08556544	0.11823863	0.088862896	0.023600053	0.008344851	0.08966703	0.11236987	0.103286855	0.11514001	0.08194447	0.0023102295
a3	0.0664883	0.00580791	0.011084554	0.019312808	0.02654278	0.27064496	0.12580857	0.10775374	0.04982404	0.019267038	0.0018434605	0.0013056232	0.006530918	0.07958275	0.07013034	0.025718786	0.111692816	0.0006606576
a29	0.15070423	0.008060914	0.0044006775	0.0057437434	0.0062261354	0.042254746	0.033818915	0.08433466	0.113134354	0.099157706	0.019203177	0.00423232	0.056218866	0.083853625	0.09534739	0.11068785	0.078916356	0.0037042438
a20	0.10950601	0.012022519	0.006680279	0.008797053	0.010156836	0.08986628	0.053870298	0.088891335	0.10289159	0.09156658	0.030332778	0.00792917	0.0724958	0.08655404	0.0792417	0.08956391	0.05728287	0.0023510242
a31	0.08344154	0.0055798804	0.0035190454	0.004455891	0.0053111482	0.05831895	0.041610047	0.09394942	0.11889353	0.078717485	0.012745533	0.0030665454	0.05950697	0.11085753	0.11405237	0.11084019	0.093642436	0.0014915077
a13	0.05613695	0.011652103	0.021724116	0.035313543	0.04735318	0.2972271	0.13095471	0.100375436	0.05718948	0.02473242	0.0010730658	0.0005188275	0.0059495303	0.058853466	0.058294863	0.021471512	0.07069923	0.0004804895
a29	0.21685174	0.018847298	0.010089674	0.01307004	0.013077547	0.06294601	0.050811954	0.0869012	0.09463672	0.086458944	0.018682161	0.0040487787	0.045032013	0.06395776	0.068182476	0.089939274	0.052338976	0.004127421
a41	0.13670647	0.021387774	0.011365398	0.014837642	0.015994858	0.10066731	0.064936966	0.08678776	0.092759944	0.08560733	0.029652102	0.007855152	0.06430983	0.073382236	0.065835014	0.08222372	0.042491123	0.003199423
