 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.0033904004	0.00029090722	0.00010614769	5.200108e-07	8.4346226e-05	0.0001888303	0.00085487054	0.9706424	0.024441656
a28	0.316442	0.35651216	0.20806001	0.004389354	0.04379735	0.0076674954	0.00023340769	0.00831948	0.054578725
a37	0.0049353437	0.006005116	0.00874547	0.012907814	0.47556597	0.42191717	0.0028133255	0.060003445	0.007106309
a20	0.00029091438	0.0018102889	0.0010274502	0.020045899	0.6720782	0.29381874	0.009755328	0.0010726344	0.000100550846
a37	0.0010702643	0.006635641	0.004654202	0.0389702	0.6521542	0.26437712	0.031176481	0.00082951086	0.0001323611
a24	0.009591781	0.01657294	0.011659951	0.031974282	0.4869792	0.40441972	0.035988618	0.0009284672	0.0018850395
a21	0.015064451	0.014047908	0.01632037	0.033626176	0.2774644	0.4916033	0.12311938	0.005228067	0.023525998
a28	0.033713356	0.026884992	0.019914476	0.03543611	0.2962087	0.4566181	0.10258433	0.010027809	0.018612072
a24	0.04786602	0.029522266	0.020296026	0.038778763	0.29631838	0.38665044	0.13186823	0.024718208	0.023981666
a31	0.037530966	0.019112863	0.018436138	0.031119127	0.21924974	0.27988178	0.2335549	0.070845954	0.09026853
a20	0.03729923	0.014958793	0.024120945	0.056468327	0.17110129	0.097250246	0.25186047	0.20601745	0.14092325
a24	0.033896293	0.011967614	0.025201552	0.032106876	0.15562049	0.18242247	0.23688862	0.15170388	0.17019218
a20	0.034006856	0.011339342	0.0236435	0.029702917	0.13021672	0.19862346	0.24442428	0.1442033	0.18383966
a33	0.052167963	0.01703657	0.017908538	0.023642607	0.14324911	0.19470677	0.21466413	0.16271308	0.17391127
a20	0.04623206	0.015339578	0.020412423	0.040043645	0.14192969	0.25513232	0.26659775	0.056601174	0.1577113
a31	0.11014373	0.03576996	0.019632537	0.02234379	0.13548116	0.18126374	0.17276691	0.16891031	0.15368786
a3	0.1533612	0.039292846	0.02555167	0.013861472	0.060761567	0.09970842	0.1708885	0.2578123	0.17876199
a20	0.12987699	0.046232104	0.038285606	0.033654694	0.08605015	0.14936948	0.20494498	0.11758791	0.19399804
</S>	0.11039865	0.040518768	0.028577382	0.026646603	0.11433886	0.16811676	0.19441536	0.14390106	0.17308654
