 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.00025671953	0.00027235862	0.0012569401	0.0022351292	0.009157538	0.0035579915	0.003007721	0.012846565	0.0054155192	0.9619936
a31	0.018502137	0.005626798	0.0032505088	0.027927032	0.5022589	0.066979796	0.06132243	0.14049031	0.09653483	0.07710725
a28	0.0020589367	0.0024649804	0.0007573986	0.0016970255	0.047288187	0.6714684	0.25090557	0.019304521	0.0027408344	0.0013141866
a31	0.008876818	0.0025027925	0.0015577272	0.015845524	0.18935883	0.3727991	0.36701375	0.038500972	0.0019797718	0.0015647936
a29	0.007254038	0.007952253	0.0023499709	0.019203542	0.136984	0.44127604	0.36131492	0.022030938	0.0012822754	0.00035199124
a39	0.0035819057	0.0041475412	0.0014005704	0.005707963	0.059116304	0.48016524	0.39843407	0.044573013	0.002072538	0.0008008472
a31	0.004383888	0.006730599	0.0011163962	0.0040224674	0.06339577	0.38811955	0.42754188	0.09120932	0.011587364	0.001892794
a39	0.023956167	0.11272174	0.01584211	0.044306364	0.42091024	0.2036651	0.15781996	0.016286878	0.002505164	0.0019862037
a41	0.011020406	0.015901593	0.007882121	0.01362111	0.08668254	0.23638338	0.3747142	0.19984718	0.05051482	0.0034326366
a10	0.016173134	0.01640894	0.012565798	0.02403423	0.094766855	0.210589	0.367722	0.18469144	0.068285614	0.0047629303
a31	0.021709235	0.011829498	0.02161231	0.041721005	0.08596148	0.2029655	0.37700793	0.17214979	0.062189136	0.0028540918
a18	0.021989668	0.03521729	0.05851643	0.080815464	0.117683865	0.18553473	0.28919116	0.15648882	0.051893637	0.0026689318
a31	0.024872513	0.024989113	0.045944743	0.05274216	0.063300125	0.09762336	0.2367435	0.26357603	0.16989954	0.020308914
a3	0.01702878	0.0323139	0.0586301	0.061767656	0.065176465	0.095781006	0.22408782	0.2541297	0.18258215	0.008502474
a18	0.014660398	0.011209985	0.05425876	0.04061368	0.026867772	0.04329278	0.0883358	0.25344682	0.34247297	0.12484104
a31	0.03698384	0.031656772	0.073192194	0.062965296	0.047775917	0.051429115	0.09907022	0.19882916	0.26041058	0.13768685
a23	0.017940136	0.01749236	0.056302134	0.039563663	0.021616213	0.025864115	0.064363845	0.18626143	0.34849158	0.2221045
</S>	0.03061931	0.028125793	0.12696217	0.104329325	0.04605902	0.044916093	0.0615134	0.13448864	0.2619974	0.16098884
