 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.0015910638	0.4568639	0.10510525	0.37871087	0.035347145	0.00874281	0.00030792304	0.00023129638	0.008082417	0.0050173234
a3	0.21476085	0.041175097	0.024307307	0.021594103	0.049673	0.009912965	0.13835174	0.25596416	0.20968172	0.034579027
a39	0.020556506	0.2788172	0.17340179	0.16212796	0.024949374	0.058828775	0.14290614	0.040594038	0.061829194	0.035988994
a3	0.052555434	0.08049939	0.052225027	0.050692823	0.015719965	0.24590658	0.18803243	0.07852116	0.2313979	0.0044492865
a10	0.011021899	0.007132341	0.008974946	0.010275783	0.04137383	0.1962004	0.23547684	0.28410974	0.18456456	0.020869683
a38	0.019617759	0.0032570749	0.009581926	0.015795154	0.07955102	0.105199195	0.41948217	0.17926927	0.16674012	0.0015062708
a37	0.014674104	0.0017726286	0.0056548463	0.0083524445	0.07305228	0.11493307	0.2513373	0.36237538	0.13880906	0.029038962
a24	0.05616839	0.013926511	0.036299847	0.037598424	0.10978793	0.15076894	0.26977107	0.22598459	0.095894724	0.003799599
a31	0.05853986	0.02379641	0.040036317	0.036451813	0.07967368	0.067297414	0.22192891	0.3010302	0.10792398	0.063321434
a3	0.056921348	0.03844636	0.07355836	0.054449577	0.11742762	0.030544259	0.26025933	0.27579403	0.08645087	0.0061482326
a20	0.05942723	0.033251513	0.044561602	0.040153377	0.06307802	0.028077325	0.19368754	0.29857916	0.14086515	0.09831908
a31	0.06417345	0.033018798	0.04665224	0.042142447	0.06950235	0.026952084	0.21742584	0.30738726	0.13215469	0.06059086
a11	0.09734807	0.058197748	0.07684228	0.06315101	0.041017033	0.0012392073	0.2248248	0.2546394	0.18059805	0.0021424287
a7	0.062560596	0.03545271	0.049610287	0.045585256	0.041663133	0.00467172	0.14695103	0.31368425	0.18025951	0.11956153
a31	0.06233192	0.035601925	0.047253404	0.043614157	0.0529912	0.010982382	0.18375067	0.30459625	0.1614696	0.09740849
a24	0.09055205	0.057207163	0.07025363	0.059670012	0.04745083	0.0015408166	0.20643216	0.26700503	0.19156235	0.008325939
a46	0.083420545	0.049901217	0.04856985	0.043853518	0.039208274	0.005858539	0.104388416	0.2610974	0.18041518	0.18328707
a39	0.078388	0.038917538	0.045058936	0.043446135	0.040326137	0.0057883942	0.13392974	0.2747347	0.18407878	0.15533158
a31	0.06886796	0.040849168	0.043620944	0.04239596	0.05360609	0.017842788	0.16385563	0.25911596	0.17273359	0.13711189
a14	0.05775617	0.04705872	0.065430336	0.05622746	0.07413296	0.0036691597	0.20085502	0.2604458	0.18045579	0.05396853
a38	0.09192587	0.053406253	0.042711437	0.04154534	0.036202084	0.005799414	0.11270943	0.21765336	0.19892131	0.19912554
a31	0.07858819	0.025998414	0.040301166	0.03896851	0.052017286	0.027469907	0.11678045	0.31242654	0.15064797	0.15680155
a37	0.07316783	0.05962895	0.05828988	0.05463079	0.059266564	0.0043704407	0.17484488	0.21710381	0.19433351	0.104363434
a20	0.10723993	0.057643875	0.040538583	0.03818022	0.040916502	0.017475612	0.112162925	0.20721765	0.18411943	0.19450523
a39	0.08635838	0.05196029	0.04143023	0.039568376	0.0439195	0.020763047	0.117740884	0.22311695	0.18396558	0.19117685
a20	0.08861366	0.05277001	0.04297354	0.039871886	0.044865094	0.027576813	0.110282116	0.23489343	0.17298034	0.18517314
a35	0.07914541	0.04984512	0.04376531	0.040863607	0.054842193	0.040124476	0.15185626	0.2440274	0.16542801	0.13010228
a20	0.07716786	0.048446327	0.04427483	0.040332764	0.05264449	0.04219507	0.1417389	0.2560155	0.15992375	0.13726045
a31	0.08446987	0.05208079	0.0442999	0.040633503	0.055895742	0.048013307	0.15298113	0.24413791	0.16007291	0.11741491
a24	0.112001926	0.066722564	0.0453756	0.04165623	0.056509525	0.022048935	0.1485104	0.2038261	0.1729744	0.13037433
a31	0.27161446	0.16692911	0.06990994	0.043173242	0.035363007	0.018562594	0.043215998	0.13127905	0.07925113	0.14070144
a8	0.100483686	0.10203338	0.08035161	0.03892664	0.03287475	0.0011523576	0.081364855	0.20110282	0.13557893	0.22613099
a31	0.27358493	0.18569253	0.08202391	0.04800116	0.027614579	0.0031513856	0.03968256	0.12331956	0.08176056	0.1351688
a41	0.07899002	0.12099917	0.12611356	0.06555826	0.01939385	0.000383208	0.04112622	0.18130068	0.13642605	0.22970895
a8	0.26873934	0.2000811	0.08251535	0.048665628	0.015836073	0.00081122643	0.031380765	0.11008401	0.095877714	0.14600879
a31	0.26655045	0.17785272	0.07633347	0.045121312	0.028773177	0.004669339	0.040345013	0.13072208	0.0881601	0.14147238
</S>	0.15950766	0.1570524	0.085209265	0.047222108	0.021545593	0.0012288296	0.060378067	0.17128904	0.1624946	0.13407244
