 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.00029622664	0.000132383	0.0012915052	0.0013017117	0.0037312612	0.0016904848	0.01168335	0.067647874	0.02690549	0.028716886	0.7588195	0.022912791	0.004611792	0.03308889	0.0021855521	0.0046714614	0.03031286
a39	0.078526594	0.2942492	0.049605045	0.008927175	0.014848043	0.032542087	0.014044258	0.22375737	0.04938452	0.061572786	0.020460248	0.02522497	0.041327056	0.035365626	0.037008394	0.0069314386	0.0062251757
a31	0.0006221162	0.0019549804	0.009229915	0.002653188	0.0051850686	0.004758826	0.10201295	0.7712906	0.03437122	0.009981631	0.027876902	0.0010780193	0.0012124103	0.022533653	0.003669114	0.0002094139	0.0013599903
a20	0.00092322525	0.009073344	0.011997746	0.004717467	0.003749997	0.011858998	0.12511732	0.6146661	0.122108646	0.01903191	0.008212209	0.007595681	0.020214008	0.036869522	0.0032259608	0.00031639708	0.00032136246
a24	0.003228489	0.012515967	0.017315757	0.00997194	0.006711452	0.03830788	0.27700296	0.42033374	0.10521892	0.013161706	0.011284751	0.003824041	0.011451359	0.067944415	0.0013736265	1.7044804e-05	0.00033591487
a8	0.001572616	0.011625458	0.028321361	0.023230804	0.002392674	0.04294188	0.24171941	0.0893754	0.26003882	0.028828548	0.017005973	0.029274436	0.031732883	0.17495315	0.011895679	0.00040833312	0.004682547
a24	0.0023093824	0.007731941	0.017383616	0.009353802	0.003341447	0.012599454	0.3180138	0.09027998	0.115202114	0.022326265	0.011197545	0.010655902	0.020377265	0.35251445	0.004204573	0.000289534	0.0022189107
a31	0.0087995585	0.041370906	0.056628387	0.04663582	0.014902576	0.08027405	0.114220895	0.039717924	0.20986691	0.06156668	0.047773458	0.055637203	0.0710504	0.08917787	0.04721049	0.008642636	0.006524252
a20	0.009557091	0.14012575	0.13921148	0.14983061	0.05088084	0.2167249	0.067402944	0.03715499	0.15081549	0.021379743	0.007914149	0.0020107895	0.002798075	0.0037571688	0.0001705657	0.00022918767	3.616243e-05
a31	0.008650164	0.078989655	0.08778566	0.05814187	0.0128886085	0.10190329	0.09758572	0.050337754	0.3173656	0.08043045	0.034697775	0.024288272	0.0091618365	0.026359847	0.0065018972	0.0037594582	0.0011521536
a8	0.010625802	0.1255278	0.08529953	0.12062593	0.06649993	0.22015442	0.07422595	0.030676952	0.19825852	0.036290664	0.015871644	0.0033696587	0.0031748828	0.008718635	0.0003014834	0.00030271013	7.5483214e-05
a31	0.0046024364	0.07580833	0.08168531	0.031043096	0.0044990852	0.06133475	0.1265342	0.233887	0.2976276	0.024531808	0.004583418	0.004383311	0.016182495	0.025768071	0.005811963	0.000596927	0.0011201651
a20	0.03892188	0.08418945	0.033110414	0.03948199	0.07536883	0.139462	0.034994584	0.033302892	0.18600282	0.16536082	0.05767387	0.042374477	0.008108116	0.038453758	0.0075768917	0.013058575	0.002558661
a31	0.068228036	0.20232598	0.055946715	0.042631075	0.06626979	0.11341064	0.021132309	0.051685635	0.18711738	0.1276855	0.026470892	0.007816547	0.0038317945	0.0118006645	0.0055392636	0.0047154264	0.0033923804
a9	0.03846655	0.097392745	0.030204378	0.03665117	0.083942905	0.1565197	0.028736958	0.03539753	0.17116058	0.15808886	0.060123935	0.038427904	0.006385001	0.041616857	0.0055490998	0.009559206	0.0017766358
a31	0.059033833	0.28966278	0.080579564	0.038929556	0.03347754	0.12667277	0.02190905	0.11093573	0.13427576	0.05970943	0.012318024	0.0061153937	0.0070535247	0.0070850565	0.007624628	0.0035289577	0.0010883808
a24	0.057626367	0.08861126	0.024645068	0.024303092	0.06348156	0.10825861	0.024430435	0.036461975	0.14509279	0.18941541	0.07178231	0.06221158	0.011095359	0.04156867	0.014103697	0.030098591	0.006813264
a8	0.12550549	0.1337266	0.046013433	0.041266795	0.056469824	0.06613031	0.03252818	0.035845075	0.1583823	0.15682787	0.033276394	0.0148958955	0.004501821	0.011931945	0.0081854295	0.015452367	0.05906034
a46	0.00318979	0.03575267	0.061588485	0.035618786	0.0031952034	0.049462914	0.15698847	0.115919545	0.37955815	0.046457604	0.014440701	0.013373768	0.016879445	0.047295533	0.013585669	0.0009217573	0.005771492
a21	0.034287978	0.046366777	0.030107798	0.024537485	0.025644973	0.044831578	0.043141335	0.03649505	0.13972968	0.1181637	0.059629306	0.08145853	0.061875183	0.09589176	0.10188698	0.025547672	0.030404245
a23	0.014670342	0.051512603	0.050057888	0.037699793	0.016499847	0.061875403	0.08021534	0.040317196	0.21391982	0.082688436	0.04990745	0.061357476	0.0518518	0.11011208	0.055801764	0.010332827	0.011179953
a31	0.0026242933	0.029620372	0.051489208	0.029933708	0.0028677785	0.041371163	0.10599374	0.057049695	0.26564157	0.048294596	0.023347149	0.050592612	0.06290086	0.16147879	0.05149078	0.004833023	0.010470608
a46	0.031112796	0.06147956	0.06746763	0.08010665	0.08447114	0.1822606	0.08231772	0.06024009	0.18962952	0.09156742	0.04285094	0.009989453	0.003760427	0.0104226535	0.0011328944	0.00075150456	0.00043896202
a31	0.02345019	0.039089784	0.03157856	0.027271116	0.024907239	0.05832543	0.06471337	0.038716406	0.15857036	0.11153052	0.07388962	0.081375375	0.041851956	0.1196735	0.06663362	0.015509093	0.022913916
a38	0.026629122	0.08864742	0.060742162	0.080405235	0.09586406	0.21608615	0.0569878	0.043449484	0.19504935	0.08418011	0.030033613	0.006277114	0.003073779	0.0102175055	0.0010636736	0.0009888796	0.000304566
a24	0.030593794	0.061258383	0.044750195	0.03539606	0.027068643	0.08015088	0.07646578	0.0627313	0.2141025	0.14395289	0.078223445	0.03920663	0.012215066	0.052265912	0.018526403	0.0051971343	0.017894965
a28	0.03641629	0.034837853	0.02035383	0.017691812	0.024556885	0.037516054	0.03712901	0.027827976	0.10417757	0.11325572	0.0658274	0.0910386	0.08268662	0.08884543	0.11806779	0.04897955	0.05079156
a31	0.024161082	0.04524582	0.031221058	0.023932124	0.022895157	0.049589794	0.046330452	0.036791958	0.14707677	0.09973545	0.059698284	0.07887979	0.08270773	0.109473005	0.106857345	0.018977892	0.01642641
a17	0.033993654	0.074907705	0.046327185	0.0580579	0.08888845	0.17482962	0.052514102	0.04131332	0.1987354	0.13105328	0.04946217	0.017590458	0.0039446396	0.020592097	0.0028026316	0.0034754002	0.0015119353
a49	0.034986135	0.04642758	0.02772672	0.021693368	0.027105257	0.046183728	0.038577426	0.03935781	0.13324611	0.12713802	0.06825799	0.086887665	0.046988748	0.103994094	0.092317484	0.026920395	0.03219148
a31	0.039402485	0.043639537	0.019208768	0.014176143	0.024156833	0.03795209	0.025853546	0.03347319	0.09694346	0.11388815	0.06779617	0.094003305	0.08652165	0.095667034	0.13634579	0.037925318	0.03304651
a39	0.045986816	0.098515004	0.032456454	0.036993895	0.084263384	0.14397499	0.03057714	0.035270073	0.17783965	0.167809	0.058734957	0.029013092	0.0046713916	0.032594983	0.005930227	0.011336752	0.0040322714
a31	0.055301517	0.055218033	0.02066049	0.014522003	0.026875062	0.035239723	0.019297993	0.037970312	0.086025625	0.120041564	0.05812686	0.083100416	0.06486697	0.077123314	0.1442118	0.053753637	0.047664702
a13	0.05955339	0.10671233	0.022397105	0.024739988	0.082024805	0.12642056	0.01962361	0.033932824	0.13336737	0.18018879	0.06900426	0.04267884	0.0052259574	0.04086067	0.01004584	0.031964365	0.011259287
