 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.00042368734	0.00025107048	0.0015817455	0.0015050244	0.00078025745	0.0007080367	0.0020834345	0.011144683	0.9727845	0.00873744
a31	0.00066633575	0.0027294788	0.0046033324	0.0008964099	0.0044761635	0.03088114	0.22249204	0.5232063	0.18280852	0.027240349
a37	0.002061276	0.058558203	0.0276456	0.023281671	0.010149299	0.027483026	0.2504164	0.20010836	0.15323013	0.24706599
a21	0.006744974	0.00077517313	0.013374333	0.0014531699	0.0074838134	0.040729027	0.55588835	0.2983685	0.053965017	0.021217618
a31	0.003854286	0.00050399813	0.0046690754	0.0032422252	0.008270394	0.029717976	0.48756072	0.39485604	0.042653073	0.024672171
a7	0.000866291	0.006164855	0.018486798	0.0065784454	0.0174905	0.062160544	0.24460813	0.31914142	0.3226691	0.0018339284
a29	0.0026628245	0.0024325429	0.0040547773	0.0033984326	0.018100575	0.07263863	0.3436008	0.41651657	0.123144604	0.01345018
a31	0.001434138	0.004655088	0.0039430507	0.004453606	0.018408492	0.060464665	0.300108	0.41700453	0.14061245	0.048916023
a29	0.0013756896	0.0036125127	0.03276474	0.006991674	0.025478663	0.06195317	0.1146863	0.20947737	0.5428514	0.000808508
a31	0.0032027632	0.025323007	0.01159447	0.013177557	0.021541178	0.06235263	0.19889615	0.3636208	0.20186308	0.098428436
a41	0.003172287	0.0021936186	0.025641808	0.012407706	0.02857137	0.060177192	0.17252478	0.31120068	0.38004732	0.0040632486
a18	0.0053994926	0.029782467	0.0157232	0.015419439	0.015848333	0.042722892	0.117392264	0.32125488	0.24940644	0.18705066
a31	0.016048431	0.033763416	0.015330383	0.015395082	0.018705096	0.041338857	0.15312622	0.34280613	0.15314871	0.21033765
a37	0.03841784	0.01767373	0.024625316	0.0189484	0.018383522	0.04241204	0.16082673	0.3575884	0.31351167	0.0076124035
a3	0.018823426	0.04163776	0.016630257	0.014293339	0.016500333	0.0391523	0.11997719	0.330441	0.17679068	0.22575374
a21	0.03901884	0.043287065	0.01629267	0.014813723	0.017021278	0.03849165	0.13305841	0.3098963	0.13750044	0.25061965
a31	0.06899851	0.048478417	0.014146366	0.01537845	0.016113864	0.041146547	0.16964674	0.30131564	0.14465392	0.18012157
a37	0.10205176	0.18747042	0.04983519	0.044951983	0.018284976	0.03401156	0.063248254	0.17325254	0.2611795	0.06571386
a31	0.26361755	0.10431999	0.024892474	0.022660965	0.018747974	0.034824125	0.079972096	0.15607625	0.08521206	0.20967652
a28	0.12732859	0.2220593	0.08789348	0.06112335	0.020197097	0.02345256	0.028973581	0.10016559	0.16685425	0.1619522
a31	0.39500034	0.14388002	0.05581913	0.035634957	0.025080262	0.029241038	0.037881013	0.08250115	0.06202265	0.13293943
a8	0.1284062	0.19356519	0.150165	0.07978399	0.027095683	0.021051325	0.01623918	0.07515382	0.13172007	0.17681955
a31	0.23680931	0.15001383	0.13069524	0.076463655	0.049618147	0.044965666	0.045372654	0.095502034	0.072241776	0.09831769
</S>	0.10790957	0.11112962	0.20336191	0.083368555	0.041009206	0.023887223	0.013155494	0.08834258	0.16125345	0.16658239
