 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.00019822332	0.00018504131	0.035739526	0.09150793	0.16483638	0.16041894	0.08174807	0.12813252	0.052184418	0.15242168	0.023163764	0.040816832	0.020607464	0.011063461	0.02448719	0.0009858028	0.010794424	0.00010659339	5.420036e-06	0.0005962933
a37	0.002949132	0.033626243	0.58911103	0.011658749	0.019660907	0.02088538	0.0028625787	0.011309146	0.009009424	0.0030228887	0.011693524	0.00489669	0.013770996	0.018488323	0.023627808	0.0140259545	0.14157555	0.039849218	0.009420695	0.0185558
a31	0.00065136794	0.0011915041	0.0068474775	0.22519103	0.1259764	0.10620292	0.024700256	0.016134808	0.014049133	0.14964662	0.005861333	0.13267519	0.0037382124	0.01393519	0.025443649	0.016352907	0.003355237	0.09384405	0.0016389183	0.032563753
a29	5.2071926e-05	0.0010951562	0.0129574835	0.053881753	0.073792875	0.05339259	0.046259597	0.04281574	0.03770974	0.13240565	0.01762853	0.15687208	0.0124473	0.057680137	0.070794016	0.12494975	0.021644559	0.06691696	0.012060144	0.0046438896
a1	0.0033873718	0.011366034	0.009238889	0.02848271	0.03493707	0.017395645	0.0063930037	0.0042918185	0.0047997925	0.0705728	0.0032519915	0.0789233	0.0026006382	0.04794442	0.0443729	0.5374595	0.055816505	0.01914262	0.0010327836	0.018590167
a39	0.0023576908	0.0042988714	0.0050999364	0.0058776536	0.013510592	0.017936066	0.012701339	0.009978717	0.010497044	0.13354279	0.0052444665	0.13982384	0.004378478	0.045284025	0.040811535	0.3491643	0.15029864	0.012899609	0.0029839156	0.033310514
a3	0.0010403813	0.0016961624	0.0064053903	0.0022696164	0.0069794795	0.0074961763	0.004490563	0.010921694	0.064865865	0.19885503	0.024186166	0.11093501	0.02225405	0.065532535	0.10181833	0.18868162	0.16994087	0.0038300783	0.0039421534	0.0038588003
a20	0.0011410057	0.0013464567	0.010357453	0.0012716462	0.00635982	0.00587459	0.0024400768	0.014332705	0.07566918	0.1071332	0.04689489	0.096771464	0.045223188	0.096773304	0.119489975	0.1477436	0.18153788	0.014417716	0.012315671	0.012906172
a8	0.0039102277	0.009780283	0.016601827	0.006438077	0.04122667	0.040619723	0.013433368	0.08496192	0.14795184	0.10333649	0.046391483	0.05561332	0.057670858	0.061780408	0.08612623	0.10196422	0.113079585	0.0026679095	0.0046965843	0.0017489721
a17	0.00031111247	0.0006084609	0.0014966261	0.0011018614	0.0030682308	0.0035246685	0.0030088085	0.004335048	0.02175238	0.13664402	0.017097753	0.1989456	0.013592612	0.10725046	0.10717418	0.21789305	0.13516778	0.011083994	0.005067199	0.010876184
