 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.001819243	0.0060203387	0.005538336	0.12490973	0.20146617	0.28367504	0.2519963	0.09284955	0.00076711085	0.030958187
a20	0.0013086852	0.010440819	0.053349506	0.12892033	0.14541979	0.18297082	0.26394978	0.20572667	0.005561999	0.0023515616
a31	0.011551701	0.0023794877	0.0032536895	0.07636644	0.22659752	0.4555786	0.20493647	0.017744867	0.000542021	0.0010491605
a29	0.00063326437	0.0003358442	0.00034983258	0.04095617	0.28414336	0.49330047	0.16570869	0.013561605	0.00076197536	0.0002487289
a15	0.0016686933	0.0021953266	0.0130307	0.25413686	0.45681426	0.25656646	0.013788308	0.0011050868	0.00042160443	0.00027263604
a31	0.0015608666	0.0018283182	0.0102890935	0.28736645	0.4124972	0.27253532	0.012166532	0.0011028437	0.00022403896	0.0004292645
a18	0.056186665	0.14681923	0.12351682	0.21837918	0.23136424	0.17452185	0.036025953	0.0074933562	0.00395971	0.0017330098
a46	0.008594829	0.031904623	0.16308944	0.43879884	0.20249867	0.14803989	0.0061768	0.0007388527	5.642472e-05	0.00010157137
a31	0.0041459315	0.013087505	0.092482395	0.3170062	0.35258454	0.20044458	0.01719977	0.0025724268	0.00036110572	0.00011550199
a37	0.017464226	0.08277765	0.13334325	0.20629221	0.20803474	0.19568866	0.09735061	0.024179066	0.032598544	0.002271022
a31	0.02023114	0.08495498	0.15313831	0.2115335	0.22768545	0.20610313	0.06790353	0.012512135	0.0153992325	0.00053864316
a41	0.012251087	0.06535587	0.0830161	0.0891508	0.10490435	0.107711695	0.12081835	0.0903682	0.3164217	0.01000187
a31	0.018635942	0.10632165	0.10057695	0.080316894	0.08435138	0.07436576	0.08621068	0.085906684	0.35087132	0.012442684
a3	0.0104378965	0.06626489	0.06122051	0.04454894	0.048896182	0.039101467	0.052476462	0.09947557	0.48123547	0.0963426
a31	0.016017994	0.07663053	0.07167589	0.051329	0.05258373	0.037934646	0.046948135	0.08307305	0.45894295	0.10486405
a23	0.008930084	0.042401437	0.043472745	0.032811005	0.03878578	0.026530093	0.03535543	0.07813722	0.45156354	0.2420127
a29	0.004892056	0.027730772	0.03657161	0.03215642	0.045039225	0.03092547	0.042201146	0.08922046	0.39996743	0.2912954
a46	0.0104526635	0.06432938	0.096475944	0.083000116	0.10233519	0.0778491	0.08743315	0.10768583	0.2015731	0.16886549
a23	0.057389807	0.12815739	0.123563394	0.098063774	0.090096064	0.07072557	0.07485013	0.08590224	0.14071578	0.13053584
</S>	0.060478408	0.120550826	0.12072086	0.09066131	0.08287241	0.06191002	0.06642178	0.08143772	0.17341581	0.14153084
