 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	3.2671524e-05	0.00014862126	0.00029994847	0.004028244	0.20935977	0.023284279	0.41585526	0.34699118
a46	0.0001153078	0.000376498	0.0040598856	0.04331627	0.004751605	0.010176121	0.922774	0.0144303255
a39	0.008022597	0.0010422083	0.0021884004	0.017608363	0.052293103	0.11461659	0.77606475	0.028163966
a31	0.008372052	0.0033017932	0.018805329	0.19322422	0.12530437	0.070951484	0.5127968	0.067243904
a20	0.026783	0.014211897	0.09164264	0.17739029	0.029116236	0.023308208	0.6318936	0.005654202
a31	0.06584975	0.07646722	0.025613531	0.21808033	0.095525436	0.029570732	0.3792309	0.10966207
a15	0.04463489	0.0830271	0.027116694	0.14997463	0.017021984	0.011273324	0.6589828	0.007968553
a11	0.036905516	0.14883083	0.016239148	0.25241855	0.08181509	0.014615965	0.31040728	0.13876766
a31	0.07157929	0.24597934	0.027837818	0.25748536	0.1274312	0.005868877	0.1736487	0.09016942
a46	0.034568317	0.14382368	0.010392909	0.20462805	0.051762994	0.006967083	0.54332507	0.0045319377
a31	0.055574153	0.20010196	0.03537261	0.26935136	0.163988	0.0077650724	0.1518262	0.11602061
a46	0.071244024	0.29565164	0.038471702	0.18167451	0.10508419	0.015976178	0.28810853	0.0037892358
a31	0.06630829	0.22653452	0.036668118	0.25102168	0.14177112	0.007084684	0.15258028	0.118031345
a15	0.09851324	0.3240943	0.072772376	0.14903866	0.1295698	0.028669862	0.19088022	0.0064615277
a31	0.09750424	0.2611206	0.04200738	0.21324077	0.12857139	0.0064281523	0.14179721	0.109330244
a20	0.14774916	0.29479307	0.11281659	0.114259705	0.13769318	0.05382063	0.12569958	0.013168097
a18	0.17640635	0.30623287	0.116333365	0.11920076	0.13591412	0.018054692	0.04987438	0.07798345
a46	0.35655165	0.23483793	0.109517455	0.07340436	0.07834209	0.0361038	0.068085164	0.043157462
a31	0.40646598	0.17272052	0.10006216	0.07154749	0.07682033	0.046825968	0.07585022	0.04970737
a15	0.32532188	0.16399293	0.15548764	0.043012716	0.09012246	0.16652364	0.017180696	0.038358085
a31	0.42733738	0.17272216	0.1024462	0.058573503	0.06636894	0.06951824	0.06055502	0.04247863
a37	0.2401486	0.14407645	0.17247674	0.03865713	0.09952378	0.24884066	0.018244253	0.038032338
a35	0.39034262	0.19453086	0.117963955	0.0521258	0.06329252	0.092342645	0.053713817	0.035687808
a31	0.40885404	0.17375284	0.11103397	0.05247795	0.06347205	0.09684148	0.05460477	0.038962908
a46	0.3178822	0.19456598	0.1487388	0.04824138	0.0746603	0.15918586	0.025966905	0.030758573
a31	0.34100538	0.19912682	0.13445844	0.048536733	0.064322926	0.13088906	0.051304035	0.0303566
a11	0.23243193	0.18104684	0.17397793	0.061576825	0.103059635	0.19142061	0.027045384	0.029440813
a31	0.28345177	0.20352076	0.15174048	0.052507665	0.07373452	0.15249746	0.056121342	0.026425939
a46	0.18057178	0.14438042	0.17899713	0.07185787	0.13567373	0.2228161	0.025953714	0.039749283
a20	0.23283345	0.19401233	0.16227908	0.064089864	0.09062407	0.16146584	0.068840265	0.025855163
</S>	0.23824309	0.19161746	0.16092747	0.06196891	0.08900899	0.16563667	0.066667825	0.025929537
