 	avete	cucinato	le	verdure	</S>
a29	0.020192372	0.0008885126	0.0022990296	0.009609069	0.96701103
a38	0.8733163	0.072950386	0.004498633	0.00904853	0.040186338
a31	0.010604364	0.048268653	0.02241445	0.019695986	0.8990165
a11	0.020195778	0.08223063	0.046782427	0.6566174	0.19417368
a37	0.17977342	0.32364276	0.24961232	0.19162586	0.055345677
a11	0.23451087	0.17464736	0.4008759	0.15176664	0.03819922
a31	0.27147463	0.15282875	0.4010681	0.10417126	0.0704573
a20	0.14191197	0.07003318	0.2023565	0.09233049	0.4933678
a31	0.2986267	0.08445353	0.20026642	0.0737134	0.3429399
a39	0.2717465	0.14226492	0.28069475	0.074531786	0.23076202
a13	0.36944905	0.16544227	0.3171187	0.072005585	0.07598447
a18	0.42568538	0.23052166	0.23441103	0.05797666	0.051405247
a39	0.43156555	0.23220193	0.22807978	0.056215595	0.051937107
a31	0.4353629	0.230756	0.2246577	0.055573177	0.053650305
a46	0.4322286	0.21706353	0.22904843	0.050720915	0.07093857
</S>	0.4333827	0.23386914	0.22620858	0.056004968	0.050534643
