 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	1.7438744e-05	2.1265537e-06	1.420783e-06	0.0045139072	0.058172498	0.41037515	0.20507011	0.30191022	0.013553757	0.00047012308	0.0059132916
a10	0.029533496	0.05028802	0.03894843	0.060601283	0.100642584	0.3681918	0.12022204	0.1910194	0.0058598607	0.028915158	0.005777938
a31	0.0031081375	0.002744692	0.008340175	0.14034206	0.5028033	0.2695633	0.04313605	0.014314685	0.008010329	0.0034349638	0.004202255
a10	0.0012817417	0.0014982006	0.03846619	0.17183231	0.35259652	0.21319368	0.06591675	0.035728972	0.09809327	0.019152641	0.0022397547
a28	0.03389683	0.04680721	0.15525962	0.1044574	0.07981775	0.066606954	0.045052968	0.075004146	0.2113096	0.13487749	0.046910085
a10	0.009643438	0.010793712	0.015298341	0.011477307	0.017726326	0.029827332	0.04526507	0.13698895	0.29078937	0.2969953	0.1351948
a21	0.023268929	0.009084191	0.008540362	0.007969092	0.025548436	0.04339057	0.16210602	0.45140767	0.105951086	0.15181816	0.010915479
a38	0.06345434	0.012182011	0.0069628404	0.005238549	0.017715968	0.041609686	0.14222133	0.26107267	0.18113214	0.2445376	0.02387284
a41	0.061859634	0.013634346	0.007614472	0.0049357545	0.013940808	0.034642115	0.09768337	0.17365482	0.23436463	0.2908027	0.06686733
a31	0.17618424	0.079776965	0.07567552	0.08234092	0.0532393	0.0718282	0.06617414	0.08134267	0.13476783	0.15622611	0.022444088
a18	0.12938397	0.17075916	0.1913908	0.26466215	0.072682	0.074120335	0.041190732	0.028427254	0.010388558	0.013197126	0.0037978445
a31	0.13601533	0.088786684	0.071097046	0.08396732	0.05662689	0.077214874	0.051527124	0.07399412	0.106288075	0.19775209	0.056730457
a21	0.063040055	0.070004135	0.14215024	0.34504333	0.16177624	0.1375197	0.033446047	0.020079909	0.010465355	0.014479742	0.0019952764
a31	0.091835	0.099098645	0.08528412	0.07756814	0.1074547	0.15314367	0.094874926	0.109442465	0.0138488095	0.080952175	0.08649738
a18	0.041314293	0.051871452	0.09627083	0.15212202	0.23859274	0.23511784	0.08896195	0.047006525	0.007871416	0.026628204	0.014242751
a17	0.06044815	0.08045527	0.07097634	0.049114387	0.120814994	0.19692858	0.13904978	0.116339654	0.0044071535	0.04091656	0.120549135
a20	0.08226915	0.06462702	0.049851384	0.04135869	0.09161976	0.14655827	0.11025493	0.1318278	0.025453974	0.13783115	0.118347876
a3	0.07702061	0.0568014	0.04766791	0.04556875	0.08640323	0.13488281	0.09675891	0.12392589	0.05356024	0.16797069	0.10943954
a35	0.09217128	0.06599584	0.05293456	0.04153566	0.055838212	0.110299855	0.073264234	0.1053961	0.09217621	0.21877582	0.09161217
a37	0.09891024	0.066406965	0.057709243	0.052368768	0.056828633	0.09120089	0.061642084	0.0915416	0.1206776	0.2330767	0.069637194
a38	0.095040075	0.060699783	0.05559691	0.07059492	0.06828228	0.09396705	0.060677093	0.08888192	0.13220829	0.20439751	0.06965412
a31	0.09834243	0.061217185	0.048049554	0.035415262	0.04109998	0.0810699	0.058449954	0.08841121	0.158838	0.25228274	0.07682384
a37	0.11447787	0.08497608	0.0646295	0.12086938	0.12106366	0.12697119	0.0985142	0.10129669	0.022271419	0.066584855	0.07834517
a21	0.096350275	0.052075315	0.036359284	0.043064218	0.09197877	0.12729473	0.107111365	0.117705934	0.08705602	0.13246408	0.10854007
a31	0.08305235	0.050816067	0.0407086	0.046221275	0.081756786	0.12349487	0.090949185	0.11357302	0.10194397	0.16298991	0.10449396
a29	0.12064121	0.079031564	0.053079426	0.09935247	0.125781	0.13107674	0.110991605	0.10275819	0.02014199	0.05923844	0.09790735
a31	0.12619296	0.06772154	0.041407768	0.041435264	0.08874094	0.12838402	0.1146185	0.114853546	0.0645888	0.11089581	0.10116089
a33	0.063305736	0.07828047	0.075066805	0.10203702	0.17614283	0.18585768	0.1283701	0.060473848	0.0129095595	0.027047742	0.09050813
a20	0.12602499	0.11662366	0.072673135	0.052845273	0.06651775	0.1482775	0.11949001	0.109326296	0.026526695	0.08266308	0.07903157
a31	0.1487298	0.09270528	0.05524304	0.045492418	0.0858218	0.12939775	0.118975095	0.10773955	0.043322485	0.088408716	0.08416411
</S>	0.13641913	0.10545433	0.06565442	0.06440838	0.11515151	0.13703877	0.12389586	0.10130966	0.013608978	0.053753868	0.08330517
