 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	1.6838332e-05	5.7266076e-05	2.3785426e-05	0.0007159854	0.0059880503	0.004723711	0.01409328	0.02850322	0.033080716	0.028009344	0.025471054	0.3434201	0.0057017966	0.0012946139	0.0154867675	0.0027352981	0.0005189839	0.009497562	0.47564983	0.00031003277	0.0017995683	0.0029022337
a31	0.040231943	0.06128628	0.084340595	0.065981485	0.034492906	0.05678367	0.048380565	0.054949455	0.05755205	0.044129636	0.0215612	0.0021720433	0.050975356	0.0068710367	0.012992649	0.0059060734	0.009680284	0.060832545	0.07513637	0.056028534	0.14346792	0.006247368
a11	0.0011348381	0.006794874	0.005093933	0.029561618	0.1504205	0.030113637	0.04861826	0.096006535	0.10661377	0.10120381	0.07487672	0.18358037	0.036381148	0.057610597	0.029812986	0.0022560859	0.0070466353	0.0019952732	0.0047664987	0.006078387	0.019446803	0.00058664166
a5	0.0057336483	0.00963244	0.01433432	0.0108885765	0.010104815	0.031750288	0.021202216	0.02405825	0.022044377	0.021870386	0.011218063	0.0067238603	0.010643548	0.024600629	0.0011176592	0.00022534604	0.042100508	0.013305933	0.07863865	0.0070327893	0.63143444	0.0013391563
a37	0.0033845392	0.0033013916	0.005874947	0.0033063698	0.027085857	0.018181046	0.006603529	0.01045997	0.014354629	0.026545558	0.012748754	0.0022911138	0.029448312	0.04187329	0.01760857	0.0031525958	0.14457953	0.042085957	0.11256795	0.04637551	0.42370862	0.0044619376
a31	0.0028665273	0.0023774412	0.0037566733	0.0024094654	0.039198857	0.016878152	0.010243123	0.016688963	0.029741451	0.057867877	0.032820843	0.004803159	0.055360388	0.05131726	0.058097307	0.0073660053	0.22915867	0.090453155	0.12829848	0.032981023	0.12588154	0.0014336212
a37	0.006797958	0.007756496	0.016583826	0.0104739815	0.11653395	0.09219271	0.0604554	0.088672616	0.16707943	0.14079647	0.10397692	0.006563545	0.010682793	0.005718949	0.033528347	0.021210248	0.065772645	0.014681447	0.025216347	0.00028493832	0.005000344	2.0670668e-05
a18	0.0068885144	0.003348356	0.0051380373	0.0028528515	0.06127324	0.03474192	0.01227294	0.024643185	0.041658826	0.06883199	0.037153468	0.0024704044	0.03200649	0.012645496	0.03659518	0.0033394876	0.14479971	0.15266472	0.16557507	0.060563773	0.0883982	0.0021380547
a24	0.0073820883	0.0031610325	0.0048874123	0.0026762886	0.078734234	0.034943104	0.013721239	0.02695393	0.04081789	0.062907964	0.039002974	0.0028342607	0.0527678	0.025637727	0.043313727	0.0065192943	0.09697693	0.146762	0.13184926	0.099980906	0.07528667	0.0028833176
a34	0.0170108	0.009179055	0.012331476	0.0075984923	0.073470786	0.06686185	0.023312423	0.035805162	0.032548036	0.0397314	0.024141695	0.00502064	0.078998595	0.022107698	0.025069322	0.00789088	0.056142688	0.12918107	0.10714289	0.15283069	0.067293264	0.006331086
a46	0.025379395	0.027457586	0.045056105	0.029443871	0.19094528	0.19943641	0.07032997	0.08698534	0.07416943	0.0662429	0.043715958	0.013212594	0.0036780224	0.0015980311	0.009814703	0.003848826	0.04400021	0.018684918	0.028108083	0.001653993	0.01618773	5.0612853e-05
a38	0.018951394	0.008510075	0.0105061345	0.0062782397	0.048382815	0.054561716	0.020535985	0.037060957	0.03791734	0.05132447	0.029035712	0.0035025072	0.054577436	0.010686125	0.019273346	0.0026726422	0.065099865	0.17705904	0.121790625	0.15634856	0.06132386	0.004601141
a8	0.002978248	0.0018279622	0.0028616276	0.0016096933	0.02663595	0.012745246	0.006580222	0.013098357	0.024632534	0.047972564	0.026215922	0.0021005012	0.10355307	0.03678002	0.036099736	0.0056729657	0.10871162	0.13185406	0.12632772	0.15837221	0.11988699	0.003482702
a31	0.0013467787	0.0013023895	0.0022353036	0.0014082552	0.019086435	0.008440091	0.0049338816	0.00800677	0.013205289	0.025941366	0.014462924	0.0024841006	0.09767815	0.10076745	0.036451098	0.006865052	0.11412873	0.06304206	0.07974692	0.0747272	0.32074505	0.0029946975
a15	0.02755406	0.030900253	0.039503787	0.035735086	0.13271752	0.16634063	0.08676808	0.09816672	0.07340003	0.069162376	0.042982742	0.028559428	0.0035980735	0.0020729338	0.019587	0.002140993	0.047559865	0.043561134	0.03449698	0.0020243044	0.013021253	0.00014674755
