 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.079930924	0.34043533	0.06318487	0.48183098	0.0029418392	0.003442207	0.0018799152	0.026353896
a31	0.2571757	0.024122575	0.04492152	0.08973708	0.10292078	0.24388555	0.043229207	0.1940076
a8	0.023160292	0.21780102	0.019337283	0.70509076	0.033423018	0.00080454414	6.500068e-05	0.0003180866
a31	0.35612336	0.02234263	0.015175544	0.08583686	0.18125243	0.07625298	0.23844731	0.024568807
a17	0.34135517	0.07071428	0.02428294	0.13148898	0.18348378	0.14821155	0.09058961	0.009873738
a18	0.27772465	0.013530746	0.016333964	0.02331313	0.11624238	0.12949361	0.3761422	0.047219288
a31	0.16178696	0.03733303	0.05695702	0.02751442	0.19656067	0.29678276	0.159993	0.06307214
a17	0.1974088	0.05505998	0.055859614	0.24966116	0.21277037	0.080799356	0.14545923	0.002981466
a30	0.27048397	0.026419137	0.023906019	0.015275269	0.07396087	0.18529928	0.27755505	0.12710038
a17	0.13979223	0.04703291	0.059222814	0.021654408	0.16537723	0.32798728	0.13462394	0.10430927
a39	0.090783596	0.08169764	0.09652424	0.043615643	0.2535882	0.31160665	0.06802854	0.054155417
a17	0.075304195	0.09696547	0.09587034	0.061422467	0.27400506	0.29464823	0.05571594	0.04606828
a31	0.06660053	0.101089485	0.09228737	0.09586215	0.3010696	0.25677198	0.04867899	0.03763989
a17	0.20929956	0.048226524	0.038011592	0.027165763	0.07702874	0.36903864	0.17094135	0.060287815
a20	0.085898645	0.07873277	0.05973917	0.06953313	0.20198749	0.24769889	0.11580331	0.1406066
a27	0.08227427	0.089071594	0.06753139	0.06450469	0.21821906	0.2698256	0.0945428	0.1140306
a20	0.084563464	0.08520118	0.07223335	0.098085605	0.203098	0.2321116	0.08181708	0.14288966
a31	0.08412057	0.09844376	0.069292106	0.077374846	0.23188369	0.2654263	0.08674517	0.086713575
a18	0.09210774	0.08391098	0.038237993	0.037684463	0.103479356	0.35594395	0.14104404	0.14759144
a31	0.11834481	0.09857197	0.06473206	0.074085556	0.13970223	0.18642522	0.09385284	0.22428533
a13	0.10174666	0.055975694	0.029042022	0.03333885	0.066644035	0.20577396	0.08154938	0.42592937
a20	0.19173928	0.14605574	0.07354868	0.04400328	0.093583606	0.15852447	0.07059724	0.22194767
a31	0.1725142	0.13699311	0.07241149	0.07051909	0.105730124	0.1538024	0.07388434	0.21414527
a28	0.11234149	0.09031974	0.034060556	0.034409117	0.05575029	0.22134702	0.05755577	0.39421606
a31	0.22219248	0.17449138	0.089356534	0.06871344	0.081406005	0.13158771	0.052927457	0.17932504
a8	0.12407559	0.09490824	0.054262746	0.04292029	0.0452237	0.19841751	0.031335704	0.40885618
a17	0.2655813	0.14324579	0.10757998	0.0551447	0.07533564	0.13954104	0.04676429	0.16680723
a8	0.24110062	0.19624534	0.10838669	0.09042049	0.07082446	0.11151628	0.04038598	0.14112017
a23	0.26627365	0.17422298	0.10975558	0.1025195	0.07751193	0.102248445	0.04476772	0.12270024
a8	0.24334767	0.17653492	0.10006837	0.0919583	0.07663513	0.10637401	0.048409194	0.15667237
a20	0.22475624	0.14717598	0.10008676	0.10060103	0.09689203	0.11887683	0.054552987	0.15705816
a31	0.13763134	0.11855107	0.05982034	0.05515924	0.13571067	0.1957173	0.09989077	0.19751927
a39	0.10695872	0.10934491	0.042290792	0.032227	0.108473696	0.2417138	0.15179501	0.20719604
a18	0.14455849	0.121454	0.0715218	0.07701144	0.11308047	0.1524107	0.080591306	0.23937173
a37	0.13281122	0.11265373	0.07204037	0.08305519	0.12521015	0.1645442	0.081818245	0.22786692
a31	0.11800104	0.106498145	0.06801466	0.08270483	0.1499672	0.19101469	0.0874811	0.19631843
a8	0.11610813	0.12106402	0.04879706	0.038516853	0.12398179	0.23532815	0.14795578	0.16824818
a23	0.20046291	0.13511325	0.09318836	0.096643254	0.10662254	0.1310587	0.058665864	0.17824508
a37	0.19335186	0.1467477	0.08638477	0.08568113	0.0953115	0.1270182	0.062436268	0.2030686
a8	0.13715497	0.11747586	0.064224534	0.069729835	0.13278084	0.18117307	0.09025863	0.20720233
</S>	0.12746179	0.10581697	0.1089698	0.14197034	0.18700129	0.17474611	0.044273335	0.109760374
