 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	1.7945997e-05	0.00018318398	0.00010385232	0.0009924048	0.006501206	0.008856214	0.004657382	0.0021322926	0.0012501412	0.0035886501	0.9714792	0.00023758457
a18	0.00060564943	0.008623128	0.36511752	0.25677127	0.10458977	0.07400515	0.008886646	0.001348879	0.00057695154	0.0037697533	0.17066558	0.005039775
a31	0.00035228714	0.0013468637	0.327429	0.1335644	0.004183358	0.0027550287	0.013062245	0.021140313	0.031571634	0.2977209	0.15051948	0.016354425
a24	2.2024926e-05	0.0019154667	0.051109694	0.08265045	0.07534271	0.07746104	0.30203635	0.09961232	0.08531717	0.19193637	0.03137883	0.0012176016
a31	0.0006760978	0.0069476548	0.04440962	0.07349963	0.034263205	0.009218114	0.019506987	0.019999867	0.10571982	0.4692177	0.15200761	0.06453371
a17	0.0004459263	0.0716152	0.07787832	0.03959137	0.050876528	0.052292664	0.33763438	0.13354851	0.058090076	0.08863864	0.088509664	0.00087871717
a31	0.0016090133	0.041770324	0.086854905	0.1552708	0.062155984	0.015115518	0.03931638	0.026078073	0.069060795	0.28503978	0.15085371	0.06687469
a20	0.000942046	0.17965269	0.15926443	0.094874576	0.076376274	0.06995499	0.12918122	0.049891368	0.021351412	0.04125157	0.1761569	0.0011023931
a7	0.0011108897	0.08714643	0.14234062	0.3398616	0.075989895	0.022328867	0.018959012	0.00590781	0.013165579	0.09147041	0.16005678	0.041662063
a31	0.003092913	0.05292905	0.17428508	0.30966142	0.16318166	0.058243174	0.023950137	0.018053152	0.017900843	0.03599136	0.075832985	0.066878095
a18	0.0027285651	0.1087491	0.29523093	0.31369913	0.07393835	0.04511135	0.014693931	0.006232818	0.0039037731	0.017547332	0.117128946	0.0010357759
a41	0.0040854933	0.0818871	0.1771275	0.3234432	0.12289779	0.05762675	0.010538137	0.008105833	0.011209394	0.03833223	0.104391165	0.060355354
a31	0.016567612	0.052767884	0.16716617	0.21211822	0.15139872	0.09946257	0.033422653	0.03316926	0.024246976	0.051290527	0.07127928	0.08711011
a46	0.014125473	0.047890108	0.2297294	0.39273912	0.10290236	0.035332836	0.007244225	0.0026424474	0.004159406	0.028036697	0.13211665	0.0030813187
a20	0.04446134	0.09124824	0.17254813	0.1899855	0.10262857	0.09480066	0.015997307	0.014947007	0.013748938	0.037484717	0.109672196	0.112477474
a31	0.02918562	0.02507282	0.14927247	0.17314456	0.1908758	0.12170606	0.03401209	0.037310112	0.03090357	0.05808395	0.097335234	0.053097688
a39	0.032000855	0.028376397	0.18317519	0.29879567	0.15440057	0.05172028	0.004548358	0.0018919519	0.006556372	0.0382938	0.19105239	0.009188163
a31	0.08828906	0.065828845	0.114305325	0.10905925	0.08164282	0.11610603	0.02395088	0.020352181	0.018187223	0.046263844	0.12204393	0.19397059
a24	0.06593639	0.03106291	0.13783275	0.21517889	0.13713966	0.07231909	0.0031736754	0.0017719759	0.0076281065	0.03548443	0.25521466	0.037257437
a31	0.25617552	0.055628438	0.09527679	0.070457205	0.048584715	0.08555507	0.02149721	0.016467087	0.01651937	0.020113612	0.091592714	0.22213233
a17	0.086830996	0.025850255	0.09144945	0.1440547	0.16459785	0.13757099	0.005340182	0.0042794077	0.011316514	0.028796325	0.16465814	0.13525513
a31	0.27434388	0.054798804	0.0870075	0.06499022	0.04984047	0.0854828	0.025520924	0.020615857	0.02060611	0.025944386	0.08177029	0.20907876
a8	0.14315657	0.026886884	0.12279867	0.13783787	0.08797712	0.09956857	0.0033356429	0.0022563203	0.0052923323	0.01390981	0.13213153	0.22484864
a24	0.18988141	0.06880854	0.14586008	0.09807049	0.055896897	0.07597912	0.01955489	0.01683854	0.021391362	0.026211493	0.088042386	0.1934648
a20	0.36363703	0.065013364	0.13334306	0.08047933	0.052187916	0.05479887	0.031130273	0.02621487	0.026690798	0.032244164	0.048484057	0.08577624
a41	0.20083457	0.026670873	0.06253891	0.047285695	0.075022355	0.11892112	0.056988712	0.05250066	0.03967216	0.05729694	0.08235666	0.17991127
a31	0.21515349	0.031719346	0.06111837	0.045035355	0.06686714	0.10227439	0.101834275	0.08570793	0.041447226	0.04702924	0.055560134	0.1462531
a46	0.18891595	0.02095332	0.0634791	0.047595367	0.10506337	0.12691662	0.08110217	0.07135896	0.04464669	0.023911739	0.08990386	0.13615283
a31	0.2877866	0.044127107	0.09097867	0.058284793	0.0591232	0.08141691	0.072715424	0.058752008	0.03341847	0.038195673	0.04884183	0.12635933
a20	0.20100008	0.030584017	0.13033925	0.08657628	0.104178265	0.12513463	0.04287472	0.031068726	0.017999042	0.009851625	0.08332616	0.13706726
a8	0.30615258	0.061733242	0.13092454	0.079011194	0.05897372	0.07545876	0.03320966	0.027761843	0.022698438	0.03151841	0.054013584	0.118544035
</S>	0.2869339	0.057635676	0.15443034	0.09349628	0.06234494	0.06406074	0.040303543	0.033047423	0.028891407	0.034985952	0.05086932	0.09300041
