 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.0008875078	0.00095249567	0.00074684276	0.0034798936	0.012889631	0.06706881	0.15439887	0.27473438	0.21232459	0.13771603	0.047403138	0.044221513	0.011783684	0.007256201	0.0010678489	0.0028287368	0.020239826
a31	0.0088460995	0.071509205	0.042857245	0.21039823	0.28007692	0.12675568	0.06543243	0.032107286	0.0075238002	0.0088889925	0.0038580347	0.009191823	0.0042526624	0.02464302	0.03637046	0.051021364	0.016266743
a20	0.008401513	0.009483336	0.012389457	0.02056872	0.048487794	0.17823717	0.14462692	0.186376	0.029482529	0.049479008	0.07075688	0.07217233	0.14061625	0.014719299	0.011570125	0.0014998657	0.0011327089
a31	0.0068648006	0.04975824	0.008550653	0.118939854	0.111871414	0.1698119	0.04631167	0.015329036	0.0010613193	0.0015617025	0.0041346992	0.0067594936	0.037652273	0.09327945	0.29271162	0.014408195	0.020993713
a28	0.012858474	0.024532719	0.028720906	0.0888215	0.098375246	0.14395459	0.045097537	0.025800113	0.009798709	0.032343067	0.073180005	0.09179162	0.061400827	0.10965963	0.13736703	0.012789961	0.0035080807
a37	0.015452754	0.048887353	0.030360289	0.041971263	0.05900872	0.028618775	0.01547185	0.00988106	0.0003919527	0.0010423086	0.004246388	0.005716723	0.03114949	0.096230716	0.5538963	0.033686798	0.023987276
a16	0.0054560564	0.0066728615	0.013325293	0.003096869	0.0065877344	0.0032049273	0.004800144	0.0058886954	0.0034716907	0.007282568	0.042995334	0.03433485	0.0879139	0.10488894	0.58131176	0.064016506	0.024751818
a21	0.004469474	0.003193674	0.010469108	0.0016541752	0.0038859467	0.0018211988	0.003139615	0.0057743937	0.0125212325	0.045030013	0.116126336	0.106248744	0.055913754	0.053096693	0.3325434	0.22382188	0.020290365
a31	0.014770093	0.0046102474	0.032644868	0.0016957646	0.009604843	0.002164172	0.0042089866	0.011728471	0.03493856	0.085995466	0.114243396	0.110158674	0.05802884	0.06886641	0.2662051	0.16883081	0.011305352
a37	0.06684471	0.10889047	0.29901832	0.034804612	0.18747133	0.042998787	0.060179546	0.0969366	0.026770758	0.019996751	0.011902314	0.006905639	0.006450338	0.0070703523	0.015832542	0.007155687	0.0007712563
