 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.00048312548	0.009691405	0.006067775	0.010457354	0.01054273	0.0472459	0.15463379	0.5154828	0.05050419	0.06858888	0.0063892216	0.021200562	0.018067895	0.08064438
a15	0.26612043	0.008241797	0.17172492	0.17023262	0.18947911	0.111902855	0.03175159	0.003327257	0.010768106	0.005716074	0.013783695	0.008150028	0.0033094466	0.005492069
a20	0.0017185461	0.18308072	0.10855928	0.09198426	0.078694135	0.11250527	0.13212565	0.19176249	0.012211336	0.011692457	0.011461231	0.033775955	0.029922213	0.0005064106
a31	0.0076254853	0.10902526	0.16954632	0.14061984	0.1709879	0.1692878	0.12489442	0.041923694	0.010537921	0.009151184	0.008709519	0.014851189	0.022483194	0.00035624483
a39	0.110655345	0.102864325	0.2073596	0.15126255	0.1500727	0.09189323	0.056127768	0.059215672	0.017915929	0.014336344	0.028177958	0.005076542	0.0046339184	0.00040805267
a31	0.043949377	0.1733851	0.1680054	0.14740002	0.14433183	0.08201708	0.042832367	0.072212756	0.022429515	0.017719751	0.04551527	0.02434926	0.01290175	0.0029505808
a15	0.11769044	0.096218504	0.31974772	0.158013	0.20368816	0.052248973	0.013864948	0.005174297	0.0048616617	0.004969312	0.01665988	0.002885461	0.003144724	0.00083295116
a31	0.040194634	0.19204997	0.22072479	0.16965605	0.14492448	0.07481897	0.0348524	0.034873646	0.015943296	0.013005543	0.023519268	0.018178893	0.01561612	0.0016419353
a18	0.042516634	0.07991729	0.35245833	0.24110296	0.20417134	0.047862675	0.010142405	0.0018508884	0.0023379042	0.0029924416	0.009243681	0.0021631713	0.0022241352	0.0010161588
a8	0.037813198	0.1363543	0.25494653	0.20827785	0.20245206	0.06857743	0.019172702	0.011370136	0.010143312	0.0096415775	0.022216111	0.009606463	0.007423532	0.00200476
a31	0.037229978	0.033561394	0.23440169	0.19437511	0.21163386	0.06968542	0.017902108	0.008006538	0.034367863	0.03821761	0.09172118	0.017613286	0.006300319	0.0049836347
a3	0.039173704	0.035513457	0.30348748	0.32333443	0.15017015	0.07628681	0.021449702	0.004723887	0.009395943	0.008391737	0.0134623395	0.009480886	0.004059643	0.0010698077
a31	0.07625878	0.035165302	0.27235556	0.26058832	0.19887002	0.08206159	0.016493123	0.0035133306	0.014367104	0.009853717	0.013927598	0.0089667365	0.0034989293	0.0040798825
a39	0.051248718	0.034511466	0.2817954	0.3125766	0.14814863	0.07098467	0.019015921	0.0071910885	0.018148165	0.013689694	0.02547722	0.012132202	0.003828578	0.0012516133
