 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.00015411686	1.7074846e-05	0.00014405124	8.8189125e-05	0.00090589013	0.0027532123	0.012925731	0.74551076	0.23750094
a20	0.0027409894	0.0026931646	0.0026770604	0.015930375	0.58213705	0.14891179	0.22913425	0.014182313	0.001592988
a28	1.9776184e-05	1.3240408e-05	1.8149862e-05	2.8796196e-05	0.0023612473	0.9182273	0.07928877	1.601428e-05	2.6719921e-05
a31	9.252468e-06	3.8778693e-05	6.277758e-06	9.127288e-05	0.040343482	0.88429797	0.07507255	7.825167e-06	0.00013262634
a39	2.0146945e-05	0.00059643836	1.927917e-05	0.00014792013	0.12975682	0.8537269	0.01567926	5.146422e-06	4.8071346e-05
a24	6.403027e-05	0.0009466857	0.000114469185	0.007269585	0.14915828	0.79973376	0.042320922	0.00013774555	0.00025458055
a31	0.0006390366	0.0009564035	0.0021204036	0.058002785	0.15814695	0.67156804	0.10715289	0.0011528214	0.00026062623
a17	0.0018701274	0.0028511009	0.0070709786	0.028996706	0.17299433	0.3274813	0.44806916	0.008129555	0.0025366899
a31	0.0040552956	0.003116594	0.011075904	0.07533518	0.19036974	0.3076228	0.40284368	0.004481527	0.0010992136
a39	0.029953403	0.010580934	0.031584527	0.06956861	0.20366082	0.20909183	0.40673724	0.023777673	0.01504501
a41	0.049144857	0.013294464	0.0655627	0.1315852	0.17915002	0.15252452	0.32328078	0.055367302	0.030090163
a31	0.07214017	0.0139474515	0.0757781	0.09172946	0.07740308	0.024247684	0.13534671	0.3677779	0.14162938
a33	0.03057164	0.009419616	0.093823954	0.1161319	0.057365466	0.017322946	0.08460781	0.4685859	0.12217081
a31	0.032526888	0.017906815	0.108785786	0.14234367	0.070572555	0.04620341	0.14913762	0.35578027	0.07674297
</S>	0.019291542	0.0036915597	0.08341512	0.116801806	0.13447191	0.012865311	0.059432566	0.35693154	0.2130986
