 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.006243561	0.07226048	0.14940168	0.14569147	0.014582345	0.046949502	0.001172655	0.002977743	0.0015180132	0.5410927	0.017525954	0.00058388145
a3	0.0736862	0.0022415603	0.003607502	0.002578928	0.0030848717	0.0038133499	0.0007839241	0.007857418	0.08942566	0.68295276	0.12688221	0.003085519
a31	0.011939295	0.025045378	0.0061697937	0.0014520838	0.00034030052	0.002464036	0.00016829782	0.0042429534	0.012425349	0.037654873	0.23067704	0.66742057
a7	0.0020823495	0.0011467704	0.0008394189	0.00017798059	0.00086361164	0.0012667851	0.0020365266	0.004037818	0.029474204	0.2891362	0.6554538	0.0134844715
a20	0.02720604	0.012257216	0.004413932	0.0030566656	0.0018655431	0.007889024	0.0012681754	0.026565982	0.07450549	0.16996123	0.517149	0.15386175
a24	0.008188653	0.0034133985	0.0026902629	0.0025074955	0.0033564398	0.010803354	0.002677164	0.031722132	0.077496566	0.14106062	0.5752379	0.14084609
a31	0.058980472	0.011275379	0.00873282	0.012266628	0.04262221	0.036893975	0.027704291	0.022634368	0.039097194	0.08927682	0.28684172	0.3636741
a20	0.056246866	0.014258155	0.011341626	0.006620889	0.0047873706	0.020975266	0.011396183	0.023676602	0.03971094	0.0687502	0.5506836	0.19155227
a31	0.072111994	0.05301964	0.018213583	0.008704803	0.016231569	0.021551704	0.018375244	0.012385501	0.01960154	0.0423885	0.23399833	0.48341757
a28	0.25295317	0.088801354	0.019515088	0.008744708	0.0037778183	0.016739007	0.0073739938	0.017127171	0.028425634	0.058558136	0.2580052	0.2399787
a31	0.13189512	0.07960847	0.02470331	0.013528606	0.017079497	0.021425717	0.013353586	0.01445887	0.021642042	0.046824586	0.18822715	0.427253
a3	0.38104188	0.13752809	0.03137408	0.01617237	0.0047247945	0.01773606	0.0049503334	0.015265312	0.025553934	0.061633315	0.22715324	0.07686661
a31	0.16249448	0.10463016	0.034253273	0.01891898	0.021956448	0.025225343	0.014802453	0.017120292	0.025260104	0.05134381	0.17513865	0.348856
a35	0.27825323	0.16717874	0.042871956	0.025774485	0.011622502	0.025415868	0.01373651	0.015235906	0.022982704	0.047016084	0.1552045	0.19470759
a31	0.22615975	0.17342485	0.05477264	0.0407386	0.043800358	0.043756604	0.031340875	0.025083918	0.032318294	0.050397556	0.09555461	0.18265194
a20	0.19529805	0.18015736	0.06944003	0.0517439	0.045339674	0.045703996	0.060636718	0.022267722	0.024342384	0.029402645	0.08094041	0.1947271
a0	0.23881377	0.22854976	0.084553026	0.072517626	0.065888405	0.054684386	0.03181861	0.029405188	0.03414609	0.042427063	0.055864286	0.061331745
a31	0.25896913	0.22634654	0.066859044	0.06718247	0.08447617	0.058965776	0.06608466	0.027684398	0.027470738	0.030826503	0.03299275	0.052141834
a38	0.13515091	0.14928801	0.05596816	0.03886411	0.06273519	0.04728533	0.11021126	0.019596225	0.020262515	0.022665042	0.08649658	0.25147668
a8	0.20244879	0.21492437	0.099166386	0.069198795	0.0591611	0.083146326	0.08063308	0.039440244	0.036453523	0.03303688	0.032145217	0.050245304
a31	0.22437304	0.19413573	0.07813153	0.07858678	0.089837454	0.07747147	0.091522895	0.034204956	0.030397113	0.028394196	0.025880888	0.047063988
a46	0.07445129	0.14813443	0.10540288	0.06526887	0.13864993	0.09467484	0.14154483	0.04670227	0.035725597	0.023463048	0.041321576	0.08466049
a31	0.191592	0.17281316	0.08579268	0.091376014	0.110381454	0.087537706	0.09357381	0.0375181	0.031826016	0.027594075	0.023688558	0.046306405
</S>	0.07752145	0.15216632	0.11319565	0.071607746	0.13873094	0.09491717	0.12393423	0.05071594	0.038953926	0.025330404	0.039673686	0.07325249
