 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.0001902286	7.485594e-05	9.133371e-05	0.0003002928	0.00057885493	0.019145183	0.034568205	0.0018728306	0.003128908	0.0021494562	0.9378998
a31	0.0020274553	0.0019869232	0.008264876	0.038715962	0.31757122	0.2094207	0.11108998	0.1371964	0.080973595	0.045132853	0.04761999
a20	0.0015104697	0.00037719164	0.000873766	0.0007756413	0.036099356	0.88308287	0.062279496	0.0062022223	0.0018387928	0.0064458535	0.000514376
a31	0.005050914	0.0030654396	0.013026595	0.036938846	0.44495842	0.3268239	0.040058825	0.04555609	0.027374545	0.055658937	0.0014875612
a7	0.0012867561	0.0023782596	0.08738118	0.064370036	0.20806982	0.3384619	0.15331662	0.06827993	0.014870936	0.060909465	0.00067516265
a31	0.0059020817	0.007831743	0.042384334	0.026493533	0.2849573	0.33213624	0.026402278	0.09062641	0.04223468	0.13834465	0.0026867061
a24	0.00084818486	0.0069444017	0.44832197	0.07751249	0.10523668	0.17299606	0.11431757	0.034517214	0.007284538	0.028077286	0.0039436156
a37	0.0018917498	0.0034628292	0.02679773	0.018356735	0.18513143	0.27700335	0.072733685	0.22508019	0.072759636	0.11342854	0.0033541485
a31	0.0021070854	0.011467508	0.060445342	0.031085651	0.2141813	0.18516412	0.062416803	0.20332305	0.10241291	0.11922076	0.008175396
a11	0.002261318	0.02515738	0.14963885	0.120150164	0.2886167	0.29735267	0.09069661	0.015505443	0.0013411466	0.0074397493	0.0018399907
a31	0.0051082307	0.0119847655	0.028956497	0.04014166	0.1334608	0.19624186	0.21776253	0.26473796	0.05681325	0.041737538	0.0030548635
a3	0.007964643	0.04080902	0.11136406	0.10551081	0.2282629	0.3359291	0.09867419	0.045727346	0.005343176	0.017601276	0.0028134226
a27	0.0067181797	0.012039263	0.027652765	0.046620827	0.119958095	0.19661337	0.22696066	0.2677292	0.05910581	0.032995556	0.0036062582
a20	0.03239975	0.052075934	0.042711508	0.108178645	0.18152727	0.13827157	0.17022233	0.1843729	0.0639044	0.020789858	0.0055458522
a31	0.058914825	0.065066285	0.044881888	0.10077625	0.14907321	0.10634962	0.19679503	0.18803725	0.061729375	0.022321915	0.0060543125
a20	0.04918729	0.043270163	0.038199697	0.07030048	0.108710036	0.19977339	0.24711056	0.18972227	0.027171576	0.024917495	0.0016369984
a11	0.12347648	0.10144275	0.039714344	0.102364436	0.1088162	0.07941266	0.15107115	0.19075887	0.0735504	0.023149136	0.0062436033
a13	0.202729	0.1448579	0.060635056	0.13343613	0.09934721	0.05132131	0.07783127	0.12800525	0.06935791	0.022343777	0.010135106
a28	0.22493865	0.13413599	0.058888305	0.10426497	0.07935722	0.0446447	0.09201245	0.14018454	0.08250256	0.02598218	0.013088429
a31	0.20680802	0.09548011	0.04166812	0.068116404	0.05965985	0.04089696	0.13784717	0.17181815	0.11387764	0.043526947	0.020300603
a39	0.11392369	0.077005856	0.014937438	0.05211481	0.06401129	0.050247636	0.2064147	0.2141499	0.13027205	0.063414976	0.013507675
a31	0.22379886	0.120698884	0.049882777	0.080696076	0.058858283	0.033211794	0.0954226	0.14353894	0.11509043	0.048050188	0.030751238
a8	0.07536833	0.07678553	0.020377792	0.06164433	0.07610854	0.043725796	0.15986243	0.20910925	0.15819265	0.07690396	0.04192136
</S>	0.18573937	0.13695014	0.07850192	0.14091441	0.10378632	0.04105907	0.06876153	0.11242115	0.0857555	0.030538362	0.015572291
