 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0022318526	1.14566e-05	7.210615e-06	0.0007714253	0.89784604	0.0055039898	0.0072973133	0.0863308
a21	0.01010699	0.009186552	0.0007057327	0.0009181826	0.7630154	0.14076672	0.046513356	0.028787084
a31	0.24799736	0.027966183	0.0057131834	0.030715002	0.33686382	0.101412445	0.14696743	0.1023647
a21	0.039663363	0.039387364	0.026983032	0.048831638	0.38927802	0.18576623	0.2372021	0.03288831
a31	0.23097643	0.18181318	0.24581592	0.09557583	0.0496339	0.04457053	0.11860045	0.033013653
a13	0.17246953	0.37199312	0.2758548	0.07255441	0.037123986	0.022316054	0.043009493	0.0046785935
a35	0.66831005	0.2940462	0.026166294	0.0031594723	0.001602837	0.00084140536	0.004628917	0.0012447606
a37	0.53381133	0.38878477	0.059772655	0.0060332557	0.0035749984	0.0009969109	0.006362211	0.00066383125
a31	0.2503106	0.42495373	0.23631404	0.052390248	0.019328294	0.003755346	0.012689811	0.000257902
a37	0.10065137	0.18797193	0.3225473	0.23262672	0.06477108	0.039900653	0.04933185	0.0021990633
a31	0.14177214	0.21077745	0.27625436	0.25815487	0.04943049	0.030716803	0.031233627	0.0016602972
a24	0.06393384	0.10927224	0.21137187	0.2980105	0.114957064	0.10644208	0.08271871	0.013293649
a31	0.07556389	0.118582025	0.16386291	0.3210123	0.10445145	0.12357987	0.051295534	0.04165194
a13	0.070631005	0.13432612	0.18570003	0.3033831	0.0862749	0.119961455	0.058555942	0.041167438
a31	0.055350516	0.0960924	0.11644027	0.20178296	0.13934694	0.20119457	0.0843129	0.1054795
a27	0.035869703	0.06191325	0.08907009	0.23688051	0.12550813	0.2192421	0.07973614	0.15178001
a31	0.024589382	0.046399124	0.077429175	0.22140767	0.12315275	0.19572131	0.09688169	0.21441892
a35	0.01969597	0.03929748	0.103099555	0.22109377	0.14225256	0.2091757	0.11971398	0.145671
</S>	0.012594946	0.036484256	0.12603363	0.1757299	0.1471143	0.19544575	0.14840764	0.15818956
