 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.042706046	0.030801991	0.21911179	0.6927987	0.007413792	0.00046211138	0.006705677
a35	0.025416918	0.056432936	0.395863	0.47010788	0.04173575	0.005962612	0.0044809645
a20	0.21198702	0.15433785	0.11156994	0.16082597	0.04860395	0.027953694	0.28472155
a31	0.1248209	0.21613239	0.23138604	0.13773341	0.12272552	0.10060795	0.06659388
a20	0.11706864	0.08870207	0.4979744	0.25413626	0.024699302	0.015692065	0.0017272129
a31	0.0065630297	0.049917687	0.38452876	0.44808552	0.07671924	0.023835516	0.010350265
a20	0.07196061	0.21041358	0.27489048	0.30344492	0.0646053	0.0693359	0.0053492524
a13	0.005405124	0.056793775	0.30251458	0.4819384	0.09866535	0.03558262	0.019100064
a24	0.008199707	0.12681685	0.18920432	0.22523147	0.2654245	0.15168266	0.033440463
a46	0.0785772	0.15554889	0.16201387	0.28143978	0.1294773	0.0927207	0.1002223
</S>	0.03414934	0.08746509	0.11171134	0.217221	0.27848086	0.21657151	0.054400887
