 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.00025410723	0.00022244411	0.00029876662	0.003372446	0.017367555	0.0052120113	1.2472249e-06	0.9590407	0.0035814897	0.010649348
a24	0.009764638	0.012253582	0.01102214	0.021682544	0.010863674	0.4826923	0.01579775	0.036633164	0.36734745	0.031942874
a31	0.0019230092	0.00700402	0.017294848	0.22699346	0.6639148	0.04116399	0.0062411893	0.026017843	0.0006756799	0.00877123
a13	0.008361712	0.06786252	0.062094722	0.17862758	0.26057044	0.21032593	0.033984385	0.16659355	0.0023203753	0.009258889
a18	0.0032155425	0.081592925	0.22219461	0.23202424	0.22452152	0.08811956	0.017369105	0.07231574	0.004211642	0.054435086
a20	0.024473794	0.09094167	0.14348166	0.11572554	0.101189256	0.028297842	0.03163736	0.02323915	0.011243357	0.4297704
a31	0.004206777	0.042116605	0.12728706	0.14847486	0.1142223	0.42162925	0.029254002	0.024886863	0.0071137277	0.08080849
a37	0.08399173	0.06451401	0.12515494	0.08540297	0.07046279	0.38018373	0.102769054	0.018009692	0.0064871376	0.06302393
a31	0.015188472	0.013930962	0.022118283	0.016482685	0.0055697258	0.57885724	0.24659897	0.020462625	0.03713301	0.04365805
a11	0.2312095	0.04279504	0.07844542	0.057596195	0.021295743	0.2467798	0.2611874	0.011718362	0.012215722	0.03675688
a31	0.014654407	0.005697913	0.010050861	0.011277641	0.002095028	0.30861923	0.5736325	0.015853142	0.039811715	0.018307583
a11	0.31832814	0.050599556	0.08564663	0.07477859	0.01320715	0.108895	0.2961821	0.012062392	0.019227453	0.021073068
a31	0.016132532	0.006365938	0.0114330035	0.014173077	0.0021802776	0.20686124	0.65671444	0.021220582	0.046613142	0.018305676
a11	0.3029936	0.09005361	0.11258066	0.10349284	0.017206846	0.054985184	0.2303757	0.031486418	0.039984763	0.016840402
a31	0.023624498	0.013482109	0.01906995	0.021963198	0.0030629265	0.13353744	0.6255531	0.036712117	0.09140151	0.03159318
a13	0.20923887	0.13064696	0.11327771	0.08662389	0.031686533	0.032919575	0.167247	0.119975775	0.083580084	0.024803586
a31	0.033052888	0.033744875	0.033319373	0.029180981	0.005918635	0.08210041	0.48477575	0.06947307	0.1752192	0.053214863
a18	0.11158601	0.11245219	0.08060436	0.046135407	0.050067287	0.023197943	0.12992759	0.26925653	0.13326395	0.043508753
a31	0.034938622	0.06479773	0.04630832	0.02604756	0.016790261	0.037931375	0.29777065	0.1257869	0.2803519	0.069276646
a10	0.04749447	0.0647345	0.051863268	0.021600865	0.06293844	0.018307677	0.12810698	0.30976254	0.22871017	0.06648106
a7	0.06447962	0.088053554	0.049271055	0.025235174	0.020298239	0.028603327	0.22716878	0.12846927	0.28571716	0.08270382
a31	0.08878864	0.09296597	0.040563192	0.023121249	0.022158181	0.027211968	0.20112751	0.1309251	0.27660337	0.09653481
a20	0.012221884	0.035634544	0.03577374	0.014959377	0.040327966	0.023822723	0.2278251	0.24912973	0.28067738	0.07962755
a31	0.06818888	0.07826324	0.04820334	0.020592919	0.03621519	0.021338554	0.2126251	0.15677783	0.28712425	0.070670694
</S>	0.012135737	0.03457723	0.043305177	0.026395086	0.054942768	0.03244107	0.23758319	0.18543558	0.24361984	0.12956432
