 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.011863644	0.012778061	0.016138755	0.012872952	0.027842168	0.15226446	0.7334242	0.004510246	0.00058524683	0.027720269
a31	0.0013966276	0.0031504182	0.0029215878	0.002524561	0.04543008	0.7311347	0.04479721	0.1253994	0.030712744	0.012532734
a3	0.00036661193	0.0005839811	0.0006335172	0.00030407953	0.00019349295	0.060683906	0.8026338	0.123210266	0.004800126	0.0065901508
a20	0.0037061807	0.0045703417	0.0071039503	0.0054981364	0.009549496	0.68305385	0.27100134	0.0076786745	0.00048091225	0.0073571014
a31	0.0017108276	0.001920212	0.0023094157	0.0023436146	0.0050889947	0.26918972	0.68653524	0.011514363	0.0005069408	0.018880736
a24	0.0005042578	0.0023387698	0.0016502746	0.000791841	0.0038029486	0.36366773	0.5958019	0.02892462	0.0014203428	0.0010973135
a31	0.0012931571	0.00093969697	0.0011445903	0.0012589978	0.0030596433	0.15780878	0.7797873	0.030887662	0.0031559872	0.020664109
a17	0.0004239595	0.001334238	0.0012572184	0.0009019799	0.005616795	0.59866816	0.3245981	0.060817495	0.0039083306	0.0024737322
a31	0.00031038016	0.00038432138	0.00042924142	0.00053650007	0.00248934	0.09297967	0.7448649	0.11303863	0.01570514	0.02926187
a17	0.0010370377	0.0011520855	0.0011377515	0.0014058121	0.01574646	0.5638957	0.3015088	0.09312522	0.014551724	0.00643935
a20	0.0006595217	0.00065102737	0.00065312115	0.000977278	0.007508441	0.06777715	0.5160939	0.2622755	0.09444142	0.048962682
a41	0.004478235	0.0018284636	0.0015143222	0.0025560881	0.020692106	0.08784216	0.3276556	0.3739262	0.13833885	0.041168045
a31	0.0153864175	0.0057341303	0.0047842236	0.007090869	0.027378608	0.078642406	0.2835946	0.3702307	0.16255613	0.044601887
a17	0.03919371	0.04448995	0.038558844	0.041962903	0.05815469	0.0566861	0.41335914	0.13230236	0.12750748	0.047784764
a31	0.05957127	0.024645858	0.022242246	0.025558708	0.037694298	0.05178307	0.1863358	0.27774122	0.21440247	0.10002508
a24	0.058537908	0.06385588	0.059152856	0.057564225	0.04376049	0.027713442	0.15324628	0.17393024	0.25743198	0.10480671
a31	0.12752458	0.060490612	0.064461224	0.07037916	0.05394367	0.023776822	0.070867464	0.1987675	0.19591446	0.13387449
a32	0.064810485	0.05693828	0.059999257	0.059918407	0.037696406	0.013508172	0.033012044	0.18550256	0.32279274	0.16582166
a31	0.08877478	0.055838645	0.05916767	0.06857956	0.057519805	0.020821767	0.048282955	0.21272661	0.22866371	0.15962447
a20	0.05091551	0.07103059	0.07432081	0.069309376	0.038139265	0.009149618	0.02207765	0.18833487	0.29653996	0.18018231
a31	0.10559269	0.101905294	0.112724885	0.12056535	0.09094572	0.014623307	0.015151087	0.15396619	0.1869933	0.09753219
a46	0.047300916	0.120462954	0.12225709	0.11079632	0.07124286	0.0095778145	0.004113949	0.119323224	0.2734933	0.12143161
a33	0.0956288	0.099616095	0.11289769	0.12736037	0.12117654	0.022480786	0.010519123	0.13098884	0.19763698	0.08169477
</S>	0.12265207	0.093643606	0.10076622	0.10967923	0.09293152	0.02302442	0.020874875	0.17047076	0.20004849	0.06590875
