 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.19058906	0.037063092	0.10596443	0.25632182	0.2811426	0.001343856	0.0017179494	0.012376138	0.113481
a28	0.09223879	0.067764394	0.04209473	0.018046677	0.05600384	0.18819727	0.29719386	0.18831217	0.050148305
a31	0.21991773	0.025059659	0.015706375	0.04405218	0.018953584	0.0039441	0.0059530423	0.11036065	0.5560526
a8	0.028142266	0.0038836435	0.0058791838	0.02468779	0.1849067	0.0813638	0.10699712	0.49622914	0.06791027
a31	0.33397976	0.054634366	0.017332036	0.19300805	0.058394294	0.17711331	0.029333359	0.06266054	0.073544316
a28	0.040763583	0.0327077	0.17612799	0.02877745	0.047441877	0.46387392	0.11040902	0.09651542	0.0033830681
a10	0.018469118	0.015896402	0.033934224	0.009890522	0.01291942	0.5437622	0.180717	0.16275433	0.021656826
a39	0.00814829	0.015118277	0.02916618	0.0040611015	0.010231022	0.4909263	0.2401948	0.19242083	0.009733197
a31	0.009617102	0.021990603	0.020383226	0.0030133117	0.030844424	0.44694647	0.2612501	0.19536598	0.010588806
a20	0.09708003	0.2599915	0.08438611	0.056643892	0.059378482	0.2622096	0.1386522	0.040551115	0.0011070721
a31	0.024708647	0.049718436	0.019668326	0.005791136	0.08418091	0.37316045	0.26842183	0.16385843	0.010491875
a18	0.105234295	0.18814598	0.1657127	0.033075027	0.046000563	0.25749344	0.15146889	0.051664513	0.0012046315
a41	0.034142096	0.052590527	0.019121794	0.0077935406	0.09572448	0.28628677	0.29611683	0.18306248	0.025161456
a7	0.04320392	0.05762707	0.03176411	0.007000817	0.08964371	0.28828818	0.2585584	0.18166749	0.04224635
a38	0.06346026	0.06147753	0.018704332	0.024730064	0.17987068	0.2878023	0.20820919	0.13568576	0.020059893
a10	0.028792612	0.043878544	0.019926986	0.0051852437	0.090197586	0.3313771	0.2507078	0.18024632	0.049687814
a31	0.0836082	0.059866395	0.015489934	0.05793846	0.22965425	0.26799825	0.16870615	0.10383896	0.012899418
a46	0.065458335	0.059280436	0.008484322	0.09691641	0.26624462	0.2100616	0.19395754	0.09233288	0.007263866
a31	0.08460079	0.04493097	0.027671194	0.040453013	0.12279866	0.19237348	0.2118883	0.18209283	0.093190715
a24	0.12822141	0.059388656	0.015925173	0.15994802	0.20841108	0.11744218	0.18632244	0.098249465	0.026091577
a28	0.2158598	0.06506418	0.02767446	0.05231575	0.06701223	0.09946473	0.184143	0.16335931	0.12510651
a24	0.09328494	0.042098098	0.02544705	0.049941547	0.12666164	0.17899396	0.2000493	0.17774335	0.10578011
a15	0.14748584	0.048831798	0.030077053	0.047452874	0.087293014	0.14191017	0.19411476	0.17665689	0.12617756
a24	0.0865102	0.038454402	0.020956041	0.06702762	0.15579098	0.1875524	0.18728538	0.16478929	0.091633715
a21	0.11112458	0.041616276	0.027127376	0.052284297	0.11437749	0.16542551	0.19160874	0.17487986	0.12155581
a31	0.08162375	0.039373968	0.021097286	0.06504969	0.16144173	0.1955473	0.18970598	0.16323325	0.08292716
a20	0.099975176	0.039827418	0.007932871	0.14735577	0.19994892	0.14674321	0.17050423	0.11845564	0.06925672
a31	0.19411014	0.05659604	0.021646282	0.05629362	0.08362853	0.119844675	0.17853263	0.15920538	0.13014278
a8	0.20979291	0.08177759	0.020867538	0.1779413	0.13687778	0.06757034	0.14086549	0.09022822	0.07407885
a31	0.21158929	0.07202094	0.037307646	0.033956688	0.062778495	0.09656474	0.19825481	0.17316516	0.11436222
a20	0.18721461	0.11566408	0.01384259	0.19378513	0.10252098	0.04005937	0.12974706	0.06722682	0.14993931
a31	0.24522217	0.070598796	0.02761716	0.064747915	0.06453745	0.072406285	0.15005349	0.13648695	0.16832975
a20	0.1752009	0.10816752	0.010236364	0.1479699	0.10118655	0.05084991	0.15379483	0.08296418	0.16962989
a31	0.24686393	0.07230849	0.026419485	0.06423257	0.0620889	0.073439755	0.1520548	0.13751766	0.1650744
a8	0.17828117	0.115115985	0.009207895	0.13661395	0.09280224	0.051918913	0.15995018	0.089059144	0.16705057
a31	0.2252638	0.0769913	0.03723205	0.040718935	0.047320824	0.08400348	0.17495577	0.15248278	0.16103117
a49	0.18885799	0.12823062	0.0085187135	0.12866105	0.08594377	0.055466406	0.16448814	0.09774566	0.1420876
a18	0.25986964	0.09596644	0.024482938	0.07634712	0.061646085	0.0696978	0.15167575	0.12875427	0.13155995
a35	0.19375755	0.05798292	0.03277457	0.05081805	0.062517755	0.09803734	0.17734873	0.16845284	0.1583102
a17	0.14242044	0.051541533	0.033996962	0.045445092	0.071543865	0.12214205	0.19764824	0.18591963	0.1493422
a8	0.13064018	0.049214933	0.030660065	0.044791907	0.08157652	0.13920851	0.20180988	0.18647923	0.1356188
a20	0.08248006	0.056834135	0.040070802	0.008534724	0.051884063	0.17034435	0.26852039	0.22226799	0.09906351
a31	0.12764342	0.042740922	0.024249865	0.056711905	0.11328442	0.15848196	0.18523048	0.17035353	0.12130346
a20	0.09696925	0.034796484	0.02000108	0.094202965	0.15222181	0.16382025	0.16913301	0.15606485	0.112790294
a37	0.1709821	0.05155293	0.029101888	0.049900144	0.0744695	0.12020735	0.18271662	0.17180787	0.14926158
a24	0.16558431	0.05004137	0.027725538	0.049927823	0.079293504	0.12651192	0.18343762	0.17195858	0.14551936
a13	0.24477875	0.07348147	0.029775795	0.057898473	0.06028222	0.085089415	0.1650167	0.1504289	0.13324824
a31	0.16274531	0.048441198	0.025541717	0.05158309	0.090671636	0.13743113	0.18208924	0.16826567	0.13323101
a0	0.15628932	0.042296726	0.012656158	0.09384941	0.14123818	0.13888364	0.15869057	0.13822137	0.11787463
a31	0.25354788	0.083721325	0.028036179	0.06464684	0.06104982	0.08022659	0.16059135	0.14205992	0.12612005
a8	0.11630064	0.08501194	0.006051528	0.13980721	0.15015727	0.0797607	0.17484787	0.09300068	0.15506212
a31	0.27038494	0.111163616	0.028598063	0.08391198	0.065124005	0.06393301	0.14884277	0.12313353	0.10490808
</S>	0.100808434	0.12184939	0.007723883	0.15885095	0.11929426	0.055282943	0.20285556	0.09633401	0.13700052
