 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.03374721	0.035316855	0.63541824	0.006868118	0.036036093	0.030666554	0.05004104	0.018855084	0.15305081
a24	0.004896617	0.014792637	0.02161719	0.03365917	0.1125627	0.04291432	0.41453505	0.30427662	0.050745714
a18	0.2621244	0.122733556	0.57280976	0.0019599397	0.008231894	0.0042540617	0.013496553	0.012188782	0.002201016
a31	0.21063858	0.16902526	0.20309606	0.011366832	0.044107467	0.052387353	0.18629359	0.118023515	0.005061329
a37	0.06007404	0.054682598	0.033635247	0.050404105	0.18788452	0.51823574	0.05867686	0.028189061	0.008217822
a21	0.10255041	0.052675832	0.03651185	0.013678579	0.043528967	0.06277228	0.2955279	0.23829296	0.15446126
a31	0.0075360723	0.008085087	0.0054234443	0.029269136	0.063954554	0.101755895	0.29544547	0.29483017	0.19370024
a37	0.026414085	0.08094975	0.02514685	0.08150059	0.18311262	0.17427248	0.22347447	0.19209081	0.013038352
a19	0.011928101	0.02094877	0.008282369	0.042955477	0.107993565	0.06315076	0.36408538	0.2991248	0.08153073
a37	0.016617473	0.0547604	0.021685842	0.097055264	0.17725016	0.096498005	0.24134845	0.20582372	0.088960715
a31	0.018300971	0.066583835	0.02891921	0.10646116	0.14072186	0.08348697	0.26206395	0.21165507	0.081806935
a39	0.17126761	0.28419885	0.12437961	0.04766119	0.103635445	0.042057164	0.120703556	0.09664807	0.009448519
a35	0.06042107	0.11198012	0.073038556	0.06964631	0.07921368	0.0532783	0.23417719	0.21926482	0.098979995
a20	0.024069259	0.075463645	0.04314066	0.08684155	0.098455995	0.066955216	0.26052305	0.22586592	0.11868475
a31	0.059657425	0.09477498	0.07718949	0.08973713	0.101140216	0.0725766	0.21373805	0.18714851	0.10403755
a33	0.16594253	0.17468986	0.16889752	0.056441877	0.07064075	0.042684358	0.14632761	0.1335022	0.040873203
a23	0.019787489	0.06593308	0.03020001	0.066119716	0.1201219	0.064852096	0.23095441	0.23290214	0.16912913
a31	0.041757036	0.096029595	0.054214567	0.08663612	0.11039434	0.071092375	0.20061639	0.20183383	0.1374257
a37	0.17186926	0.14360131	0.16128664	0.056817606	0.087134995	0.051749304	0.13476183	0.12523696	0.067542106
a31	0.115465246	0.09010436	0.09942266	0.07282052	0.11249144	0.08513451	0.15290913	0.15170762	0.11994447
a3	0.16655709	0.13793986	0.13901217	0.06958684	0.10335297	0.06432356	0.13898434	0.12880087	0.051442306
a11	0.14037426	0.112769574	0.11420991	0.06388853	0.09613917	0.06761436	0.14144582	0.14896405	0.114594385
a31	0.14704001	0.10924835	0.11054056	0.06899992	0.08696176	0.067112386	0.1398046	0.15032898	0.119963415
a37	0.20178406	0.17076981	0.15875836	0.08291695	0.088900596	0.06029754	0.09133191	0.0919056	0.053335145
a11	0.18648529	0.1496532	0.16451024	0.06259307	0.055309255	0.039155852	0.11505999	0.1259149	0.10131819
a39	0.19870262	0.156781	0.16415504	0.05597902	0.04315381	0.031004367	0.109868675	0.13004023	0.11031531
a20	0.18838926	0.14815779	0.16577542	0.052387096	0.038330875	0.028967291	0.1223632	0.13412285	0.12150618
a44	0.17939566	0.14707819	0.1641286	0.06826282	0.06083581	0.042904694	0.11335144	0.1254813	0.09856149
a31	0.15842213	0.1709394	0.16034704	0.11497384	0.10877638	0.07055758	0.07653695	0.08619326	0.053253457
</S>	0.0862078	0.097681016	0.12129523	0.09516959	0.09429777	0.08584043	0.17481777	0.16817641	0.07651395
