 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.0032857866	0.0032225256	0.002008308	0.047253706	0.02364715	0.22732864	0.267529	0.36810368	0.016080974	0.008200358	0.03333988
a6	0.26999766	0.1926795	0.039945614	0.008616662	0.0137982005	0.009682192	0.0018565481	0.035440415	0.3552242	0.05663243	0.016126655
a37	0.027223501	0.071133636	0.015437561	0.099290766	0.031104952	0.06283709	0.011654372	0.6508528	0.016451923	0.009226853	0.0047865086
a24	0.014737896	0.018420491	0.019305613	0.15360229	0.065627284	0.19836822	0.11864247	0.3994877	0.009289704	0.0019738672	0.0005444331
a28	0.029603565	0.045415103	0.22628215	0.12313006	0.122622415	0.17451277	0.10785392	0.09983879	0.0476813	0.014426965	0.008632977
a31	0.07484019	0.12671876	0.2454477	0.090327546	0.09151074	0.11700785	0.07531747	0.052118275	0.098869726	0.025569528	0.0022721665
a46	0.16574202	0.40223512	0.08444697	0.022780566	0.0380044	0.04198563	0.034360513	0.03865663	0.12021786	0.05056312	0.0010070658
a8	0.10002235	0.16019297	0.12479649	0.05962694	0.052000694	0.04199218	0.018460046	0.017855205	0.2108651	0.15893997	0.05524813
a31	0.06943204	0.12947635	0.24750395	0.1043894	0.07146996	0.076273195	0.03760474	0.049874473	0.10398361	0.048985247	0.06100698
a10	0.15423052	0.24187025	0.04537557	0.028812336	0.062130805	0.047705535	0.031596214	0.030396506	0.1991522	0.15259978	0.006130255
a37	0.09430865	0.09360973	0.03343594	0.035148066	0.04815345	0.06287249	0.028004527	0.0235784	0.25012875	0.23501095	0.095749035
a10	0.08984938	0.08686785	0.06111066	0.055774283	0.05843289	0.05788148	0.025326367	0.024805076	0.236431	0.21036512	0.09315597
a17	0.09563898	0.09299984	0.07849586	0.06656154	0.07012181	0.06441518	0.029474601	0.025494281	0.22710933	0.18876567	0.060922883
a20	0.08859158	0.09310528	0.094015025	0.06958011	0.0658068	0.05347841	0.02330962	0.022883723	0.22305761	0.18760705	0.07856478
a31	0.09687688	0.09518377	0.102119416	0.07642747	0.077855974	0.0649165	0.03153764	0.025318982	0.21395199	0.17151274	0.044298682
a20	0.10018486	0.094395414	0.06945614	0.0484478	0.11116475	0.082637094	0.057752967	0.026252938	0.20005018	0.17807464	0.0315833
a31	0.08368516	0.06392227	0.04661229	0.04169398	0.049892884	0.056880105	0.031950023	0.028906094	0.21468702	0.22843336	0.15333687
a13	0.084635995	0.11614067	0.044873	0.015954036	0.06060094	0.040411763	0.035223305	0.014381252	0.19678535	0.24645624	0.14453746
a10	0.15645176	0.10755572	0.038202334	0.023355069	0.031699613	0.03054121	0.018737461	0.020456584	0.16925763	0.230561	0.1731816
a31	0.12210091	0.07704393	0.036651768	0.030335926	0.037052415	0.042659596	0.025907436	0.02858234	0.18584213	0.22639374	0.18742979
a17	0.11079589	0.12895496	0.041491758	0.011431744	0.037619404	0.03404787	0.030445315	0.009696927	0.17694499	0.23283036	0.18574083
</S>	0.17331876	0.11125349	0.03871781	0.024621433	0.029561276	0.03214445	0.021811841	0.024863528	0.16087592	0.2200986	0.16273285
