 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.042706046	0.030801991	0.21911179	0.6927987	0.007413792	0.00046211138	0.006705677
a31	0.06296699	0.13123448	0.2980701	0.4221999	0.03765665	0.01112497	0.036746923
a10	0.011952051	0.011625291	0.36911622	0.503687	0.05897254	0.025939988	0.018706853
a20	0.31208846	0.045944806	0.3053597	0.15492745	0.06721631	0.03508187	0.079381414
a10	0.056622893	0.07612245	0.12921098	0.12679195	0.3890549	0.14695112	0.07524565
a31	0.008741794	0.050720513	0.3798184	0.32766008	0.17151493	0.04845706	0.013087293
a14	0.05457587	0.17205937	0.37341896	0.30622834	0.061009213	0.030459391	0.0022487903
a31	0.0025328256	0.040017646	0.33622622	0.3967725	0.14909878	0.0602917	0.015060324
a37	0.037367623	0.23483522	0.24918152	0.3780163	0.06621179	0.02941461	0.0049728886
a31	0.0038453403	0.05167343	0.21704637	0.3712399	0.19207944	0.11964991	0.044465657
a46	0.04348627	0.22366942	0.1977848	0.43548545	0.05211002	0.027604148	0.019859837
</S>	0.009502822	0.07004085	0.14681761	0.3119603	0.21995416	0.15974393	0.081980295
