 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	5.2391886e-05	6.215783e-05	0.00011297809	0.00025271173	0.0038227013	0.03565537	0.01617332	0.01581202	0.033920478	0.043137904	0.007067204	0.041578792	0.80235195
a31	0.026888503	0.05258813	0.073645525	0.05326905	0.082379244	0.012970615	0.003958716	0.0212577	0.108899586	0.20373586	0.19484824	0.08251385	0.08304498
a7	0.43838683	0.07070058	0.066584416	0.044665948	0.0819164	0.06189849	0.05613444	0.07021909	0.06810175	0.027503451	0.0075784563	0.005695193	0.0006149893
a20	0.6856705	0.027358374	0.0537157	0.05522339	0.029395904	0.029026402	0.013365795	0.012951657	0.052196424	0.026919764	0.008457498	0.0049769115	0.0007417058
a17	0.76894873	0.019099228	0.03368025	0.022043684	0.0139573375	0.01289375	0.011609538	0.01268659	0.038777076	0.035453774	0.017353548	0.012397019	0.0010994516
a39	0.68857586	0.020234104	0.033313632	0.014686017	0.010176414	0.008510573	0.01011861	0.020266954	0.07673312	0.06936598	0.033469893	0.013080051	0.0014687622
a31	0.24338096	0.056896295	0.10351516	0.016818577	0.008422045	0.0031810317	0.006020457	0.050886072	0.19319454	0.20087484	0.09374058	0.019267594	0.0038018085
a13	0.17013247	0.20388247	0.38677034	0.093520984	0.017632252	0.0036956037	0.0059095183	0.018209126	0.061801806	0.029226087	0.0044096354	0.0022090345	0.0026006382
a17	0.20880581	0.11884423	0.1712013	0.027914548	0.0090727145	0.0016091526	0.003989256	0.054427046	0.110092975	0.15370643	0.106510565	0.028206505	0.005619484
a3	0.17640363	0.12395009	0.17944595	0.031922027	0.01088878	0.0016639984	0.004618961	0.059297472	0.09952187	0.15489875	0.11568899	0.035934262	0.0057652667
a18	0.15380043	0.12867798	0.17397119	0.04342437	0.014373553	0.0020697885	0.006359621	0.0662854	0.08916783	0.15032507	0.11945295	0.04348645	0.00860538
a31	0.11908829	0.13102561	0.18465665	0.052883927	0.0171725	0.002991416	0.009728462	0.07766565	0.09139023	0.15299204	0.11078147	0.043594908	0.006028862
a37	0.05404072	0.17727043	0.29785845	0.21198857	0.027077561	0.012517021	0.03293697	0.06032335	0.056914	0.04929575	0.012588141	0.00628093	0.0009080591
a41	0.07612409	0.15432492	0.1706082	0.08986357	0.03343353	0.008117486	0.019180922	0.081791125	0.06448146	0.12837765	0.12240305	0.046203926	0.005090064
a35	0.12017817	0.14718613	0.1684558	0.06926135	0.024764761	0.0043941657	0.011724583	0.07361226	0.074316934	0.13628858	0.1184848	0.044797197	0.006535273
a31	0.11961699	0.13339226	0.1691858	0.063071005	0.021058956	0.003866745	0.011466712	0.07888728	0.08501972	0.15021887	0.114531875	0.042763162	0.0069205994
a24	0.031718597	0.13397577	0.18755737	0.19251195	0.04185641	0.032323655	0.06983501	0.09642847	0.06727672	0.080299	0.0456134	0.019550133	0.0010535382
a37	0.05915837	0.09606418	0.088025585	0.07294752	0.05029226	0.033553794	0.043972492	0.07390615	0.064478815	0.12223893	0.1879608	0.09233856	0.015062504
a29	0.07540514	0.09876266	0.0994128	0.073928066	0.03984121	0.01678151	0.030581824	0.08783446	0.08415968	0.16746508	0.15962082	0.055749044	0.010457687
a24	0.07029553	0.09247419	0.09640991	0.074135505	0.03988463	0.02098764	0.03539403	0.08931727	0.083549686	0.16715746	0.16147807	0.05720035	0.011715764
a46	0.06948287	0.08485061	0.08196473	0.06778119	0.044562433	0.026571304	0.038626745	0.077787444	0.0757505	0.15146263	0.18705101	0.07701769	0.017090796
a31	0.065971754	0.081382856	0.08436467	0.06596282	0.039068934	0.01899501	0.033628237	0.08675182	0.087075904	0.17520972	0.17993008	0.06460893	0.017049309
a20	0.013042517	0.06863167	0.08875383	0.106636725	0.043764874	0.06256987	0.113488436	0.10778451	0.06065568	0.09305935	0.13726969	0.09636618	0.007976624
a31	0.035961416	0.060156655	0.052645694	0.047097422	0.03946238	0.038021896	0.04769196	0.06312569	0.059087712	0.13629754	0.22671728	0.15798372	0.035750575
a0	0.013196861	0.06806317	0.06750942	0.08151675	0.029108131	0.039837584	0.07211439	0.062259052	0.04521885	0.093860105	0.17166978	0.20590004	0.049745858
a31	0.015994735	0.08455786	0.05765058	0.038561303	0.02718047	0.029877825	0.03853792	0.042920057	0.026305653	0.0722677	0.23066017	0.2763923	0.05909342
a46	0.007810168	0.06889982	0.051929604	0.046585463	0.017342826	0.022547547	0.039684117	0.033159535	0.019912567	0.066736445	0.19668956	0.30131996	0.1273824
a33	0.008315286	0.07893433	0.054390278	0.03596761	0.018961264	0.02338962	0.034816086	0.03471781	0.014991358	0.05364435	0.22009058	0.33251297	0.08926842
</S>	0.022335503	0.08225181	0.056129817	0.03493539	0.02180221	0.02536555	0.0361835	0.04412845	0.029776169	0.081323326	0.21927583	0.28214493	0.064347506
